0,11,3,2677,0,
10,0,4,4896,2130675,
20,4,4,14888,12530981,
30,4,44,16909,12601858,
40,6,0,12472,9941830,
50,4,0,2524,0,
60,4,0,2839,0,
70,5,0,6558,4271121,
80,6,0,25882,24952117,
90,6,0,26848,25070625,
100,6,0,22539,20524009,
110,41,0,2608,0,
120,0,8,2797,0,
130,0,1,17520,10819758,
140,0,8,68547,63069441,
150,0,9,64985,62197352,
160,9,8,49470,51315594,
170,0,3,2844,0,
180,2,4,2765,0,
210,11,10,110854,115764754,
220,13,0,118518,125745619,
230,40,0,24634,21258179,
240,0,0,2601,0,
250,0,0,2592,0,
260,0,18,188197,203915307,
270,16,20,238493,252165326,
280,21,51,239282,249821691,
290,45,0,46085,43621513,
300,0,0,2814,0,
310,0,0,2666,0,
320,8,22,425411,511262193,
330,79,63,554929,626908058,
340,8,23,554227,627874056,
350,12,12,112444,113517451,
360,4,3,2644,0,
370,4,3,2552,0,
380,65,66,989755,1018844222,
390,83,86,1227681,1251815873,
400,81,80,1203692,1260044936,
410,18,17,227463,220297620,
420,3,3,2688,4,
430,3,3,2591,0,
440,81,86,1283907,1300268839,
450,98,100,1691852,1715303734,
460,91,84,1511695,1517165446,
470,50,9,314078,313036161,
480,0,2,2083,0,
