0,5,0,2821,252,
10,5,6,14677,12497692,
20,5,0,15752,12473339,
30,5,1,14709,12466338,
40,4,3,2964,86,
50,41,3,2516,0,
60,0,3,2948,266,
70,0,6,30309,24855016,
80,0,6,27569,25046078,
90,0,5,23653,21864508,
100,0,3,2651,0,
110,0,4,2679,0,
120,8,4,2764,4450,
130,7,45,69788,62281789,
140,9,0,64519,62596979,
150,9,0,63669,62515016,
160,5,0,3078,66,
170,4,0,2543,0,
180,43,0,2587,4402,
190,0,10,131810,124090109,
200,0,15,123626,125316704,
210,18,13,123213,124773886,
220,0,3,2966,59,
230,0,3,2343,0,
240,6,3,2913,4399,
250,25,40,252278,248939197,
260,42,11,263740,250618834,
270,22,25,247900,249439998,
280,0,3,2731,59,
290,0,3,2721,0,
300,6,3,2838,4395,
310,63,52,637516,627011857,
320,81,75,655627,623258591,
330,21,32,648518,620995079,
340,0,4,2879,33,
350,10,4,2700,0,
360,0,3,2795,180,
370,96,100,1314434,1251809365,
380,100,86,1286241,1242387799,
390,88,84,1315973,1236861983,
400,0,0,2793,52,
410,0,0,2799,0,
420,0,0,2957,3001060,
430,93,100,1779906,1683194501,
440,99,100,1362688,1323127515,
450,99,100,1462936,1385302406,
460,2,4,2822,26,
