25340,3,2,2721,6,
25350,5,4,8314,6100751,
25360,5,4,14016,12521206,
25370,5,4,15205,12530252,
25380,5,4,8949,6504985,
25390,5,44,2844,0,
25400,4,0,2615,13,
25410,43,0,17494,11985241,
25420,0,0,25840,25038070,
25430,0,0,26490,25035361,
25440,0,0,15075,13007010,
25450,0,0,2625,0,
25460,0,0,2566,13,
25470,0,0,39635,29586296,
25480,8,8,64252,62666526,
25490,7,8,63823,62559234,
25500,7,7,34916,32543984,
25510,4,3,2553,0,
25520,4,4,2562,13,
25530,10,9,58911,58982398,
25540,44,52,123230,125096971,
25550,0,0,122221,125297501,
25560,0,0,67395,65058888,
25570,0,0,2787,0,
25580,7,0,2677,13,
25590,9,8,116300,118241903,
25600,22,21,255587,250413321,
25610,49,59,247740,250376173,
25620,0,0,130540,130171222,
25630,0,0,2619,0,
25640,0,0,2519,12,
25650,23,12,295327,306045389,
25660,68,77,593152,628213108,
25670,26,22,600678,624321178,
25680,57,60,322325,327979781,
25690,0,0,2604,0,
25700,0,0,2803,6,
25710,20,17,599722,593604428,
25720,77,79,1190027,1259438364,
25730,82,84,1233084,1249571904,
25740,85,81,631662,641288074,
25750,0,0,2115,0,
25760,0,0,2675,6,
25770,22,25,994669,1040975128,
25780,92,100,1575748,1582536131,
25790,97,100,1843326,1887236316,
25800,51,24,818147,819566280,
25810,4,3,2495,0,
