0,4,3,2681,10,
10,6,4,11324,8889402,
20,6,5,14970,12531639,
30,43,4,14431,12519107,
40,0,4,6288,3505984,
50,0,3,2522,0,
60,0,3,2743,17,
70,0,43,28635,18056049,
80,0,0,26255,25027573,
90,0,0,28646,25089913,
100,7,0,9347,6925829,
110,0,0,2481,0,
120,3,0,2586,17,
130,7,0,50605,44588809,
140,9,8,63599,62579963,
150,10,2,63465,62544030,
160,45,5,19537,17227430,
170,0,3,2600,0,
180,0,4,2740,10,
190,0,12,95571,89108251,
200,0,14,127652,125180494,
210,9,42,130949,125254735,
220,5,0,36307,33630819,
230,4,0,2718,0,
240,4,0,2670,10,
250,18,5,175975,178213307,
260,47,19,252780,250278870,
270,0,59,248614,250502675,
280,8,0,69999,70173939,
290,4,0,2502,0,
300,4,0,2845,10,
310,61,22,438665,478291324,
320,5,80,554312,622383408,
330,82,15,589613,626582389,
340,0,14,146069,171005677,
350,0,3,2368,0,
360,0,3,2833,10,
370,83,62,878600,910119157,
380,50,89,1218688,1258572951,
390,86,87,1179214,1235450902,
400,36,23,340066,343711765,
410,0,3,2445,4,
420,0,3,2814,10,
430,79,77,1267690,1295986700,
440,99,100,1576482,1575991896,
450,75,81,1497304,1500849096,
460,24,16,414011,412146132,
470,4,3,2570,0,
