0,0,0,2562,0,
10,0,0,4889,2094374,
20,0,0,14673,12522071,
30,0,0,14892,12515061,
40,0,0,13506,10397977,
50,0,8,2683,0,
60,0,0,2914,0,
70,12,1,6674,4024756,
80,0,5,26955,25010937,
90,2,5,29270,25005395,
100,4,5,21632,20789026,
110,4,3,2593,0,
120,4,3,2743,0,
130,5,4,15490,10120379,
140,8,8,61492,62559425,
150,8,7,60032,62562174,
160,45,43,49708,51942846,
170,0,0,2910,0,
180,0,0,2601,0,
190,0,0,23356,20252107,
200,0,0,121575,125316306,
210,8,8,116300,125048024,
220,7,5,100419,104072561,
230,4,3,2725,0,
240,4,3,2617,0,
250,7,6,40426,40395543,
260,59,20,224626,250629068,
270,0,43,218279,250221797,
280,0,0,197719,208077037,
290,6,0,2580,0,
300,2,8,2654,0,
310,13,7,118524,118414255,
320,67,76,599619,627506302,
330,26,19,568525,624127580,
340,58,69,481062,517506084,
350,0,0,2724,0,
360,0,0,2211,0,
370,8,0,192757,205794515,
380,81,82,1168893,1253121491,
390,76,91,1115111,1250425053,
400,58,43,1002479,1043998243,
410,40,3,2683,0,
420,0,41,2674,0,
430,0,0,319029,337358110,
440,89,84,1826504,1868424842,
450,100,100,1745587,1774544519,
460,79,84,1296752,1315704119,
470,4,3,2744,0,
