0,4,3,2720,4,
10,6,5,14430,9612725,
20,6,5,25421,25057352,
30,6,5,25162,25026383,
40,6,5,16574,15258133,
50,4,3,2731,13,
60,42,3,2451,4,
70,0,5,28724,23884221,
80,0,40,68492,62488356,
90,0,0,66045,62538904,
100,0,0,41887,37955210,
110,15,0,2785,12,
120,0,0,2533,4,
130,5,7,52019,47846341,
140,10,9,121515,125151824,
150,15,15,129806,125244946,
160,42,11,77410,76146335,
170,0,4,2591,13,
180,0,2,2519,4,
190,0,40,99622,95898384,
200,17,0,235305,250168509,
210,21,18,250350,250449764,
220,53,15,150499,152723501,
230,0,3,2668,6,
240,0,3,2739,4,
250,0,46,226515,238815900,
260,46,24,628325,628572230,
270,60,66,618784,625484035,
280,20,12,354359,381205055,
290,4,4,2784,6,
300,42,3,2666,4,
310,0,62,485205,477843994,
320,88,85,1269435,1257039757,
330,88,43,1213198,1245277754,
340,29,53,774994,773173017,
350,3,0,2749,13,
