1530,5,8,2770,0,
1540,5,0,4569,2377104,
1550,5,3,15283,12535138,
1560,43,4,14456,12530373,
1570,0,5,12076,9727344,
1580,0,3,2699,0,
1590,0,3,2895,0,
1600,0,4,8028,5339805,
1610,0,6,29116,25069115,
1620,0,5,30136,25211238,
1630,11,5,20880,19481122,
1640,0,3,2833,0,
1650,3,41,2794,0,
1660,4,0,18970,14754906,
1670,9,0,73722,63013486,
1680,9,0,60492,62679754,
1690,8,0,48052,46951512,
1700,5,0,2589,0,
1710,41,6,2726,0,
1720,0,2,32089,31760693,
1730,0,14,129625,125261737,
1740,18,15,124605,125191696,
1750,0,46,92312,93824404,
1760,7,0,2651,0,
1770,0,0,2826,0,
1780,9,0,70492,62972893,
1790,61,7,249103,251023742,
1800,0,22,258766,250385581,
1810,20,54,184599,184569295,
1820,0,0,2626,0,
1830,7,0,2911,0,
1840,13,0,178896,175547690,
1850,76,41,630324,625384638,
1860,62,58,628758,626822800,
1870,17,70,453499,442292399,
1880,10,0,2679,0,
1890,0,0,2648,0,
1900,48,0,339688,329700242,
1910,100,100,1269617,1244400585,
1920,91,84,1314920,1260526006,
1930,72,70,922201,903060355,
1940,0,0,2717,0,
1950,0,0,2860,0,
1960,18,31,517172,504959830,
1970,100,100,1690962,1648536065,
1980,92,100,1942014,1900077368,
1990,71,38,1040881,1011185083,
2000,1,3,2651,0,
