0,0,0,2684,0,
10,0,0,9403,7143289,
20,10,0,15652,12499940,
30,0,0,15381,12530420,
40,2,0,7863,5271648,
50,4,0,2559,17,
60,4,8,2768,0,
70,6,0,18413,14246721,
80,5,5,31005,25201598,
90,6,6,27486,25029458,
100,6,5,13235,10521827,
110,4,3,2584,17,
120,42,3,2734,0,
130,0,6,41102,35442849,
140,0,8,63107,62328401,
150,0,7,60438,63130708,
160,0,40,27631,26291337,
170,8,0,2660,17,
180,0,0,2765,0,
190,7,0,73208,71606553,
200,13,0,125960,124854572,
210,12,10,125113,125143523,
220,48,9,54806,52148282,
230,0,3,2566,17,
240,0,3,2722,0,
250,0,15,143059,142309726,
260,7,44,224803,251267829,
270,19,0,227859,250052984,
280,13,9,104076,106090682,
290,5,2,2709,16,
300,4,4,2572,0,
310,41,24,293090,357634669,
320,32,48,590290,625169419,
330,50,42,580217,627004242,
340,12,41,237460,264965124,
350,4,0,2736,10,
360,4,0,2080,0,
370,58,29,654816,715905063,
380,99,88,1234752,1246738449,
390,69,95,1266577,1254540776,
400,41,43,545805,532536157,
410,4,2,2692,17,
420,4,3,2349,0,
430,58,81,872047,874142720,
440,87,84,1546359,1547829380,
450,96,100,1606359,1637251940,
460,59,73,645232,651183477,
470,0,0,2779,17,
