0,4,0,2510,21,
10,4,3,2792,0,
20,40,2,2725,0,
30,0,3,2140,0,
40,0,3,2731,0,
50,0,3,2808,0,
60,0,3,2748,21,
70,0,3,2877,0,
80,0,3,2703,0,
90,0,3,2745,0,
100,0,4,1904,0,
110,11,4,2797,0,
120,0,3,2587,15,
130,0,3,2768,0,
140,4,3,2097,0,
150,4,43,2644,0,
160,4,0,2603,0,
170,4,0,2734,0,
180,4,0,2711,14,
190,4,0,2693,0,
200,4,0,2702,0,
210,4,0,2801,0,
220,4,0,2720,0,
230,44,0,2718,0,
240,0,0,2493,14,
250,0,0,2821,0,
260,0,8,2546,0,
270,0,0,2701,0,
280,0,0,2534,0,
290,0,2,2576,0,
300,0,3,2744,14,
310,0,3,2374,0,
320,8,3,2636,0,
330,0,3,2225,0,
340,2,3,2743,0,
350,4,4,2637,0,
360,5,3,2875,15,
370,5,3,2566,0,
380,4,3,2633,0,
390,4,3,2649,0,
400,4,2,2478,0,
410,4,3,2867,0,
420,4,3,2339,15,
430,4,3,2803,0,
440,40,41,2707,0,
450,0,0,2777,0,
460,0,0,2816,0,
470,0,0,2613,0,
480,0,0,2680,15,
490,0,0,2793,0,
500,0,0,2839,0,
510,0,0,2809,0,
520,10,0,2681,0,
530,0,0,2904,0,
540,0,0,2595,15,
550,4,7,2884,0,
560,4,0,2645,0,
570,4,1,2829,0,
580,4,3,2910,0,
590,4,3,2605,0,
600,4,3,2617,15,
610,4,3,2569,0,
620,4,3,2637,0,
630,4,4,2755,0,
640,45,3,2722,0,
650,0,3,2669,0,
660,0,3,2623,14,
670,0,3,2674,0,
680,0,3,2783,0,
690,0,3,2579,0,
700,0,44,2744,0,
710,0,0,2697,0,
720,0,0,2799,14,
730,10,0,2676,0,
740,0,0,2644,0,
750,2,0,2787,0,
760,4,0,2722,0,
770,4,0,2651,0,
780,4,0,2760,15,
790,4,0,2592,0,
800,5,0,2714,0,
810,4,0,2752,0,
820,4,4,2404,0,
830,4,2,2632,0,
840,4,3,2323,10,
850,42,3,2816,0,
860,0,3,2621,0,
870,0,3,1974,0,
880,0,3,2502,0,
890,0,3,2578,0,
900,0,3,2686,14,
910,0,3,2753,0,
920,0,3,2925,0,
930,0,3,2426,0,
940,8,38,2604,0,
950,0,0,2586,0,
960,4,0,2491,23,
970,4,0,2539,0,
980,4,0,2672,0,
990,4,0,2626,0,
1000,4,0,2904,0,
1010,4,0,2739,0,
1020,4,0,2477,14,
1030,5,0,2651,0,
1040,4,5,2609,0,
1050,41,0,2328,0,
1060,0,1,2647,0,
1070,0,3,2646,0,
1080,0,3,2796,14,
1090,0,3,2507,0,
1100,0,3,2696,0,
1110,0,3,2650,0,
1120,0,3,2769,0,
1130,11,4,2738,0,
1140,0,3,2403,15,
1150,0,4,2695,0,
1160,3,3,2587,0,
1170,4,3,2825,0,
1180,3,2,2199,0,
1190,4,41,2896,0,
1200,4,0,2702,397329,
1210,5,86,2582,95240,
1220,4,0,2754,258709,
1230,4,0,2610,0,
1240,4,0,2866,0,
1250,4,0,2893,0,
1260,40,0,2620,15,
1270,0,0,2909,0,
1280,0,0,2662,0,
1290,0,7,2879,0,
1300,0,0,2397,0,
1310,0,1,2904,0,
1320,0,3,2764,14,
1330,0,3,2748,0,
1340,9,3,2690,0,
1360,1,3,2511,0,
1370,4,2,2770,0,
1380,5,3,2728,14,
1390,4,3,2610,0,
1400,4,3,2569,0,
1410,5,4,2806,0,
1420,4,3,2625,0,
1430,4,3,2798,0,
1440,4,3,2533,14,
1450,45,43,2696,0,
1460,0,0,2852,0,
1470,0,0,2568,0,
1480,0,0,2493,0,
1490,0,0,2975,0,
1500,0,0,2774,15,
1510,0,0,2734,0,
1520,0,0,2799,0,
1530,0,0,2582,0,
1540,10,0,2615,0,
1550,0,0,2662,0,
1560,3,7,2623,15,
1570,3,0,2810,0,
1580,5,1,2275,0,
1590,4,3,2679,0,
1600,4,3,2643,0,
1610,5,3,2716,0,
1620,4,3,2501,14,
1630,4,2,2668,0,
1640,5,3,2635,0,
1650,4,3,2601,0,
1660,38,3,2786,0,
1670,0,3,2482,0,
1680,0,3,2605,15,
1690,0,3,2653,0,
1700,0,3,2754,0,
1710,0,3,2529,0,
1720,0,3,2836,0,
1730,0,42,2798,0,
1740,9,0,2650,14,
1750,0,0,2845,0,
1760,2,0,2607,0,
1770,3,0,2805,0,
1780,4,0,2524,0,
1790,4,0,2619,0,
1800,4,0,2448,15,
1810,4,0,2583,0,
1820,4,0,2645,0,
1830,4,0,2823,0,
1840,4,7,2862,0,
1850,4,0,2681,0,
1860,41,1,2855,10,
1870,0,3,2497,0,
1880,0,3,2782,0,
1890,0,3,2638,0,
1900,0,4,2245,0,
1910,0,3,2725,0,
1920,0,3,2835,15,
1930,0,3,2670,0,
1940,11,3,2568,0,
1950,0,3,2519,0,
1960,3,3,2541,0,
1970,2,3,2331,0,
1980,4,3,2705,15,
1990,4,3,2704,0,
2000,4,43,2658,0,
2010,4,0,2190,0,
2020,3,0,2760,0,
2030,5,0,2679,0,
2040,4,0,2699,14,
2050,5,0,2707,0,
2060,46,0,2821,0,
2070,0,0,2628,0,
2080,0,0,2687,0,
2090,0,0,2631,0,
2100,0,7,2588,15,
2110,0,0,2643,0,
2120,0,1,2571,0,
2130,0,2,2753,0,
2140,0,4,2549,0,
2150,10,2,2753,0,
2160,0,3,2654,14,
2170,2,3,2098,0,
2180,4,4,2526,0,
2190,4,4,2662,0,
2200,4,3,2688,0,
2210,4,3,2691,0,
2220,4,3,2777,21,
2230,4,3,2609,0,
2240,4,3,2691,0,
2250,5,3,2748,0,
2260,4,43,2729,0,
2270,41,0,2508,0,
2280,0,0,2565,11,
2290,0,0,2819,0,
2300,0,0,2278,0,
2310,0,0,2764,0,
2320,0,0,2584,0,
2330,0,0,2713,0,
2340,0,0,2782,14,
2350,8,0,2666,0,
2360,0,0,2728,0,
2370,0,7,2525,0,
2380,3,0,2753,0,
2390,4,1,2587,0,
2400,3,3,2760,15,
2410,4,2,2630,0,
2420,4,3,2573,0,
2430,4,3,2627,0,
2440,4,3,2725,0,
2450,4,3,2776,0,
2460,42,3,2267,14,
2470,0,3,2741,0,
2480,0,3,2588,0,
2490,0,4,2697,0,
2500,0,3,2074,0,
2510,0,3,2789,0,
2520,0,3,2683,14,
2530,0,3,2671,0,
2540,9,50,2909,0,
2550,0,0,2625,0,
2560,3,0,2834,0,
2570,4,0,2728,0,
2580,4,0,2603,15,
2590,5,0,2680,0,
2600,4,0,2577,0,
2610,4,0,2572,0,
2620,4,0,2202,0,
2630,4,0,2838,0,
2640,4,0,2439,15,
2650,42,8,2773,0,
2660,0,0,2340,0,
2670,0,1,2883,0,
2680,0,3,2544,0,
2690,0,3,2558,0,
2700,0,3,2729,14,
2710,0,3,2764,0,
2720,0,3,2874,0,
2730,0,3,2571,0,
2740,11,3,2652,0,
2750,0,3,2693,0,
2760,2,3,2877,14,
2770,3,3,2394,0,
2780,4,3,2795,0,
2790,4,3,2719,0,
2800,4,3,2798,0,
2810,4,3,2629,0,
2820,4,40,2355,14,
2830,4,0,2775,0,
2840,4,0,2441,0,
2850,4,0,2842,0,
2860,43,0,2798,0,
2870,0,0,2562,0,
2880,0,0,4889,2094374,
2890,0,0,14673,12522071,
2900,0,0,14892,12515061,
2910,0,0,13506,10397977,
2920,0,8,2683,0,
2930,0,0,2914,0,
2940,12,1,6674,4024756,
2950,0,5,26955,25010937,
2960,2,5,29270,25005395,
2970,4,5,21632,20789026,
2980,4,3,2593,0,
2990,4,3,2743,0,
3000,5,4,15490,10120379,
3010,8,8,61492,62559425,
3020,8,7,60032,62562174,
3030,45,43,49708,51942846,
3040,0,0,2910,0,
3050,0,0,2601,0,
3060,0,0,23356,20252107,
3070,0,0,121575,125316306,
3080,8,8,116300,125048024,
3090,7,5,100419,104072561,
3100,4,3,2725,0,
3110,4,3,2617,0,
3120,7,6,40426,40395543,
3130,59,20,224626,250629068,
3140,0,43,218279,250221797,
3150,0,0,197719,208077037,
3160,6,0,2580,0,
3170,2,8,2654,0,
3180,13,7,118524,118414255,
3190,67,76,599619,627506302,
3200,26,19,568525,624127580,
3210,58,69,481062,517506084,
3220,0,0,2724,0,
3230,0,0,2211,0,
3240,8,0,192757,205794515,
3250,81,82,1168893,1253121491,
3260,76,91,1115111,1250425053,
3270,58,43,1002479,1043998243,
3280,40,3,2683,0,
3290,0,41,2674,0,
3300,0,0,319029,337358110,
3310,89,84,1826504,1868424842,
3320,100,100,1745587,1774544519,
3330,79,84,1296752,1315704119,
3340,4,3,2744,0,
3350,4,3,2807,0,
3360,4,3,2720,15,
3370,4,3,2561,0,
3380,4,3,2529,0,
3390,4,3,2720,0,
3400,5,3,2881,0,
3410,4,3,2578,0,
