2870,0,0,2562,0,
2880,0,0,4889,2094374,
2890,0,0,14673,12522071,
2900,0,0,14892,12515061,
2910,0,0,13506,10397977,
2920,0,8,2683,0,
2930,0,0,2914,0,
2940,12,1,6674,4024756,
2950,0,5,26955,25010937,
2960,2,5,29270,25005395,
2970,4,5,21632,20789026,
2980,4,3,2593,0,
2990,4,3,2743,0,
3000,5,4,15490,10120379,
3010,8,8,61492,62559425,
3020,8,7,60032,62562174,
3030,45,43,49708,51942846,
3040,0,0,2910,0,
3050,0,0,2601,0,
3060,0,0,23356,20252107,
3070,0,0,121575,125316306,
3080,8,8,116300,125048024,
3090,7,5,100419,104072561,
3100,4,3,2725,0,
3110,4,3,2617,0,
3120,7,6,40426,40395543,
3130,59,20,224626,250629068,
3140,0,43,218279,250221797,
3150,0,0,197719,208077037,
3160,6,0,2580,0,
3170,2,8,2654,0,
3180,13,7,118524,118414255,
3190,67,76,599619,627506302,
3200,26,19,568525,624127580,
3210,58,69,481062,517506084,
3220,0,0,2724,0,
3230,0,0,2211,0,
3240,8,0,192757,205794515,
3250,81,82,1168893,1253121491,
3260,76,91,1115111,1250425053,
3270,58,43,1002479,1043998243,
3280,40,3,2683,0,
3290,0,41,2674,0,
3300,0,0,319029,337358110,
3310,89,84,1826504,1868424842,
3320,100,100,1745587,1774544519,
3330,79,84,1296752,1315704119,
3340,4,3,2744,0,
