0,9,0,2650,14,
10,0,0,2845,0,
20,2,0,2607,0,
30,3,0,2805,0,
40,4,0,2524,0,
50,4,0,2619,0,
60,4,0,2448,15,
70,4,0,2583,0,
80,4,0,2645,0,
90,4,0,2823,0,
100,4,7,2862,0,
110,4,0,2681,0,
120,41,1,2855,10,
130,0,3,2497,0,
140,0,3,2782,0,
150,0,3,2638,0,
160,0,4,2245,0,
170,0,3,2725,0,
180,0,3,2835,15,
190,0,3,2670,0,
200,11,3,2568,0,
210,0,3,2519,0,
220,3,3,2541,0,
230,2,3,2331,0,
240,4,3,2705,15,
250,4,3,2704,0,
260,4,43,2658,0,
270,4,0,2190,0,
280,3,0,2760,0,
290,5,0,2679,0,
300,4,0,2699,14,
310,5,0,2707,0,
320,46,0,2821,0,
330,0,0,2628,0,
340,0,0,2687,0,
350,0,0,2631,0,
360,0,7,2588,15,
370,0,0,2643,0,
380,0,1,2571,0,
390,0,2,2753,0,
400,0,4,2549,0,
410,10,2,2753,0,
420,0,3,2654,14,
430,2,3,2098,0,
440,4,4,2526,0,
450,4,4,2662,0,
460,4,3,2688,0,
470,4,3,2691,0,
480,4,3,2777,21,
490,4,3,2609,0,
500,4,3,2691,0,
510,5,3,2748,0,
520,4,43,2729,0,
530,41,0,2508,0,
540,0,0,2565,11,
550,0,0,2819,0,
560,0,0,2278,0,
570,0,0,2764,0,
580,0,0,2584,0,
590,0,0,2713,0,
600,0,0,2782,14,
610,8,0,2666,0,
620,0,0,2728,0,
630,0,7,2525,0,
640,3,0,2753,0,
650,4,1,2587,0,
660,3,3,2760,15,
670,4,2,2630,0,
680,4,3,2573,0,
690,4,3,2627,0,
700,4,3,2725,0,
710,4,3,2776,0,
720,42,3,2267,14,
730,0,3,2741,0,
740,0,3,2588,0,
750,0,4,2697,0,
760,0,3,2074,0,
770,0,3,2789,0,
780,0,3,2683,14,
790,0,3,2671,0,
800,9,50,2909,0,
810,0,0,2625,0,
820,3,0,2834,0,
830,4,0,2728,0,
840,4,0,2603,15,
850,5,0,2680,0,
860,4,0,2577,0,
870,4,0,2572,0,
880,4,0,2202,0,
890,4,0,2838,0,
900,4,0,2439,15,
910,42,8,2773,0,
920,0,0,2340,0,
930,0,1,2883,0,
940,0,3,2544,0,
950,0,3,2558,0,
960,0,3,2729,14,
970,0,3,2764,0,
980,0,3,2874,0,
990,0,3,2571,0,
1000,11,3,2652,0,
1010,0,3,2693,0,
1020,2,3,2877,14,
1030,3,3,2394,0,
1040,4,3,2795,0,
1050,4,3,2719,0,
1060,4,3,2798,0,
1070,4,3,2629,0,
1080,4,40,2355,14,
1090,4,0,2775,0,
1100,4,0,2441,0,
1110,4,0,2842,0,
1120,43,0,2798,0,
1130,0,0,2562,0,
1140,0,0,4889,2094374,
1150,0,0,14673,12522071,
1160,0,0,14892,12515061,
1170,0,0,13506,10397977,
1180,0,8,2683,0,
1190,0,0,2914,0,
1200,12,1,6674,4024756,
1210,0,5,26955,25010937,
1220,2,5,29270,25005395,
1230,4,5,21632,20789026,
1240,4,3,2593,0,
1250,4,3,2743,0,
1260,5,4,15490,10120379,
1270,8,8,61492,62559425,
