t,data,a0.4,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9587240,3834896,
6,31564336,14926672,
7,31402096,21516841,
8,31494752,25508005,
9,31504480,27906595,
10,31516240,29350453,
11,31504496,30212070,
12,31539712,30743126,
13,31504496,31047674,
14,31516224,31235094,
15,31504496,31342854,
16,31504496,31407510,
17,31527984,31455699,
18,31480992,31465816,
19,31539712,31495374,
20,31481008,31489627,
21,31539728,31509667,
22,31492736,31502894,
23,31504496,31503534,
24,31539712,31518005,
25,31516240,31517299,
26,31469248,31498078,
27,31516240,31505342,
28,31539728,31519096,
29,31481360,31504001,
30,31551456,31522983,
31,31504496,31515588,
32,31516240,31515848,
33,31504480,31511300,
34,31504496,31508578,
35,31481008,31497550,
36,31539712,31514414,
37,31480992,31501045,
38,31539728,31516518,
39,31480992,31502307,
40,31551472,31521973,
41,31492736,31510278,
42,31527984,31517360,
43,31504480,31512208,
44,31516240,31513820,
45,31516240,31514788,
46,31492752,31505973,
47,31504480,31505375,
48,31516240,31509721,
49,31516224,31512322,
50,31527984,31518586,
51,31492752,31508252,
52,31492736,31502045,
53,31540096,31517265,
54,31521056,31518781,
55,31492720,31508356,
56,31499680,31504885,
57,31544560,31520755,
58,31499664,31512318,
59,31516224,31513880,
60,31521072,31516756,
61,31499648,31509912,
62,31504496,31507745,
63,31516224,31511136,
64,31504496,31508480,
65,40769000,35212688,
66,60261328,45232144,
67,61365568,51685513,
68,61078208,55442591,
69,61460960,57849938,
70,61329072,59241591,
71,61467888,60132109,
72,61331728,60611956,
73,61637120,61022021,
74,61404320,61174940,
75,61303328,61226295,
76,61824960,61465761,
77,61597072,61518285,
78,61223552,61400391,
79,62052736,61661329,
80,61418736,61564291,
81,61343056,61475797,
82,61355264,61427583,
83,61545344,61474687,
84,61275152,61394873,
85,61535760,61451227,
86,61486656,61465398,
87,62517920,61886406,
88,61406288,61694358,
89,60925472,61386803,
90,60939392,61207838,
91,61709728,61408594,
92,61603984,61486750,
93,61394704,61449931,
94,61867120,61616806,
95,60547024,61188893,
96,61536224,61327825,
97,61637104,61451536,
98,61411344,61435459,
99,61571488,61489870,
100,61653072,61555150,
101,62095152,61771150,
102,62014960,61868674,
103,62762352,62226145,
104,61251696,61836365,
105,61834112,61835463,
106,62797584,62220311,
107,62950272,62512295,
108,61810640,62231633,
109,61232672,61832048,
110,61721360,61787772,
111,61573280,61701975,
112,61871936,61769959,
113,62710976,62146365,
114,62196128,62166270,
115,61796720,62018450,
116,61159984,61675063,
117,61136432,61459610,
118,61465328,61461897,
119,60927728,61248229,
120,61850704,61489219,
121,61881120,61645979,
122,61486640,61582243,
123,60243920,61046913,
124,60445824,60806477,
125,63164096,61749524,
126,68819008,64577317,
127,68850928,66286761,
128,69147632,67431109,
129,70691888,68735420,
130,67763808,68346775,
131,69011408,68612628,
132,67027584,67978610,
133,64649488,66646961,
134,64553216,65809463,
135,63540320,64901805,
136,65793056,65258305,
137,66863776,65900493,
138,67481440,66532871,
139,74105520,69561930,
140,68639264,69192863,
141,69008720,69119205,
142,70823696,69801001,
143,69102832,69521733,
144,68017072,68919868,
145,69209632,69035773,
146,68059600,68645303,
147,68264912,68493146,
148,67681920,68168655,
149,66924400,67670953,
150,67006560,67405195,
151,69225024,68133126,
152,68055552,68102096,
153,69060128,68485308,
154,68153440,68352560,
155,68129920,68263504,
156,67883856,68111644,
157,68052752,68088087,
158,67224480,67742644,
159,68943136,68222840,
160,69225712,68623988,
161,71863792,69919909,
162,68264160,69257609,
163,68976016,69144971,
164,69692080,69363814,
165,67680400,68690448,
166,68477552,68605289,
167,69226864,68853919,
168,68209904,68596313,
169,68750560,68658011,
170,67753600,68296246,
171,67441232,67954240,
172,68300672,68092812,
173,67774032,67965300,
174,68156496,68041778,
175,67627488,67876062,
176,68902064,68286462,
177,68187488,68246872,
178,69548368,68767470,
179,68479664,68652347,
180,68553184,68612681,
181,34418816,54935135,
182,0,32961081,
183,0,19776648,
184,0,11865988,
185,0,7119592,
186,0,4271755,
