t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,24966400,7489920,
6,21168000,11593344,
7,36993600,19213420,
8,27252000,21624994,
9,23488000,22183895,
10,35473600,26170806,
11,28185600,26775244,
12,32324800,28440110,
13,27040000,28020077,
14,26078400,27437573,
15,37609600,30489181,
16,27598400,29621946,
17,27040000,28847362,
18,29360000,29001153,
19,39342400,32103527,
20,31737600,31993748,
21,25836800,30146663,
22,32296000,30791464,
23,37235200,32724584,
24,34644800,33300648,
25,24904000,30781653,
26,27598400,29826677,
27,38784000,32513873,
28,30534400,31920031,
29,25836800,30095061,
30,29976000,30059342,
31,27598400,29321059,
32,29360000,29332741,
33,36406400,31454838,
34,29601600,30898866,
35,36060800,32447446,
36,31150400,32058332,
37,35848000,33195232,
38,33499200,33286422,
39,31708800,32813135,
40,30534400,32129514,
41,26078400,30314179,
42,31708800,30732565,
43,35232000,32082395,
44,29628800,31346316,
45,27598400,30221941,
46,35260800,31733598,
47,36993600,33311598,
48,27598400,31597638,
49,35260800,32696586,
50,34057600,33104890,
51,30217600,32238703,
52,34057600,32784372,
53,24662400,30347780,
54,27598400,29522966,
55,31708800,30178716,
56,31950400,30710221,
57,37022400,32603874,
58,35819200,33568471,
59,31150400,32843049,
60,31950400,32575254,
61,25836800,30553717,
62,33499200,31437361,
63,33470400,32047272,
64,48221600,36899570,
65,69289600,46616579,
66,63417600,51656885,
67,75992000,58957419,
68,88696000,67878993,
69,108536000,80076095,
70,45214400,69617586,
71,54880000,65196310,
72,86318400,71532937,
73,64592000,69450655,
74,56026400,65423378,
75,54022400,62003084,
76,84556800,68769198,
77,58132800,65578278,
78,44040000,59116794,
79,39958400,53369275,
80,96543200,66321452,
81,66411200,66348376,
82,38168000,57894263,
83,65179200,60079744,
84,48150400,56500940,
85,48737600,54171938,
86,41928800,50498996,
87,37609600,46632177,
88,64062400,51861243,
89,86905600,62374550,
90,72225600,65329865,
91,130358400,84838425,
92,103055200,90303457,
93,36993600,74310499,
94,69289600,72804229,
95,83036000,75873760,
96,115920000,87887632,
97,53435200,77551902,
98,84238400,79557851,
99,56958400,72778015,
100,76336000,73845410,
101,107698400,84001307,
102,38755200,70427474,
103,67528000,69557631,
104,60132000,66729941,
105,46976000,60803758,
106,37022400,53669350,
107,60481600,55713025,
108,30771200,48230477,
109,84207200,59023493,
110,65179200,60870205,
111,45801600,56349623,
112,28427200,47972896,
113,67528000,53839427,
114,36993600,48785678,
115,97716800,63465014,
116,80475200,68568069,
117,68702400,68608368,
118,114504000,82377057,
119,39342400,69466659,
120,64033600,67836741,
121,41399200,59905478,
122,41691200,54441194,
123,37231200,49278195,
124,60510400,52647856,
125,57224000,54020699,
126,91016000,65119289,
127,98062400,75002222,
128,82440800,77233795,
129,81062400,78382376,
130,100056800,84884703,
131,79543200,83282252,
132,48384000,72812776,
133,75190400,73526063,
134,83632800,76558084,
135,140928000,95869058,
136,93952000,95293940,
137,81835200,91256318,
138,43952000,77065022,
139,149082400,98670235,
140,73987200,91265324,
141,70358400,84993246,
142,63475200,78537832,
143,92219200,82642242,
144,44656000,71246369,
145,71051200,71187818,
146,50740800,65053712,
147,101820800,76083838,
148,28801600,61899166,
149,107344800,75532856,
150,112742400,86695719,
151,74824000,83134203,
152,43135200,71134502,
153,101027200,80102311,
154,101828800,86620257,
155,68144000,81077379,
156,77510400,80007285,
157,116852800,91060939,
158,76952000,86828257,
159,95372000,89391379,
160,72476000,84316765,
161,98340800,88523975,
162,102422400,92693502,
163,90457600,92022731,
164,110055200,97432471,
165,162307200,116894889,
166,85376800,107439462,
167,139495200,117056183,
168,135056000,122456128,
169,44301600,99009769,
170,141198400,111666358,
171,130416000,117291250,
172,147551200,126369235,
173,81620800,112944704,
174,48150400,93506412,
175,125323200,103051448,
176,46976000,86228813,
177,64592000,79737769,
178,92777600,83649718,
179,71667200,80054962,
180,52260800,71716713,
181,0,50201699,
182,0,35141189,
183,0,24598832,
184,0,17219182,
185,0,12053427,
