t,data,a0.2,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,13172320,2634464,
6,29278720,7963315,
7,30217600,12414172,
8,29462240,15823785,
9,29408320,18540692,
10,30070400,20846633,
11,33054560,23288218,
12,27887360,24208046,
13,30817600,25529956,
14,34340800,27292124,
15,33684320,28570563,
16,31064000,29069250,
17,29254080,29106216,
18,29419840,29168940,
19,31404800,29616112,
20,35114560,30715801,
21,32307520,31034144,
22,30657600,30958835,
23,31373760,31041820,
24,32771520,31387760,
25,33518240,31813856,
26,30118720,31474828,
27,31528000,31485462,
28,30892480,31366865,
29,31645440,31422580,
30,31880320,31514128,
31,30534400,31318182,
32,31031680,31260881,
33,31714560,31351616,
34,32078400,31496972,
35,32461760,31689929,
36,31992000,31750343,
37,29932160,31386706,
38,29766240,31062612,
39,28586240,30567337,
40,31757120,30805293,
41,33123840,31269002,
42,30001280,31015457,
43,34415680,31695501,
44,31762880,31708976,
45,30001440,31367468,
46,32888960,31671766,
47,31997760,31736964,
48,29947200,31379011,
49,30886720,31280552,
50,32867840,31598009,
51,31416160,31561639,
52,33295360,31908383,
53,33759360,32278578,
54,33241280,32471118,
55,31058240,32188542,
56,33012160,32353265,
57,31528160,32188244,
58,32066880,32163971,
59,31880320,32107240,
60,28778560,31441504,
61,32344320,31622067,
62,29932160,31284085,
63,30182080,31063684,
64,34976480,31846243,
65,41599920,33796978,
66,65735520,40184686,
67,51024960,42352740,
68,49903040,43862800,
69,65943520,48278944,
70,63889120,51400979,
71,63911520,53903087,
72,54045440,53931557,
73,59699520,55085149,
74,50547680,54177655,
75,53190880,53980300,
76,62192320,55622704,
77,50895520,54677267,
78,59373120,55616437,
79,60409280,56575005,
80,64257440,58111492,
81,43859520,55261097,
82,68196480,57848173,
83,75814720,61441482,
84,70300160,63213217,
85,44184480,59407469,
86,55630720,58652119,
87,53345600,57590815,
88,47954240,55663500,
89,62053440,56941488,
90,54136640,56380518,
91,58721440,56848702,
92,65971840,58673329,
93,65613120,60061287,
94,54990720,59047173,
95,80021280,63241994,
96,69910240,64575643,
97,70074720,65675458,
98,62752480,65090862,
99,54322880,62937265,
100,69360960,64222004,
101,73572000,66092003,
102,67940640,66461730,
103,56223520,64414088,
104,52112800,61953830,
105,76498560,64862776,
106,59602080,63810636,
107,61230880,63294684,
108,61417760,62919299,
109,73144800,64964399,
110,55774560,63126431,
111,63669280,63235000,
112,56650240,61918048,
113,56136320,60761702,
114,59510880,60511537,
115,63401920,61089613,
116,42787040,57429098,
117,54904000,56924078,
118,76380320,60815326,
119,60342560,60720772,
120,57521600,60080937,
121,66663840,61397517,
122,67759360,62669885,
123,64978560,63131620,
124,63729920,63251280,
125,58548240,62310672,
126,114768960,72802329,
127,112629760,80767815,
128,107987040,86211660,
129,91744160,87318160,
130,92759040,88406336,
131,85862720,87897612,
132,125958400,95509769,
133,94301120,95268039,
134,75616480,91337727,
135,96323840,92334949,
136,109802720,95828503,
137,100878880,96838578,
138,87324320,94935726,
139,92414880,94431556,
140,99862400,95517724,
141,109396480,98293475,
142,113402720,101315324,
143,112664800,103585219,
144,102258720,103319919,
145,126883040,108032543,
146,79178080,102261650,
147,94066080,100622536,
148,84685760,97435180,
149,100387680,98025680,
150,92860320,96992608,
151,97592640,97112614,
152,113844320,100458955,
153,84015520,97170268,
154,106866560,99109526,
155,103941120,100075844,
156,90292320,98119139,
157,70577920,92610895,
158,86837600,91456236,
159,89159680,90996924,
160,127042400,98206019,
161,141473600,106859535,
162,82846720,102056972,
163,75771840,96799945,
164,73076160,92055188,
165,119336000,97511350,
166,96415360,97292152,
167,77660640,93365849,
168,80690240,90830727,
169,69666560,86597893,
170,100147040,89307722,
171,73447840,86135745,
172,95253120,87959220,
173,117344320,93836240,
174,118209440,98710880,
175,88465600,96661824,
176,122266560,101782771,
177,80068480,97439912,
178,96706880,97293305,
179,79042880,93643220,
180,112337760,97382128,
181,48499360,87605574,
182,0,70084459,
183,0,56067567,
184,0,44854053,
185,0,35883242,
186,0,28706593,
