t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9547704,2864311,
6,31560192,11473075,
7,31449088,17465878,
8,31481936,21670695,
9,31516240,24624358,
10,31539712,26698964,
11,31504496,28140623,
12,31480992,29142733,
13,31539728,29861831,
14,31492752,30351107,
15,31504480,30697118,
16,31556304,30954873,
17,31487904,31114782,
18,31516240,31235219,
19,31516240,31319525,
20,31469248,31364441,
21,31539712,31417022,
22,31492752,31439741,
23,31527984,31466213,
24,31539760,31488277,
25,31492720,31489609,
26,31516224,31497593,
27,31492720,31496131,
28,31527984,31505686,
29,31480992,31498277,
30,31504496,31500142,
31,31539712,31512013,
32,31492752,31506234,
33,31527968,31512754,
34,31516240,31513799,
35,31492752,31507484,
36,31539728,31517157,
37,31469264,31502789,
38,31527968,31510342,
39,31504496,31508588,
40,31527984,31514406,
41,31492736,31507905,
42,31527968,31513923,
43,31527984,31518141,
44,31480992,31506996,
45,31504496,31506246,
46,31527968,31512762,
47,31492752,31506759,
48,31527984,31513126,
49,31492736,31507009,
50,31528000,31513306,
51,31527968,31517704,
52,31480992,31506690,
53,31504480,31506027,
54,31516240,31509090,
55,31516592,31511340,
56,31539728,31519856,
57,31516240,31518771,
58,31504496,31514488,
59,31521056,31516458,
60,31464416,31500845,
61,31504496,31501940,
62,31516224,31506225,
63,31551456,31519794,
64,31481008,31508158,
65,41028904,34364381,
66,60869088,42315793,
67,59754608,47547437,
68,62195920,51941981,
69,62358192,55066844,
70,61422848,56973645,
71,62271184,58562906,
72,61467744,59434357,
73,61371728,60015568,
74,62705696,60822606,
75,61551984,61041419,
76,61206624,61090980,
77,61867072,61323807,
78,62280848,61610919,
79,62973712,62019756,
80,62008000,62016229,
81,61585152,61886905,
82,60976576,61613806,
83,61032912,61439537,
84,62518528,61763234,
85,62341808,61936806,
86,62313392,62049781,
87,63008848,62337501,
88,62043456,62249287,
89,61331552,61973966,
90,61336160,61782624,
91,61979904,61841808,
92,61672592,61791043,
93,61411280,61677114,
94,61658160,61671427,
95,62353552,61876064,
96,61834096,61863473,
97,61343584,61707506,
98,61949408,61780076,
99,61745200,61769613,
100,62339472,61940570,
101,62506240,62110271,
102,62313584,62171264,
103,62153888,62166051,
104,62245632,62189925,
105,62814096,62377176,
106,62668304,62464514,
107,62071696,62346668,
108,62153760,62288795,
109,61209440,61964988,
110,62308816,62068136,
111,61959024,62035402,
112,61737888,61946147,
113,61533616,61822387,
114,61561968,61744261,
115,61540560,61683150,
116,62191136,61835545,
117,61566528,61754839,
118,61263280,61607371,
119,61733040,61645071,
120,61460112,61589583,
121,60936480,61393652,
122,60908192,61248014,
123,60852224,61129277,
124,61274976,61172986,
125,62840880,61673354,
126,67320704,63367559,
127,68395760,64876019,
128,67885872,65778974,
129,68102080,66475905,
130,68484352,67078439,
131,66307712,66847220,
132,67179328,66946852,
133,67236464,67033735,
134,67545888,67187380,
135,67603040,67312078,
136,68807712,67760768,
137,68937472,68113779,
138,69273856,68461802,
139,68753824,68549408,
140,67379504,68198436,
141,70549792,68903842,
142,72205312,69894283,
143,67320960,69122286,
144,67397488,68604846,
145,68257184,68500547,
146,67169344,68101186,
147,68439888,68202796,
148,67495840,67990709,
149,67114240,67727768,
150,67892528,67777196,
151,67758448,67771571,
152,66725696,67457808,
153,67200640,67380657,
154,68239200,67638219,
155,68787296,67982942,
156,68172016,68039664,
157,68201456,68088201,
158,67835744,68012463,
159,67162912,67757597,
160,67466416,67670242,
161,67327520,67567425,
162,67635872,67587959,
163,67491968,67559161,
164,66837952,67342798,
165,65604464,66821297,
166,67675552,67077573,
167,67005632,67055990,
168,68490496,67486341,
169,67832240,67590110,
170,68358912,67820750,
171,67938464,67856064,
172,67573344,67771248,
173,67706112,67751707,
174,67384800,67641634,
175,68259072,67826865,
176,69217728,68244123,
177,65170864,67322145,
178,63303200,66116461,
179,63497824,65330869,
180,67526096,65989437,
181,34263648,56471700,
182,0,39530190,
183,0,27671133,
184,0,19369793,
185,0,13558855,
186,0,9491198,
