t,data,a0.01,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9300800,93008,
6,32717760,419255,
7,25143680,666499,
8,31244800,972282,
9,28282240,1245381,
10,29808800,1531015,
11,30290720,1818612,
12,33593600,2136361,
13,29468480,2409682,
14,28537920,2670964,
15,29995520,2944209,
16,32344320,3238210,
17,33048960,3536317,
18,33220480,3833158,
19,30700160,4101828,
20,32937280,4390182,
21,30471040,4650990,
22,33151360,4935993,
23,34870400,5235337,
24,28405440,5467038,
25,29525760,5707625,
26,29841280,5948961,
27,32894720,6218418,
28,31133120,6467565,
29,32894720,6731836,
30,30659840,6971116,
31,30278560,7204190,
32,35280320,7484951,
33,30886720,7718968,
34,32424960,7966027,
35,30396000,8190326,
36,32819840,8436621,
37,33759360,8689848,
38,28351360,8886463,
39,33226080,9129859,
40,29858560,9337146,
41,30465280,9548427,
42,30146080,9754403,
43,34298240,9999841,
44,30886720,10208709,
45,35921600,10465837,
46,27769920,10638877,
47,29958720,10832075,
48,31714560,11040899,
49,29814400,11228634,
50,31479680,11431144,
51,31416320,11630995,
52,27721600,11791901,
53,31458720,11988569,
54,30353600,12172219,
55,32212160,12372618,
56,31175680,12560648,
57,33461120,12769652,
58,32771520,12969670,
59,31352960,13153502,
60,32542400,13347390,
61,33177760,13545693,
62,29841280,13708648,
63,34912800,13920689,
64,30305280,14084534,
65,43509520,14378783,
66,69078560,14925780,
67,67441600,15450938,
68,56041920,15856847,
69,59864640,16296924,
70,70481600,16838770,
71,62400000,17294382,
72,60077120,17722209,
73,66963840,18214625,
74,60888320,18641361,
75,81397440,19268921,
76,63754880,19713780,
77,70624960,20222891,
78,48029440,20500956,
79,51589440,20811840,
80,70946400,21313185,
81,54780640,21647859,
82,74255680,22173937,
83,60327360,22555471,
84,59879520,22928711,
85,53489760,23234321,
86,75942080,23761398,
87,85848640,24382270,
88,52320960,24661656,
89,63200000,25047039,
90,68804800,25484616,
91,71368000,25943449,
92,52790560,26211920,
93,73213120,26681932,
94,56707840,26982191,
95,48745280,27199821,
96,71858240,27646405,
97,58243840,27952379,
98,68051840,28353373,
99,69686400,28766703,
100,56880000,29047835,
101,69882560,29456182,
102,69621120,29857831,
103,79077120,30350023,
104,54663360,30593156,
105,58662720,30873851,
106,69231680,31257429,
107,75478560,31699640,
108,59106080,31973704,
109,69596160,32349928,
110,52881280,32555241,
111,50980480,32739493,
112,67380480,33085902,
113,54532160,33300364,
114,61534240,33582702,
115,61950240,33866377,
116,77100480,34298718,
117,65838080,34614111,
118,76449760,35032467,
119,66060800,35342750,
120,50441920,35493741,
121,67187200,35810675,
122,60008320,36052651,
123,69168800,36383812,
124,71827680,36738250,
125,70363760,37074505,
126,135135200,38055111,
127,111917760,38793737,
128,93480480,39340604,
129,66077440,39607972,
130,102195840,40233850,
131,113887200,40970383,
132,113853440,41699213,
133,78975840,42071979,
134,67268800,42323947,
135,65945120,42560158,
136,73832480,42872881,
137,98752000,43431672,
138,116358560,44160940,
139,106558560,44784916,
140,64210720,44979174,
141,98310080,45512483,
142,118526720,46242625,
143,96049440,46740693,
144,122311360,47496399,
145,59977280,47621207,
146,121038240,48355377,
147,77500480,48646828,
148,101507360,49175433,
149,105783520,49741513,
150,110887680,50352974,
151,79759200,50647036,
152,81634080,50956906,
153,104145600,51488792,
154,73866240,51712566,
155,119140640,52386846,
156,80310400,52666081,
157,79896800,52938388,
158,105152800,53460532,
159,132386080,54249787,
160,83033120,54537620,
161,96109600,54953339,
162,102964640,55433452,
163,81948960,55698607,
164,117606720,56317688,
165,87814080,56632651,
166,75564000,56821964,
167,106958240,57323326,
168,98288000,57732972,
169,93014720,58085789,
170,104710400,58552035,
171,115590240,59122417,
172,111654880,59647741,
173,77675680,59828020,
174,118108480,60410824,
175,92117440,60727890,
176,91381760,61034428,
177,79619680,61220280,
178,95939840,61567475,
179,96816320,61919963,
180,83009600,62130859,
181,58801120,62097561,
182,0,61476585,
183,0,60861819,
184,0,60253200,
185,0,59650668,
186,0,59054161,
