t,data,a0.2,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,3671680,734336,
6,22841280,5155724,
7,25101120,9144803,
8,31127360,13541314,
9,32157600,17264571,
10,34059840,20623624,
11,33807520,23260403,
12,29835520,24575426,
13,28875200,25435380,
14,32841600,26916624,
15,30723200,27677939,
16,28432000,27828751,
17,31832000,28629400,
18,31714560,29246432,
19,32654080,29927961,
20,34587200,30859808,
21,31886080,31065062,
22,31058240,31063697,
23,29591200,30769197,
24,32696640,31154685,
25,30775040,31078756,
26,34123200,31687644,
27,33283840,32006883,
28,30359360,31677378,
29,28826880,31107278,
30,34810560,31847934,
31,31587840,31795915,
32,28068160,31050364,
33,29152640,30670819,
34,33235520,31183759,
35,32232640,31393535,
36,30359360,31186700,
37,32046080,31358576,
38,33925120,31871884,
39,29290880,31355683,
40,34223360,31929218,
41,33407040,32224782,
42,34048320,32589489,
43,34346560,32940903,
44,34069120,33166546,
45,28703680,32273972,
46,30396000,31898377,
47,31816320,31881965,
48,30865760,31678724,
49,31298880,31602755,
50,31170080,31516220,
51,32404160,31693808,
52,33364480,32027942,
53,33599360,32342225,
54,32473600,32368500,
55,31591360,32213072,
56,29579840,31686425,
57,32862560,31921652,
58,27552320,31047785,
59,31528000,31143828,
60,32232640,31361590,
61,33822720,31853816,
62,31710880,31825228,
63,31832000,31826582,
64,30296000,31520465,
65,41650800,33546532,
66,54288000,37694825,
67,68464000,43848660,
68,59228800,46924688,
69,62932800,50126310,
70,59307200,51962488,
71,65468160,54663622,
72,65708800,56872657,
73,62185600,57935245,
74,64001120,59148420,
75,63425600,60003856,
76,59906720,59984428,
77,65052480,60998038,
78,61391040,61076638,
79,58945600,60650430,
80,67252800,61970904,
81,64955840,62567891,
82,61303680,62315048,
83,63760480,62604134,
84,64028480,62889003,
85,62260480,62763298,
86,62393760,62689390,
87,58433280,61838168,
88,66067840,62684102,
89,67166240,63580529,
90,65937920,64052007,
91,63654720,63972549,
92,60962880,63370615,
93,62405280,63177548,
94,62657920,63073622,
95,65459200,63550737,
96,61914720,63223533,
97,62884480,63155722,
98,63339200,63192417,
99,66504320,63854797,
100,66509600,64385757,
101,62360640,63980733,
102,61719360,63528458,
103,59725120,62767790,
104,64507840,63115800,
105,60418240,62576288,
106,67278080,63516646,
107,63007520,63414820,
108,62457280,63223312,
109,65831840,63745017,
110,61523520,63300717,
111,63926400,63425853,
112,62019840,63144650,
113,60824640,62680648,
114,62308800,62606278,
115,69644160,64013854,
116,57840320,62779147,
117,64176320,63058581,
118,64252800,63297424,
119,65997760,63837491,
120,67278080,64525608,
121,68234720,65267430,
122,62053120,64624568,
123,66484800,64996614,
124,64576800,64912651,
125,69927040,65915528,
126,95279680,71788358,
127,108742880,79179262,
128,99572480,83257905,
129,81555200,82917364,
130,95459840,85425859,
131,108149440,89970575,
132,99287360,91833932,
133,93804800,92228105,
134,96411200,93064724,
135,81786560,90809091,
136,105132800,93673832,
137,105111200,95961305,
138,88540160,94477076,
139,95560480,94693756,
140,100055360,95766076,
141,88705920,94354044,
142,80725920,91628419,
143,82006240,89703983,
144,87164480,89196082,
145,86079840,88572833,
146,99433600,90744986,
147,87730720,90142132,
148,117078400,95529385,
149,81408960,92705300,
150,98402560,93844752,
151,119770080,99029817,
152,94189120,98061677,
153,93047680,97058877,
154,98757760,97398653,
155,80406080,94000138,
156,90479680,93296046,
157,97664160,94169668,
158,95203360,94376406,
159,91689920,93839108,
160,91582560,93387798,
161,91897920,93089822,
162,94655360,93402929,
163,109835520,96689447,
164,85137120,94378981,
165,117335840,98970352,
166,92352320,97646745,
167,104780000,99073396,
168,83342240,95927164,
169,88185120,94378755,
170,82497920,92002588,
171,92618400,92125750,
172,100084320,93717464,
173,91605600,93295091,
174,92768480,93189768,
175,91184640,92788742,
176,86861120,91603217,
177,95165600,92315693,
178,79815360,89815626,
179,101247040,92101908,
180,84014400,90484406,
181,48204480,82028420,
182,0,65622736,
183,0,52498188,
184,0,41998550,
185,0,33598840,
186,0,26879072,
