t,data,a0.02,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9292320,185846,
6,27016960,722468,
7,32654080,1361100,
8,33048640,1994850,
9,34976320,2654479,
10,27812480,3157639,
11,30401920,3702524,
12,28869280,4205859,
13,28907520,4699892,
14,31009920,5226092,
15,30465280,5730875,
16,30588320,6228023,
17,30070400,6704870,
18,32888960,7228551,
19,34464000,7773259,
20,31316160,8244117,
21,32461760,8728469,
22,30230400,9158507,
23,34469760,9664732,
24,30685120,10085139,
25,33054560,10544527,
26,29995520,10933546,
27,30775040,11330375,
28,30754240,11718852,
29,31527840,12115031,
30,31485440,12502439,
31,30182080,12856031,
32,30817600,13215262,
33,34111520,13633187,
34,29829760,13957118,
35,32665600,14331287,
36,31639680,14677454,
37,32329280,15030490,
38,29594880,15321777,
39,31287360,15641088,
40,29952960,15927325,
41,28282240,16174423,
42,30359200,16458118,
43,30588480,16740725,
44,32654080,17058992,
45,29468000,17307172,
46,31144640,17583921,
47,30434240,17840927,
48,31175680,18107622,
49,33135360,18408176,
50,31587840,18671769,
51,34939360,18997120,
52,33358720,19284352,
53,29296640,19484597,
54,29269920,19680303,
55,27598400,19838664,
56,31928640,20080463,
57,33226080,20343375,
58,31218080,20560869,
59,31757120,20784794,
60,29648960,20962077,
61,30748320,21157801,
62,33364480,21401934,
63,29483200,21563559,
64,26137280,21655033,
65,35180320,21925538,
66,73111200,22949251,
67,67348160,23837229,
68,57184320,24504170,
69,66654560,25347177,
70,65084800,26141929,
71,70070080,27020492,
72,63131200,27742706,
73,72771040,28643272,
74,65820160,29386809,
75,86054080,30520154,
76,63959040,31188931,
77,54622400,31657600,
78,96462560,32953699,
79,81932960,33933284,
80,67711360,34608845,
81,69973440,35316136,
82,75339200,36116597,
83,65163520,36697535,
84,79672960,37557043,
85,53277760,37871457,
86,63771360,38389455,
87,77074080,39163147,
88,69424960,39768383,
89,72975200,40432519,
90,55560640,40735081,
91,52925440,40978888,
92,69339840,41546107,
93,69866560,42112516,
94,74805760,42766380,
95,70225600,43315564,
96,72638080,43902014,
97,66310720,44350188,
98,70113120,44865446,
99,59816160,45164460,
100,79311360,45847398,
101,51424320,45958936,
102,67154880,46382854,
103,81728960,47089776,
104,72327840,47594537,
105,69503680,48032719,
106,78947520,48651015,
107,63401760,48946029,
108,55762880,49082366,
109,41317920,48927077,
110,51423040,48976996,
111,52108320,49039622,
112,56211840,49183066,
113,60536000,49410124,
114,64018400,49702289,
115,61652480,49941292,
116,75734400,50457154,
117,44249760,50333006,
118,74848000,50823305,
119,66691520,51140669,
120,70277760,51523410,
121,57017920,51633300,
122,50387520,51608384,
123,69355520,51963326,
124,77287040,52469800,
125,70756320,52835530,
126,99232960,53763478,
127,79163040,54271469,
128,96809600,55122231,
129,81612480,55652035,
130,99240640,56523807,
131,108218560,57557702,
132,55334240,57513232,
133,122464960,58812266,
134,73465280,59105326,
135,103855840,60000336,
136,74496000,60290249,
137,94476480,60973973,
138,88687040,61528234,
139,111206560,62521800,
140,83111200,62933588,
141,86026400,63395444,
142,83607360,63799682,
143,74994240,64023573,
144,110765280,64958407,
145,87564960,65410538,
146,75516640,65612660,
147,101100160,66322410,
148,90461120,66805184,
149,103535520,67539790,
150,106984960,68328693,
151,104911680,69060352,
152,87478080,69428706,
153,106785120,70175834,
154,91831520,70608947,
155,109049600,71377760,
156,95208960,71854384,
157,67365120,71764598,
158,110848640,72546278,
159,124221920,73579790,
160,82828800,73764770,
161,82573120,73940937,
162,84470720,74151532,
163,107296320,74814427,
164,70253280,74723204,
165,80374400,74836227,
166,85925760,75058017,
167,98049920,75517855,
168,101223840,76031974,
169,114553440,76802403,
170,97542880,77217212,
171,104048480,77753837,
172,63236320,77463486,
173,85867360,77631563,
174,72504320,77529018,
175,79800800,77574453,
176,88145120,77785866,
177,95562080,78141390,
178,70018720,77978936,
179,98981760,78398992,
180,93761280,78706237,
181,70999040,78552093,
182,0,76981051,
183,0,75441429,
184,0,73932600,
185,0,72453948,
186,0,71004869,
