t,data,a0.4,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10124160,4049664,
6,28314560,13755622,
7,27384640,19207229,
8,38147200,26783217,
9,32355840,29012266,
10,27898880,28566911,
11,32777280,30251058,
12,30416960,30317418,
13,30792320,30507378,
14,29974560,30294250,
15,33407040,31539366,
16,32868160,32070883,
17,31004160,31644193,
18,32350080,31926547,
19,30401760,31316632,
20,27646720,29848667,
21,30865760,30255504,
22,33711040,31637718,
23,31404800,31544550,
24,32888960,32082314,
25,34464000,33034988,
26,27059520,30644800,
27,29857280,30329792,
28,33518720,31605363,
29,34870400,32911377,
30,33876800,33297546,
31,31693760,32656031,
32,30187840,31668754,
33,33834240,32534948,
34,33705280,33003080,
35,28287840,31116984,
36,30284320,30783918,
37,33759200,31974030,
38,30305280,31306530,
39,30422720,30953006,
40,31009920,30975771,
41,30651840,30846198,
42,29130880,30160070,
43,29691520,29972650,
44,32404000,30945190,
45,32799200,31686794,
46,31004160,31413740,
47,32190080,31724276,
48,29456480,30817157,
49,33653440,31951670,
50,33048960,32390586,
51,32061120,32258799,
52,31175680,31825551,
53,31874560,31845154,
54,31356480,31649684,
55,28010560,30194034,
56,30167200,30183300,
57,31539520,30725788,
58,33647680,31894544,
59,33054560,32358550,
60,34111680,33059802,
61,32040320,32652009,
62,32301760,32511909,
63,29184960,31181129,
64,31949440,31488453,
65,39712480,34778063,
66,52713440,41952213,
67,42759680,42275199,
68,49236160,45059583,
69,69044800,54653669,
70,68822240,60321097,
71,56224800,58682578,
72,41458560,51792970,
73,79515520,62881990,
74,70145120,65787242,
75,86303840,73993881,
76,50415520,64562536,
77,59742400,62634481,
78,47863200,56725968,
79,56831840,56768316,
80,84799520,67980797,
81,61833600,65521918,
82,72520640,68321406,
83,54376160,62743307,
84,58481600,61038624,
85,60926560,60993798,
86,56041920,59013046,
87,53672960,56877011,
88,76257120,64629054,
89,68186080,66051864,
90,51065760,60057422,
91,57322240,58963349,
92,59655840,59240345,
93,57611520,58588815,
94,47607360,54196233,
95,70097440,60556715,
96,65046560,62352653,
97,66425280,63981703,
98,64111200,64033501,
99,54018240,60027396,
100,44500480,53816629,
101,86197920,66769145,
102,67410560,67025711,
103,77922240,71384322,
104,66290720,69346881,
105,61337120,66142976,
106,53196000,60964185,
107,61716160,61264975,
108,56809920,59482953,
109,63589440,61125547,
110,92534080,73688960,
111,62836160,69347840,
112,62243200,66505984,
113,82496480,72902182,
114,71293920,72258877,
115,74330240,73087422,
116,80394880,76010405,
117,49827200,65537123,
118,50811040,59646689,
119,73957920,65371181,
120,72827360,68353652,
121,49064640,60638047,
122,67972480,63571820,
123,61171840,62611828,
124,77148800,68426616,
125,74934080,71029601,
126,85000480,76617952,
127,91956320,82753299,
128,90749280,85951691,
129,84460160,85355078,
130,116448640,97792502,
131,123971040,108263917,
132,111964960,109744334,
133,68764480,93352392,
134,100196960,96090219,
135,84519520,91461939,
136,86925120,89647211,
137,79060320,85412454,
138,124066560,100874096,
139,105738080,102819689,
140,81923360,94461157,
141,81204800,89158614,
142,105127840,95546304,
143,72856160,86470246,
144,106997600,94681187,
145,85751040,91109128,
146,118128320,101916804,
147,82566880,94176834,
148,87320000,91434100,
149,84953440,88841836,
150,99380640,93057357,
151,78638720,87289902,
152,105818240,94701237,
153,99750880,96721094,
154,92058080,94855888,
155,109327520,100644540,
156,92752480,97487716,
157,97100480,97332821,
158,104054400,100021452,
159,108182080,103285703,
160,87642400,97028381,
161,91086880,94651780,
162,73675200,86261148,
163,89941280,87733200,
164,113976640,98230576,
165,101331680,99471017,
166,81110400,92126770,
167,110032160,99288926,
168,138863680,115118827,
169,104807040,110994112,
170,88359840,101940403,
171,88386880,96518993,
172,92653920,94972963,
173,105557920,99206945,
174,109498720,103323655,
175,83666880,95460945,
176,75178720,87348055,
177,114991680,98405505,
178,77010080,89847335,
179,102293760,94825905,
180,127450560,107875767,
181,42536320,81739988,
182,0,49043992,
183,0,29426395,
184,0,17655837,
185,0,10593502,
186,0,6356101,
