t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,14327680,4298304,
6,22783360,9843820,
7,27903680,15261778,
8,32883200,20548204,
9,31708800,23896382,
10,37923840,28104619,
11,32979520,29567089,
12,25933440,28476994,
13,33919360,30109703,
14,34412480,31400536,
15,36406400,32902295,
16,33684480,33136950,
17,30780800,32430105,
18,25836800,30452113,
19,35232000,31886079,
20,34165760,32569983,
21,33599360,32878796,
22,24535360,30375765,
23,31015680,30567739,
24,30545920,30561193,
25,26776320,29425731,
26,26179840,28451963,
27,33587840,29992726,
28,32190080,30651932,
29,30022720,30463168,
30,30492800,30472057,
31,34538880,31692103,
32,31805440,31726104,
33,32275200,31890832,
34,33214400,32287902,
35,36526080,33559355,
36,30769280,32722332,
37,31678720,32409248,
38,33684480,32791817,
39,25944960,30737759,
40,34527360,31874639,
41,29468160,31152695,
42,25325440,29404518,
43,32510080,30336186,
44,35232000,31804930,
45,30299520,31353307,
46,29233280,30717298,
47,31100800,30832348,
48,30877120,30845779,
49,32744960,31415533,
50,28986880,30686937,
51,31528960,30939543,
52,31943680,31240784,
53,31485440,31314180,
54,27812480,30263670,
55,35959680,31972473,
56,35798400,33120251,
57,36268160,34064623,
58,35008640,34347828,
59,27727360,32361687,
60,31943680,32236284,
61,28516800,31120438,
62,28752000,30409906,
63,24427520,28615190,
64,34647040,30424745,
65,43102720,34228137,
66,51438720,39391311,
67,71415040,48998429,
68,59189760,52055828,
69,64453760,55775207,
70,62478080,57786068,
71,64688640,59856839,
72,65777920,61633163,
73,59659520,61041070,
74,62959360,61616557,
75,59521280,60987973,
76,64796480,62130525,
77,58828160,61139815,
78,67445120,63031406,
79,64188800,63378624,
80,64133760,63605164,
81,67368960,64734302,
82,62213120,63977947,
83,56799040,61824274,
84,62277760,61960319,
85,67518720,63627839,
86,65777920,64272863,
87,60345600,63094684,
88,62470400,62907398,
89,59148160,61779626,
90,59201280,61006122,
91,64218880,61969949,
92,56852480,60434708,
93,57738880,59625959,
94,62970880,60629435,
95,58158080,59888028,
96,68073280,62343603,
97,47915520,58015178,
98,64573120,59982560,
99,70240640,63059984,
100,62574720,62914404,
101,67788160,64376530,
102,59147840,62807923,
103,58678400,61569066,
104,64688640,62504938,
105,61773440,62285488,
106,66537280,63561025,
107,62478080,63236141,
108,55763200,60994258,
109,70325440,63793612,
110,63984000,63850728,
111,63376000,63708309,
112,58015360,62000424,
113,54931840,59879848,
114,67656960,62212981,
115,66097920,63378462,
116,65393600,63983003,
117,60622080,62974726,
118,68831360,64731716,
119,61423360,63739209,
120,61658240,63114918,
121,58540160,61742490,
122,61732160,61739391,
123,61892800,61785413,
124,70903360,64520797,
125,70032320,66174253,
126,106082880,78146841,
127,90706880,81914852,
128,101833920,87890572,
129,86801920,87563976,
130,109412480,94118527,
131,84996160,91381816,
132,66717440,83982503,
133,73998720,80987368,
134,74233600,78961237,
135,96890880,84340129,
136,90368640,86148682,
137,109434240,93134349,
138,101822720,95740860,
139,128890880,105685866,
140,98202880,103440970,
141,100551680,102574183,
142,76336000,94702728,
143,79394560,90110277,
144,103243520,94050249,
145,78719360,89450982,
146,86876160,88678535,
147,116042240,96887646,
148,74726400,90239272,
149,86085760,88993218,
150,84899840,87765204,
151,111440640,94867834,
152,90634240,93597755,
153,84803200,90959388,
154,76232320,86541267,
155,99559040,90446598,
156,88038400,89724138,
157,77066880,85926960,
158,94875840,88611624,
159,92971200,89919496,
160,104685440,94349279,
161,79203200,89805455,
162,103828480,94012362,
163,96154560,94655021,
164,99323840,96055666,
165,103202240,98199638,
166,80352000,92845346,
167,119662080,100890366,
168,87621760,96909784,
169,116012160,102640496,
170,89054080,98564571,
171,84291520,94282655,
172,76391680,88915362,
173,106894400,94309073,
174,97486720,95262367,
175,69866560,87643624,
176,119415680,97175240,
177,131278720,107406284,
178,102888960,106051086,
179,95395840,102854512,
180,88199680,98458062,
181,34315520,79215299,
182,0,55450709,
183,0,38815496,
184,0,27170847,
185,0,19019592,
186,0,13313714,
