t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10863080,3258924,
6,32240320,11953342,
7,29616160,17252187,
8,32926880,21954594,
9,30794480,24606559,
10,33294240,27212863,
11,29183840,27804156,
12,31144000,28806109,
13,31821680,29710780,
14,35469760,31438474,
15,33033440,31916963,
16,34215840,32606626,
17,31990160,32421686,
18,31028240,32003652,
19,33148000,32346956,
20,31290240,32029941,
21,33804720,32562374,
22,28349680,31298565,
23,31351840,31314547,
24,30457680,31057486,
25,30550960,30905528,
26,31002240,30934541,
27,30316160,30749026,
28,32886080,31390142,
29,31141120,31315435,
30,32798560,31760372,
31,31064000,31551460,
32,30620160,31272070,
33,35072480,32412193,
34,29552880,31554399,
35,31627040,31576191,
36,31997680,31702637,
37,30703040,31402757,
38,31151520,31327385,
39,31351840,31334721,
40,31928640,31512896,
41,32070160,31680075,
42,29838880,31127716,
43,28626560,30377369,
44,31116960,30599246,
45,30446800,30553512,
46,31311440,30780890,
47,31597520,31025879,
48,31840000,31270115,
49,30602240,31069752,
50,33697680,31858130,
51,31797360,31839899,
52,30356400,31394849,
53,31800320,31516490,
54,32363360,31770551,
55,31970800,31830625,
56,30323680,31378541,
57,31666640,31464970,
58,30241840,31098031,
59,31240080,31140645,
60,30356480,30905395,
61,31645440,31127408,
62,29980000,30783185,
63,31172800,30900069,
64,31591360,31107456,
65,42451440,34510651,
66,62016880,42762519,
67,60733040,48153675,
68,64801760,53148100,
69,65383520,56818726,
70,63248480,58747652,
71,73206880,63085420,
72,70780000,65393794,
73,61751520,64301111,
74,54651040,61406089,
75,58064720,60403678,
76,71504080,63733798,
77,61074960,62936146,
78,66419600,63981182,
79,65799680,64526731,
80,63031840,64078263,
81,58494240,62403056,
82,64686880,63088203,
83,57298560,61351310,
84,65858960,62703605,
85,62861440,62750955,
86,67040080,64037692,
87,55515520,61481040,
88,61217200,61401888,
89,63104320,61912617,
90,59722240,61255503,
91,59866640,60838844,
92,67714400,62901510,
93,65166960,63581145,
94,61892400,63074521,
95,68418960,64677852,
96,61363520,63683552,
97,66739200,64600246,
98,59677120,63123308,
99,61139520,62528171,
100,62420400,62495839,
101,60581760,61921615,
102,59052160,61060778,
103,66339680,62644448,
104,63229120,62819849,
105,60359360,62081702,
106,63528480,62515735,
107,64480720,63105230,
108,66352880,64079525,
109,60089920,62882643,
110,61804400,62559170,
111,63733600,62911499,
112,59829120,61986785,
113,60040000,61402749,
114,56631360,59971332,
115,60119840,60015884,
116,57515040,59265630,
117,60138400,59527461,
118,55336640,58270214,
119,52987920,56685525,
120,63506320,58731763,
121,60856240,59369106,
122,61201120,59918710,
123,64494000,61291297,
124,69846240,63857779,
125,76409040,67623157,
126,93028240,75244681,
127,92476080,80414100,
128,92645920,84083646,
129,82086960,83484640,
130,85450080,84074272,
131,93662240,86950662,
132,109472320,93707159,
133,110141840,98637563,
134,84032320,94255990,
135,92742400,93801913,
136,97904160,95032587,
137,80643200,90715770,
138,94743520,91924095,
139,105297920,95936242,
140,99576240,97028241,
141,101946640,98503760,
142,97186160,98108480,
143,84193440,93933968,
144,86064960,91573265,
145,86303440,89992317,
146,90553120,90160557,
147,86299680,89002293,
148,87614640,88585997,
149,104422560,93336965,
150,82623360,90122883,
151,98412960,92609906,
152,93561440,92895366,
153,94768160,93457204,
154,103535280,96480626,
155,97848160,96890886,
156,95555120,96490156,
157,91093520,94871165,
158,96726720,95427831,
159,85973360,92591489,
160,89455680,91650746,
161,95461840,92794074,
162,103774240,96088123,
163,93972480,95453430,
164,86979840,92911353,
165,94293280,93325931,
166,111927600,98906431,
167,112296080,102923325,
168,99158320,101793823,
169,82164080,95904900,
170,89836240,94084302,
171,95552240,94524683,
172,76695680,89175982,
173,90302080,89513811,
174,85151920,88205243,
175,95621840,90430222,
176,83088640,88227747,
177,103981360,92953830,
178,85210000,90630681,
179,93041760,91354004,
180,97247600,93122082,
181,53820720,81331673,
182,0,56932171,
183,0,39852519,
184,0,27896763,
185,0,19527734,
186,0,13669413,
