t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,14128640,4238592,
6,36243520,13840070,
7,50510720,24841265,
8,29829760,26337813,
9,26306560,26328437,
10,31708800,27942545,
11,33460800,29598021,
12,28890240,29385686,
13,28047360,28984188,
14,33280960,30273219,
15,27973760,29583381,
16,35713280,31422350,
17,33717760,32110973,
18,32413440,32201713,
19,31593920,32019375,
20,30865920,31673338,
21,35243520,32744392,
22,31902080,32491698,
23,36749440,33769020,
24,29937920,32619690,
25,33352960,32839671,
26,38640320,34579865,
27,31955200,33792465,
28,30780800,32888965,
29,34400640,33342467,
30,29829760,32288654,
31,37592320,33879753,
32,30064640,32735219,
33,28655360,31511261,
34,29360000,30865882,
35,34997120,32105253,
36,31805120,32015213,
37,30299520,31500505,
38,35093760,32578481,
39,34858880,33262600,
40,25601920,30964396,
41,31955200,31261637,
42,31708800,31395785,
43,30064640,30996441,
44,32424960,31424996,
45,34870400,32458617,
46,34069120,32941767,
47,28185600,31514916,
48,35255040,32636953,
49,36406400,33767787,
50,37677440,34940682,
51,32883200,34323437,
52,39665920,35926181,
53,32201600,34808806,
54,38020480,35772308,
55,31004160,34341863,
56,36033600,34849384,
57,31708800,33907208,
58,35779840,34468997,
59,29468160,32968745,
60,32659840,32876073,
61,28517120,31568387,
62,31805440,31639502,
63,29456320,30984547,
64,36171520,32540638,
65,43025600,35686126,
66,55540800,41642528,
67,58284800,46635209,
68,60845440,50898278,
69,62019840,54234746,
70,66355840,57871074,
71,59894400,58478071,
72,68770240,61565721,
73,60333760,61196132,
74,62320960,61533580,
75,63429120,62102242,
76,62478080,62214993,
77,63429120,62579231,
78,62213120,62469397,
79,57280640,60912769,
80,61165440,60988570,
81,62116480,61326943,
82,73926400,65106780,
83,61177280,63927930,
84,62501120,63499887,
85,58743040,62072832,
86,65181760,63005510,
87,70415360,65228465,
88,60856960,63917013,
89,61881600,63306389,
90,59726080,62232296,
91,56044160,60375855,
92,71735040,63783610,
93,59767040,62578639,
94,57985280,61200631,
95,58954880,60526905,
96,61508160,60821281,
97,71343040,63977808,
98,59521280,62640849,
99,63652480,62944338,
100,62116480,62695980,
101,68692800,64495026,
102,60460480,63284662,
103,62201920,62959839,
104,66314560,63966255,
105,61273600,63158458,
106,59189760,61967848,
107,64242560,62650261,
108,57641920,61147758,
109,53787520,58939686,
110,65886080,61023604,
111,59286080,60502346,
112,66952320,62437338,
113,57310720,60899352,
114,61870400,61190666,
115,56907200,59905626,
116,65512960,61587826,
117,59189760,60868406,
118,77991680,66005388,
119,65277760,65787099,
120,58496640,63599961,
121,59189760,62276900,
122,62574400,62366150,
123,59490560,61503473,
124,70125120,64089967,
125,85633600,70553056,
126,117783360,84722147,
127,115639040,93997214,
128,103840000,96950049,
129,101203200,98225994,
130,69483200,89603155,
131,97829760,92071136,
132,112808960,98292483,
133,100625280,98992322,
134,110020480,102300769,
135,79486080,95456362,
136,87079360,92943261,
137,83393920,90078458,
138,85496320,88703816,
139,73517440,84147903,
140,135283840,99488684,
141,86875200,95704638,
142,96166720,95843262,
143,86159040,92937995,
144,90078720,92080212,
145,81514880,88910612,
146,71276800,83620468,
147,96770560,87565495,
148,98661120,90894182,
149,109350080,96430951,
150,109018880,100207329,
151,108804800,102786570,
152,77107200,95082759,
153,91368320,93968427,
154,101684800,96283338,
155,73305600,89390016,
156,86532480,88532755,
157,97509760,91225856,
158,95011200,92361459,
159,67283840,84838173,
160,88061120,85805057,
161,89459200,86901299,
162,82797440,85670141,
163,83244160,84942346,
164,92758720,87287258,
165,107351680,93306584,
166,85074240,90836880,
167,114494720,97934232,
168,95800960,97294250,
169,99890880,98073239,
170,96408960,97573955,
171,124817920,105747144,
172,105654400,105719320,
173,104298240,105292996,
174,80768640,97935689,
175,114174720,102807398,
176,104791040,103402490,
177,89963520,99370799,
178,80094080,93587783,
179,115862080,100270072,
180,113632960,104278938,
181,29841280,81947640,
182,0,57363348,
183,0,40154343,
184,0,28108040,
185,0,19675628,
186,0,13772939,
