t,data,a0.4,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9292320,3716928,
6,27016960,13036940,
7,32654080,20883796,
8,33048640,25749733,
9,34976320,29440367,
10,27812480,28789212,
11,30401920,29434295,
12,28869280,29208289,
13,28907520,29087981,
14,31009920,29856756,
15,30465280,30100165,
16,30588320,30295427,
17,30070400,30205416,
18,32888960,31278833,
19,34464000,32552899,
20,31316160,32058203,
21,32461760,32219625,
22,30230400,31423935,
23,34469760,32642265,
24,30685120,31859407,
25,33054560,32337468,
26,29995520,31400688,
27,30775040,31150428,
28,30754240,30991952,
29,31527840,31206307,
30,31485440,31317960,
31,30182080,30863608,
32,30817600,30845204,
33,34111520,32151730,
34,29829760,31222942,
35,32665600,31800005,
36,31639680,31735875,
37,32329280,31973237,
38,29594880,31021894,
39,31287360,31128080,
40,29952960,30658032,
41,28282240,29707715,
42,30359200,29968309,
43,30588480,30216377,
44,32654080,31191458,
45,29468000,30502074,
46,31144640,30759100,
47,30434240,30629156,
48,31175680,30847765,
49,33135360,31762803,
50,31587840,31692817,
51,34939360,32991434,
52,33358720,33138348,
53,29296640,31601664,
54,29269920,30668966,
55,27598400,29440739,
56,31928640,30435899,
57,33226080,31551971,
58,31218080,31418414,
59,31757120,31553896,
60,29648960,30791921,
61,30748320,30774480,
62,33364480,31810480,
63,29483200,30879568,
64,26137280,28982652,
65,35180320,31461719,
66,73111200,48121511,
67,67348160,55812170,
68,57184320,56361030,
69,66654560,60478442,
70,65084800,62320985,
71,70070080,65420623,
72,63131200,64504853,
73,72771040,67811327,
74,65820160,67014860,
75,86054080,74630548,
76,63959040,70361944,
77,54622400,64066126,
78,96462560,77024699,
79,81932960,78988003,
80,67711360,74477345,
81,69973440,72675783,
82,75339200,73741149,
83,65163520,70310097,
84,79672960,74055242,
85,53277760,65744249,
86,63771360,64955093,
87,77074080,69802687,
88,69424960,69651596,
89,72975200,70981037,
90,55560640,64812878,
91,52925440,60057902,
92,69339840,63770677,
93,69866560,66209030,
94,74805760,69647722,
95,70225600,69878873,
96,72638080,70982555,
97,66310720,69113821,
98,70113120,69513540,
99,59816160,65634588,
100,79311360,71105296,
101,51424320,63232905,
102,67154880,64801695,
103,81728960,71572601,
104,72327840,71874696,
105,69503680,70926289,
106,78947520,74134781,
107,63401760,69841572,
108,55762880,64210095,
109,41317920,55053225,
110,51423040,53601151,
111,52108320,53004018,
112,56211840,54287146,
113,60536000,56786687,
114,64018400,59679372,
115,61652480,60468615,
116,75734400,66574929,
117,44249760,57644861,
118,74848000,64526116,
119,66691520,65392277,
120,70277760,67346470,
121,57017920,63215050,
122,50387520,58084038,
123,69355520,62592630,
124,77287040,68470394,
125,70756320,69384764,
126,99232960,81324042,
127,79163040,80459641,
128,96809600,86999624,
129,81612480,84844766,
130,99240640,90603115,
131,108218560,97649293,
132,55334240,80723271,
133,122464960,97419946,
134,73465280,87838079,
135,103855840,94245183,
136,74496000,86345509,
137,94476480,89597897,
138,88687040,89233554,
139,111206560,98022756,
140,83111200,92058133,
141,86026400,89645439,
142,83607360,87230207,
143,74994240,82335820,
144,110765280,93707604,
145,87564960,91250546,
146,75516640,84956983,
147,101100160,91414253,
148,90461120,91032999,
149,103535520,96034007,
150,106984960,100414388,
151,104911680,102213304,
152,87478080,96319214,
153,106785120,100505576,
154,91831520,97035953,
155,109049600,101841411,
156,95208960,99188430,
157,67365120,86459106,
158,110848640,96214919,
159,124221920,107417719,
160,82828800,97582151,
161,82573120,91578538,
162,84470720,88735410,
163,107296320,96159774,
164,70253280,85797176,
165,80374400,83628065,
166,85925760,84547143,
167,98049920,89948253,
168,101223840,94458487,
169,114553440,102496468,
170,97542880,100515032,
171,104048480,101928411,
172,63236320,86451574,
173,85867360,86217888,
174,72504320,80732460,
175,79800800,80359796,
176,88145120,83473925,
177,95562080,88309187,
178,70018720,80993000,
179,98981760,88188504,
180,93761280,90417614,
181,70999040,82650184,
182,0,49590110,
183,0,29754066,
184,0,17852439,
185,0,10711463,
186,0,6426877,
