t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,11304320,3391296,
6,26022080,10180531,
7,22846720,13980387,
8,34292480,20074014,
9,32286400,23737729,
10,28185600,25072090,
11,33449280,27585247,
12,35809920,30052648,
13,35575040,31709365,
14,29926400,31174475,
15,32274880,31504596,
16,36279680,32937121,
17,30974080,32348208,
18,31966720,32233761,
19,27715840,30878384,
20,27011200,29718228,
21,31943680,30385863,
22,32991360,31167512,
23,35328640,32415850,
24,32509760,32444023,
25,33587840,32787168,
26,33118080,32886441,
27,31720320,32536604,
28,27727360,31093830,
29,38531840,33325233,
30,28751680,31953167,
31,30311040,31460528,
32,28401920,30542945,
33,32894720,31248477,
34,30064640,30893325,
35,31731840,31144879,
36,30534400,30961735,
37,31582080,31147838,
38,32424960,31530974,
39,31667200,31571841,
40,36183040,32955200,
41,34057600,33285920,
42,32371840,33011696,
43,32894720,32976603,
44,34069120,33304358,
45,25848320,31067546,
46,28517120,30302418,
47,29829760,30160620,
48,30299520,30202290,
49,28185600,29597283,
50,26776320,28750994,
51,37069440,31246527,
52,28613760,30456696,
53,30064640,30339079,
54,32521280,30993739,
55,31100800,31025857,
56,33352960,31723987,
57,32274880,31889254,
58,32413440,32046509,
59,30172800,31484396,
60,32190080,31696101,
61,34154240,32433542,
62,32413440,32427511,
63,28517120,31254393,
64,31250560,31253243,
65,36434560,32807638,
66,78747840,46589698,
67,72674560,54415156,
68,56810560,55133777,
69,52378240,54307115,
70,69602560,58895748,
71,62116480,59861967,
72,76294080,64791600,
73,70903680,66625224,
74,83822080,71784280,
75,69855680,71205700,
76,52486080,65589814,
77,54303360,62203877,
78,44512000,56896313,
79,62436160,58558267,
80,47192320,55148482,
81,72824320,60451233,
82,71511680,63769367,
83,58146560,62082524,
84,64122240,62694438,
85,56871680,60947610,
86,59490880,60510591,
87,85026560,67865381,
88,57780480,64839910,
89,59051520,63103393,
90,67037440,64283607,
91,67103680,65129628,
92,71041600,66903219,
93,42150400,59477373,
94,59381760,59448689,
95,89265920,68393858,
96,71168640,69226292,
97,85604480,74139748,
98,92307840,79590175,
99,94060480,83931266,
100,43710720,71865102,
101,52944640,66188963,
102,79635840,70223026,
103,54130560,65395286,
104,56606080,62758524,
105,50040960,58943254,
106,40977600,53553557,
107,47692160,51795137,
108,63067200,55176755,
109,73475840,60666480,
110,58604800,60047976,
111,59406080,59855407,
112,60345600,60002464,
113,50734080,57221948,
114,53883840,56220515,
115,69536000,60215160,
116,54388480,58467156,
117,44157440,54174241,
118,67175680,58074672,
119,68480960,61196558,
120,36406400,53759510,
121,61038400,55943177,
122,82894080,64028447,
123,71276800,66202952,
124,74330560,68641234,
125,59182720,65803679,
126,89398080,72881999,
127,90507840,78169751,
128,67272320,74900521,
129,121541120,88892700,
130,131865280,101784474,
131,67381120,91463467,
132,97703040,93335338,
133,99473920,95176912,
134,102281280,97308222,
135,96420160,97041803,
136,98183680,97384366,
137,108467200,100709216,
138,78780800,94130691,
139,79508800,89744123,
140,103316800,93815926,
141,90994560,92969516,
142,107298560,97268229,
143,80672000,92289360,
144,70283200,85687512,
145,107116800,92116298,
146,84664960,89880896,
147,104429440,94245459,
148,94444800,94305261,
149,80683520,90218738,
150,83821760,88299644,
151,80109760,85842678,
152,81356480,84496818,
153,87689280,85454556,
154,129612160,98701837,
155,93675520,97193941,
156,99569920,97906734,
157,95770560,97265881,
158,90048320,95100612,
159,87676160,92873276,
160,103575040,96083805,
161,77383680,90473767,
162,80972160,87623284,
163,105557760,93003626,
164,66794240,85140810,
165,99347200,89402727,
166,88020160,88987956,
167,89235840,89062321,
168,75269760,84924552,
169,80033600,83457266,
170,96420480,87346230,
171,93835520,89293017,
172,85798400,88244631,
173,92831360,89620649,
174,139007040,104436566,
175,95428800,101734236,
176,106124480,103051309,
177,83352320,97141612,
178,101352960,98405016,
179,87013440,94987543,
180,80298560,90580848,
181,52378240,79120065,
182,0,55384045,
183,0,38768831,
184,0,27138181,
185,0,18996726,
186,0,13297708,
