t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,22313600,6694080,
6,25836800,12436896,
7,31121600,18042307,
8,40516800,24784654,
9,30534400,26509577,
10,39958400,30544223,
11,26424000,29308156,
12,39371200,32327069,
13,31121600,31965428,
14,29360000,31183799,
15,29360000,30636659,
16,24075200,28668221,
17,28185600,28523434,
18,29016000,28671203,
19,28772800,28701682,
20,32296000,29779977,
21,38755200,32472543,
22,32883200,32595740,
23,34298400,33106538,
24,30534400,32334896,
25,31708800,32147067,
26,30188800,31559586,
27,38196800,33550750,
28,31121600,32822005,
29,27598400,31254923,
30,21726400,28396366,
31,29976000,28870256,
32,28426400,28737099,
33,22929600,26994849,
34,31950400,28481514,
35,41104000,32268259,
36,35472800,33229621,
37,31121600,32597214,
38,29976000,31810849,
39,22900800,29137834,
40,29014400,29100803,
41,24662400,27769282,
42,36406400,30360417,
43,32883200,31117251,
44,28772800,30413915,
45,28427200,29817900,
46,33470400,30913650,
47,32296000,31328355,
48,27839200,30281608,
49,31708800,30709765,
50,37580800,32771075,
51,31708800,32452392,
52,28772800,31348514,
53,32883200,31808919,
54,29947200,31250403,
55,34644800,32268722,
56,31121600,31924585,
57,29947200,31331369,
58,29947200,30916118,
59,38196800,33100322,
60,29360000,31978225,
61,29947200,31368917,
62,37022400,33064961,
63,27252800,31321312,
64,41863200,34483878,
65,57899200,41508474,
66,77678400,52359451,
67,59307200,54443775,
68,79642400,62003362,
69,41933600,55982433,
70,72467200,60927863,
71,44986400,56145424,
72,78126400,62739716,
73,46388800,57834441,
74,79544000,64347308,
75,58374400,62555435,
76,64592000,63166404,
77,76576000,67189282,
78,26510400,54985617,
79,68908800,59162571,
80,63446400,60447719,
81,115707200,77025563,
82,69876800,74880934,
83,71051200,73732013,
84,76575200,74584969,
85,38996800,63908518,
86,71667200,66236122,
87,73400000,68385285,
88,66353600,67775779,
89,37580800,58717285,
90,61068800,59422739,
91,115678400,76299437,
92,27011200,61512965,
93,76980800,66153315,
94,62830400,65156440,
95,32296000,55298308,
96,79859200,62666575,
97,38168000,55317002,
98,39582400,50596621,
99,91842400,62970354,
100,48045600,58492927,
101,36406400,51866968,
102,41720000,48822877,
103,98541600,63738493,
104,34057600,54834225,
105,52532800,54143797,
106,67771200,58232017,
107,69561600,61630891,
108,52848000,58996023,
109,43452800,54333056,
110,69289600,58820019,
111,75057600,63691293,
112,39958400,56571425,
113,84556800,64967037,
114,62830400,64326045,
115,41161600,57376711,
116,35819200,50909457,
117,31708800,45149259,
118,54022400,47811201,
119,87735200,59788400,
120,55196800,58410920,
121,79859200,64845404,
122,31737600,54913062,
123,61684800,56944583,
124,68387200,60377368,
125,101239200,72635917,
126,85731200,76564501,
127,67604800,73876590,
128,76952000,74799213,
129,97028800,81468089,
130,75219200,79593422,
131,81277600,80098675,
132,123543200,93132032,
133,117083200,100317382,
134,94300000,98512167,
135,75443200,91591476,
136,95742400,92836753,
137,44126400,78223647,
138,98062400,84175272,
139,166648000,108917090,
140,42865600,89101643,
141,108073600,94793230,
142,99718400,96270781,
143,108044800,99802986,
144,84881600,95326570,
145,39929600,78707479,
146,140928000,97373635,
147,39342400,79964264,
148,127451200,94210344,
149,116157600,100794520,
150,115920000,105332164,
151,95957600,102519794,
152,90428800,98892495,
153,41691200,81732106,
154,164658400,106609994,
155,109276800,107410035,
156,97475200,104429584,
157,105348800,104705348,
158,128836000,111944543,
159,69531200,99220540,
160,225484800,137099818,
161,55470400,112610992,
162,198473600,138369774,
163,81033600,121168921,
164,93262400,112796964,
165,90457600,106095154,
166,102760000,105094607,
167,64004800,92767664,
168,76364800,87846804,
169,79916800,85467802,
170,103643200,90920421,
171,58465600,81183974,
172,167866400,107188701,
173,36059200,85849850,
174,97504000,89346095,
175,61656000,81039066,
176,170316800,107822386,
177,93980800,103669910,
178,76815200,95613497,
179,118084800,102354887,
180,25307200,79240580,
181,0,55468406,
182,0,38827884,
183,0,27179518,
184,0,19025662,
185,0,13317963,
