t,data,a0.02,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9575464,191509,
6,31596480,819608,
7,31374768,1430711,
8,31516240,2032421,
9,31481008,2621392,
10,31504480,3199053,
11,31551472,3766101,
12,31492736,4320633,
13,31492752,4864075,
14,31516224,5397117,
15,31527984,5919734,
16,31504496,6431429,
17,31516224,6933124,
18,31516240,7424786,
19,31492736,7906145,
20,31516240,8378346,
21,31527968,8841338,
22,31516240,9294836,
23,31480992,9738559,
24,31504496,10173877,
25,31551472,10601428,
26,31480992,11019019,
27,31527984,11429198,
28,31504480,11830703,
29,31492752,12223943,
30,31527968,12610023,
31,31504496,12987912,
32,31540096,13358955,
33,31492736,13721630,
34,31516240,14077522,
35,31480992,14425591,
36,31528000,14767639,
37,31516224,15102610,
38,31492736,15430412,
39,31551472,15752833,
40,31480992,16067396,
41,31527984,16376607,
42,31504480,16679164,
43,31516240,16975905,
44,31481008,17266007,
45,31516224,17551011,
46,31527968,17830550,
47,31527984,18104498,
48,31492752,18372263,
49,31527968,18635377,
50,31492752,18892524,
51,31504496,19144763,
52,31516224,19392192,
53,31504480,19634437,
54,31504496,19871838,
55,31516240,20104726,
56,31516240,20332956,
57,31527968,20556856,
58,31492752,20775573,
59,31540080,20990863,
60,31516240,21201370,
61,31504480,21407432,
62,31504496,21609373,
63,31504480,21807275,
64,31527984,22001689,
65,39820680,22358068,
66,59905952,23109025,
67,61479344,23876431,
68,61545808,24629818,
69,62254688,25382315,
70,61672304,26108114,
71,61738016,26820712,
72,62440464,27533107,
73,61357392,28209592,
74,62264320,28890686,
75,62151664,29555905,
76,60922768,30183242,
77,58024272,30740062,
78,61249536,31350251,
79,61449152,31952229,
80,61578384,32544752,
81,61568752,33125232,
82,61963264,33701992,
83,61460928,34257170,
84,61770416,34807434,
85,62146320,35354211,
86,61523888,35877604,
87,62062032,36401292,
88,61451312,36902292,
89,61577808,37395802,
90,61669632,37881278,
91,61531376,38354279,
92,61482016,38816833,
93,61597008,39272436,
94,61373808,39714463,
95,61566608,40151505,
96,61423008,40576935,
97,61918384,41003763,
98,61688832,41417464,
99,61333904,41815792,
100,61836672,42216209,
101,61702720,42605939,
102,61617904,42986178,
103,61561776,43357689,
104,61369072,43717916,
105,61392624,44071410,
106,61298624,44415954,
107,62276048,44773155,
108,61845840,45114608,
109,61914128,45450598,
110,61681296,45775211,
111,61143344,46082573,
112,60328192,46367485,
113,61516992,46670475,
114,61258608,46962237,
115,61354624,47250084,
116,61730928,47539700,
117,61763616,47824178,
118,61585296,48099400,
119,61228560,48361983,
120,61195104,48618645,
121,58317888,48812629,
122,60758432,49051545,
123,60971968,49289953,
124,61267728,49529508,
125,62920112,49797320,
126,66977728,50140928,
127,64013968,50418388,
128,63641312,50682846,
129,63684032,50942869,
130,63749648,51199004,
131,63742224,51449868,
132,63549952,51691869,
133,63350384,51925039,
134,63263264,52151803,
135,66370832,52436183,
136,70098416,52789427,
137,63397296,53001584,
138,63146016,53204472,
139,60940272,53359188,
140,63195616,53555916,
141,62523536,53735268,
142,64174688,53944056,
143,63975392,54144682,
144,63650928,54334806,
145,62554112,54499192,
146,63411744,54677443,
147,63341360,54850721,
148,63679088,55027288,
149,64082576,55208393,
150,64068816,55385601,
151,64174512,55561379,
152,65863936,55767430,
153,65877392,55969629,
154,64144176,56133119,
155,64291936,56296295,
156,64315488,56456678,
157,64987552,56627295,
158,64508256,56784914,
159,65360640,56956428,
160,64825264,57113804,
161,64489552,57261318,
162,63505056,57386192,
163,65457328,57547614,
164,65006288,57696787,
165,64094992,57824751,
166,61335296,57894961,
167,65816672,58053395,
168,64120576,58174738,
169,64329968,58297842,
170,64273408,58417353,
171,65898736,58566980,
172,75087952,58897399,
173,68149392,59082438,
174,69520752,59291204,
175,64003104,59385442,
176,64879072,59495314,
177,66793296,59641273,
178,72851216,59905471,
179,64583328,59999028,
180,67019312,60139433,
181,33347232,59603588,
182,0,58411516,
183,0,57243285,
184,0,56098419,
185,0,54976450,
186,0,53876921,
