t,data,a0.02,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9587384,191747,
6,31593728,819786,
7,31342480,1430239,
8,31516992,2031974,
9,31492752,2621189,
10,31516208,3199089,
11,31516256,3765432,
12,31516224,4320447,
13,31516240,4864362,
14,31527968,5397634,
15,31492752,5919536,
16,31527984,6431704,
17,31480992,6932689,
18,31527984,7424594,
19,31527968,7906661,
20,31504496,8378617,
21,31480992,8840664,
22,31516240,9294175,
23,31539712,9739085,
24,31528016,10174863,
25,31481008,10600985,
26,31516192,11019289,
27,31527984,11429462,
28,31492736,11830727,
29,31504480,12224202,
30,31504512,12609808,
31,31492736,12987466,
32,31539712,13358510,
33,31492752,13721194,
34,31516240,14077094,
35,31504480,14425641,
36,31551472,14768157,
37,31481008,15102414,
38,31527968,15430925,
39,31504496,15752396,
40,31492736,16067202,
41,31551472,16376887,
42,31480992,16678969,
43,31527984,16975949,
44,31493120,17266292,
45,31504480,17551055,
46,31516240,17830358,
47,31539712,18104545,
48,31481008,18372074,
49,31516224,18634957,
50,31516240,18892582,
51,31504496,19144820,
52,31516224,19392248,
53,31527984,19634962,
54,31492736,19872117,
55,31527984,20105234,
56,31504480,20333218,
57,31527984,20557113,
58,31481008,20775590,
59,31527968,20990637,
60,31481008,21200444,
61,31527936,21406993,
62,31504528,21608943,
63,31527968,21807323,
64,31469232,22000561,
65,39635656,22353262,
66,58877808,23083752,
67,58687808,23795833,
68,56119952,24442315,
69,57425056,25101969,
70,59412592,25788181,
71,59738656,26467190,
72,60385248,27145551,
73,60720960,27817059,
74,60732752,28475372,
75,60032928,29106523,
76,60441216,29733216,
77,59798048,30334512,
78,60215984,30932141,
79,60627024,31526038,
80,60119296,32097903,
81,60044640,32656837,
82,59449840,33192697,
83,59121728,33711277,
84,60225648,34241564,
85,58872336,34734179,
86,58345984,35206415,
87,58834400,35678974,
88,59934112,36164076,
89,59063008,36622054,
90,59292384,37075460,
91,60079920,37535549,
92,58503440,37954906,
93,58670608,38369220,
94,59020176,38782239,
95,58994640,39186487,
96,59006368,39582884,
97,59058160,39972389,
98,59067136,40354283,
99,58550416,40718205,
100,58670608,41077253,
101,58665792,41429023,
102,59680608,41794054,
103,58127648,42120725,
104,58496560,42448241,
105,59022912,42779734,
106,59088592,43105911,
107,58952464,43422842,
108,59774560,43749876,
109,58496560,44044809,
110,59053328,44344979,
111,59511344,44648306,
112,59302032,44941380,
113,59111392,45224780,
114,59266800,45505620,
115,59475472,45785017,
116,61451200,46098340,
117,59324848,46362870,
118,60358976,46642792,
119,58620896,46882354,
120,60093712,47146581,
121,60932368,47422296,
122,57803632,47629922,
123,54655600,47770435,
124,55430704,47923640,
125,54985792,48064883,
126,59592464,48295434,
127,62080832,48571141,
128,64860784,48896933,
129,65513632,49229266,
130,64971360,49544107,
131,67099056,49895205,
132,65000976,50197320,
133,64329328,50479960,
134,64694240,50764245,
135,66871792,51086395,
136,65090896,51366485,
137,66110432,51661363,
138,65023104,51928597,
139,65805072,52206126,
140,65427264,52470548,
141,64212640,52705389,
142,64891120,52949103,
143,64866288,53187446,
144,65924624,53442189,
145,64165824,53656661,
146,64062800,53864783,
147,65809840,54103684,
148,64736464,54316339,
149,65036880,54530749,
150,64176432,54723662,
151,65271136,54934611,
152,65285536,55141629,
153,64108384,55320964,
154,64475168,55504048,
155,63906016,55672087,
156,67446576,55907576,
157,64165824,56072740,
158,67054144,56292368,
159,63825264,56443025,
160,64060000,56595364,
161,64555376,56754564,
162,64345952,56906391,
163,63484608,57037955,
164,64310160,57183399,
165,64418512,57328101,
166,64561552,57472770,
167,63493648,57593187,
168,63690592,57715135,
169,64572016,57852272,
170,63486800,57964962,
171,62103680,58047736,
172,64966464,58186110,
173,64621648,58314820,
174,65487920,58458282,
175,65152336,58592163,
176,63747968,58695279,
177,63639424,58794161,
178,73950640,59097290,
179,64207872,59199501,
180,63440416,59284319,
181,32945008,58757532,
182,0,57582381,
183,0,56430733,
184,0,55302118,
185,0,54196075,
186,0,53112153,
