t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,17616000,5284800,
6,18790400,9336480,
7,24662400,13934256,
8,39929600,21732859,
9,25836800,22964041,
10,34057600,26292108,
11,35232000,28974075,
12,31017600,29587132,
13,37580800,31985232,
14,30534400,31549982,
15,22313600,28779067,
16,43452800,33181186,
17,29360000,32034830,
18,27011200,30527741,
19,37580800,32643658,
20,36406400,33772480,
21,41104000,35971936,
22,39929600,37159235,
23,28185600,34467144,
24,29360000,32935000,
25,27011200,31157860,
26,23971200,29001862,
27,45801600,34041783,
28,36888000,34895648,
29,29417600,33252233,
30,34057600,33493843,
31,21139200,29787450,
32,37580800,32125455,
33,32883200,32352778,
34,32883200,32511904,
35,25836800,30509372,
36,32940800,31238800,
37,48150400,36312280,
38,39929600,37397476,
39,18790400,31815353,
40,23545600,29334427,
41,32883200,30399058,
42,30534400,30439660,
43,25836800,29058802,
44,32883200,30206121,
45,25836800,28895324,
46,25836800,27977766,
47,36406400,30506356,
48,30534400,30514769,
49,24662400,28759058,
50,36406400,31053260,
51,39929600,33716162,
52,27011200,31704673,
53,27068800,30313911,
54,18790400,26856857,
55,34057600,29017079,
56,37580800,31586195,
57,28185600,30566016,
58,31708800,30908851,
59,24662400,29034915,
60,25894400,28092760,
61,19273600,25447012,
62,46976000,31905708,
63,27011200,30437355,
64,34057600,31523428,
65,29843200,31019359,
66,55822400,38460271,
67,43452800,39958029,
68,52848000,43825020,
69,38755200,42304074,
70,30534400,38773171,
71,56371200,44052579,
72,34540800,41199045,
73,115572800,63511171,
74,34057600,54675099,
75,48208000,52734969,
76,106870400,68975598,
77,73987200,70479078,
78,41104000,61666554,
79,48150400,57611707,
80,120963200,76617154,
81,34540800,63994247,
82,43452800,57831812,
83,83382400,65496988,
84,54022400,62054611,
85,33427200,53466387,
86,138579200,79000230,
87,111568000,88770561,
88,34057600,72356672,
89,38755200,62276230,
90,27068800,51714001,
91,30534400,45360120,
92,35289600,42338964,
93,55196800,46196314,
94,124969600,69828299,
95,61552000,67345409,
96,71638400,68633306,
97,38755200,59669874,
98,103347200,72773071,
99,21622400,57427869,
100,120272000,76281108,
101,41644800,65890215,
102,39929600,58102030,
103,98649600,70266301,
104,105696000,80895210,
105,42761600,69455127,
106,145625600,92306268,
107,40412800,76738227,
108,55196800,70275798,
109,102230400,79862178,
110,132707200,95715684,
111,83865600,92160658,
112,42278400,77195980,
113,41104000,66368386,
114,167241600,96630350,
115,32883200,77506205,
116,37580800,65528583,
117,48150400,60315128,
118,41104000,54551789,
119,100790400,68423372,
120,102712000,78709960,
121,47033600,69207052,
122,34057600,58662216,
123,33366400,51073471,
124,55196800,52310469,
125,77302400,59808048,
126,56371200,58776993,
127,66998400,61243415,
128,58720000,60486390,
129,68115200,62775033,
130,102172800,74594363,
131,86905600,78287734,
132,54563200,71170373,
133,208352000,112324861,
134,119846400,114581322,
135,177334400,133407245,
136,157161600,140533551,
137,73392000,120391085,
138,76094400,107102079,
139,103347200,105975615,
140,116265600,109062610,
141,51731200,91863187,
142,102662400,95102950,
143,109219200,99337825,
144,54022400,85743197,
145,75161600,82568717,
146,42278400,70481621,
147,136288000,90223534,
148,160892800,111424313,
149,57545600,95260699,
150,113974400,100874809,
151,124486400,107958286,
152,46976000,89663600,
153,194257600,121041800,
154,58777600,102362540,
155,117497600,106903058,
156,55196800,91391180,
157,74044800,86187266,
158,191427200,117759246,
159,70464000,103570672,
160,64649600,91894350,
161,61552000,82791645,
162,237769600,129285031,
163,164956800,139986561,
164,71696000,119499392,
165,95126400,112187494,
166,60859200,96789005,
167,63417600,86777583,
168,77510400,83997428,
169,153846400,104952119,
170,66940800,93548723,
171,139118400,107219626,
172,108044800,107467178,
173,49324800,90024464,
174,118614400,98601444,
175,104521600,100377490,
176,118614400,105848563,
177,64382400,93408714,
178,201996800,125985139,
179,103347200,119193757,
180,121020800,119741869,
181,36464000,94758508,
182,0,66330955,
183,0,46431668,
184,0,32502167,
185,0,22751516,
186,0,15926061,
