t,data,a0.5,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10817920,5408960,
6,29203840,17306400,
7,37066400,27186400,
8,30983360,29084880,
9,31949440,30517160,
10,31356480,30936820,
11,32584960,31760890,
12,34186560,32973725,
13,30877440,31925582,
14,29242560,30584071,
15,32232640,31408355,
16,31009920,31209137,
17,30817760,31013448,
18,33358720,32186084,
19,30353600,31269842,
20,30534400,30902121,
21,33386240,32144180,
22,31009920,31577050,
23,33177920,32377485,
24,31293120,31835302,
25,28426240,30130771,
26,33033920,31582345,
27,28486080,30034212,
28,34186560,32110386,
29,31293120,31701753,
30,30118720,30910236,
31,31458880,31184558,
32,29494720,30339639,
33,30823360,30581499,
34,29179200,29880349,
35,32413440,31146894,
36,31708800,31427847,
37,32066880,31747363,
38,31639680,31693521,
39,26002560,28848040,
40,32627520,30737780,
41,30775040,30756410,
42,31943680,31350045,
43,33012160,32181102,
44,34656320,33418711,
45,30396160,31907435,
46,33524480,32715957,
47,32238400,32477178,
48,32072640,32274909,
49,32009280,32142094,
50,28474400,30308247,
51,31464640,30886443,
52,32066880,31476661,
53,30886720,31181690,
54,32424960,31803325,
55,31410560,31606942,
56,29947200,30777071,
57,34063360,32420215,
58,33177920,32799067,
59,31368000,32083533,
60,31527840,31805686,
61,30754240,31279963,
62,32072640,31676301,
63,34048320,32862310,
64,29712320,31287315,
65,39616240,35451777,
66,62511360,48981568,
67,64977440,56979504,
68,61770080,59374792,
69,65837760,62606276,
70,59879360,61242818,
71,59767680,60505249,
72,61769920,61137584,
73,60936320,61036952,
74,63583200,62310076,
75,56895040,59602558,
76,61589120,60595839,
77,61188320,60892079,
78,60658880,60775479,
79,59596160,60185819,
80,59527040,59856429,
81,60065760,59961094,
82,67636160,63798627,
83,61411680,62605153,
84,62351200,62478176,
85,63248320,62863248,
86,58866240,60864744,
87,61309440,61087092,
88,64166880,62626986,
89,60077440,61352213,
90,60610560,60981386,
91,65537280,63259333,
92,56516160,59887746,
93,59478720,59683233,
94,59538560,59610896,
95,58054080,58832488,
96,70448800,64640644,
97,66607040,65623842,
98,64742400,65183121,
99,63754720,64468920,
100,63941440,64205180,
101,63754880,63980030,
102,65777920,64878975,
103,62666880,63772927,
104,65100640,64436783,
105,64038080,64237431,
106,57696320,60966875,
107,61225440,61096157,
108,60295040,60695598,
109,62740640,61718119,
110,61721600,61719859,
111,63462400,62591129,
112,62303040,62447084,
113,66392320,64419702,
114,63588960,64004331,
115,63546560,63775445,
116,65825920,64800682,
117,64694240,64747461,
118,66003520,65375490,
119,59773280,62574385,
120,56253760,59414072,
121,58539200,58976636,
122,64097600,61537118,
123,70294720,65915919,
124,63857120,64886519,
125,64178240,64532379,
126,104095200,84313789,
127,86679680,85496734,
128,105780160,95638447,
129,93729920,94684183,
130,87197920,90941051,
131,111040640,100990845,
132,91952000,96471422,
133,85910560,91190991,
134,102633280,96912135,
135,98337120,97624627,
136,87271040,92447833,
137,89647040,91047436,
138,102283840,96665638,
139,103801920,100233779,
140,97456320,98845049,
141,92099840,95472444,
142,87206080,91339262,
143,85641120,88490191,
144,83911680,86200935,
145,108863360,97532147,
146,109685280,103608713,
147,83249760,93429236,
148,100264000,96846618,
149,106390080,101618349,
150,121007520,111312934,
151,96586240,103949587,
152,111094560,107522073,
153,97419040,102470556,
154,95806880,99138718,
155,84347200,91742959,
156,97432320,94587639,
157,85531680,90059659,
158,99918880,94989269,
159,98401920,96695594,
160,89998080,93346837,
161,109085600,101216218,
162,97224640,99220429,
163,81488160,90354294,
164,80955200,85654747,
165,76902720,81278733,
166,84793760,83036246,
167,83553920,83295083,
168,96580320,89937701,
169,86902080,88419890,
170,83582880,86001385,
171,98630720,92316052,
172,90795680,91555866,
173,90015520,90785693,
174,88302240,89543966,
175,96782080,93163023,
176,106054560,99608791,
177,101218080,100413435,
178,103400000,101906717,
179,77043040,89474878,
180,103245760,96360319,
181,55292160,75826239,
182,0,37913119,
183,0,18956559,
184,0,9478279,
185,0,4739139,
186,0,2369569,
