t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9515816,2854744,
6,31644128,11491559,
7,31342032,17446700,
8,31529104,21671421,
9,31527984,24628389,
10,31527968,26698262,
11,31492752,28136609,
12,31504480,29146970,
13,31539728,29864797,
14,31516240,30360229,
15,31492736,30699981,
16,31504480,30941330,
17,31504496,31110279,
18,31527984,31235590,
19,31516224,31319780,
20,31492736,31371666,
21,31516240,31415038,
22,31516224,31445393,
23,31492752,31459600,
24,31504480,31473064,
25,31527984,31489539,
26,31504496,31494026,
27,31492736,31493639,
28,31528352,31504052,
29,31504496,31504185,
30,31527968,31511319,
31,31527984,31516318,
32,31481008,31505725,
33,31516224,31508874,
34,31504496,31507560,
35,31516224,31510159,
36,31527984,31515506,
37,31504496,31512203,
38,31504480,31509886,
39,31527984,31515315,
40,31504496,31512069,
41,31504480,31509792,
42,31527968,31515244,
43,31492752,31508496,
44,31516224,31510814,
45,31492752,31505395,
46,31516224,31508643,
47,31516240,31510922,
48,31527968,31516035,
49,31481008,31505526,
50,31539728,31515786,
51,31504848,31512504,
52,31492752,31506578,
53,31539728,31516523,
54,31492736,31509386,
55,31539728,31518488,
56,31504480,31514285,
57,31504496,31511348,
58,31480992,31502241,
59,31527984,31509963,
60,31527984,31515369,
61,31480992,31505055,
62,31551472,31518980,
63,31492736,31511106,
64,31504496,31509123,
65,39925544,34034049,
66,60296224,41912701,
67,60850224,47593957,
68,61423808,51742912,
69,61282048,54604652,
70,61340816,56625501,
71,61150320,57982946,
72,61559168,59055812,
73,61136416,59679993,
74,61315200,60170555,
75,60988528,60415946,
76,61068096,60611591,
77,61188144,60784556,
78,61155088,60895715,
79,61047264,60941179,
80,61300784,61049060,
81,61949376,61319154,
82,62985488,61819054,
83,62950240,62158409,
84,62144176,62154139,
85,61420880,61934161,
86,61808400,61896432,
87,61594336,61805803,
88,61649184,61758817,
89,61521808,61687714,
90,61677104,61684531,
91,61883712,61744285,
92,61585248,61696573,
93,62024640,61794993,
94,61697920,61765871,
95,61526480,61694053,
96,61439536,61617697,
97,62008096,61734816,
98,61603968,61695561,
99,61761456,61715329,
100,61791920,61738306,
101,62170368,61867924,
102,61317344,61702750,
103,62111648,61825419,
104,61479632,61721682,
105,60288688,61291783,
106,60965024,61193755,
107,61853344,61391631,
108,62054976,61590634,
109,61604000,61594643,
110,61042848,61429104,
111,61719344,61516176,
112,61714800,61575763,
113,61404288,61524320,
114,61425696,61494732,
115,61601872,61526874,
116,61672208,61570474,
117,61902320,61670027,
118,61295936,61557799,
119,62457008,61827561,
120,61317200,61674452,
121,61606160,61653964,
122,61996352,61756680,
123,61709680,61742580,
124,61404336,61641106,
125,62554864,61915233,
126,67593808,63618805,
127,67642768,64825993,
128,68244608,65851577,
129,69116096,66830932,
130,69559056,67649369,
131,68846816,68008603,
132,69518576,68461594,
133,69947376,68907328,
134,68985344,68930732,
135,69219936,69017493,
136,68856640,68969237,
137,69311088,69071792,
138,70044096,69363483,
139,68388192,69070895,
140,70003744,69350749,
141,73401536,70565985,
142,72714304,71210480,
143,69226608,70615318,
144,68404080,69951946,
145,69006048,69668176,
146,68839920,69419699,
147,70606560,69775757,
148,68038640,69254621,
149,68580544,69052397,
150,68806864,68978737,
151,69917920,69260491,
152,68200736,68942564,
153,68345696,68763503,
154,69038256,68845928,
155,68867856,68852506,
156,68973296,68888743,
157,68290912,68709393,
158,67272128,68278213,
159,67982944,68189632,
160,67520864,67989001,
161,69131344,68331703,
162,68336432,68333121,
163,67569104,68103915,
164,68025296,68080329,
165,73886480,69822174,
166,69309568,69668392,
167,69321888,69564440,
168,70982688,69989914,
169,80045776,73006672,
170,71444880,72538134,
171,79919664,74752593,
172,70990304,73623906,
173,67224992,71704231,
174,66382960,70107849,
175,66544976,69038987,
176,66674736,68329711,
177,66556992,67797895,
178,65786560,67194494,
179,66498096,66985574,
180,66358256,66797378,
181,33340416,56760289,
182,0,39732202,
183,0,27812541,
184,0,19468778,
185,0,13628144,
186,0,9539700,
