t,data,a0.01,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,12613920,126139,
6,34459040,469468,
7,37928000,844053,
8,33060480,1166217,
9,30669120,1461246,
10,30299520,1749628,
11,30705920,2039190,
12,33048960,2349287,
13,33951680,2665310,
14,29643200,2935088,
15,31416320,3219900,
16,34623840,3533939,
17,31811200,3816711,
18,35162880,4130172,
19,33455360,4423423,
20,31121600,4690404,
21,33587840,4979378,
22,32883200,5258416,
23,30545920,5511291,
24,34394880,5800126,
25,30353600,6045660,
26,30769280,6292896,
27,29648960,6526456,
28,32109440,6782285,
29,34111840,7055580,
30,30871840,7293742,
31,28869440,7509498,
32,33235520,7766758,
33,28420480,7973295,
34,33283840,8226400,
35,29895200,8443088,
36,33358720,8692244,
37,32627520,8931596,
38,28565440,9127934,
39,28116480,9317819,
40,34271520,9567356,
41,28700160,9758684,
42,27615680,9937253,
43,28537920,10123259,
44,27818080,10300207,
45,28661120,10483816,
46,31528000,10694257,
47,31874560,10906060,
48,32627520,11123274,
49,31708800,11329129,
50,30299520,11518832,
51,31816800,11721811,
52,33711040,11941703,
53,32900480,12151290,
54,31570560,12345482,
55,31452960,12536556,
56,31527840,12726468,
57,34084960,12940052,
58,28869440,13099345,
59,30754240,13275893,
60,30182080,13444954,
61,33476160,13645266,
62,33263040,13841443,
63,34160160,14044630,
64,29221760,14196401,
65,39396480,14448401,
66,73876640,15042683,
67,58116480,15473420,
68,62901760,15947703,
69,61053760,16398763,
70,64342080,16878196,
71,65501600,17364430,
72,65244800,17843233,
73,63285120,18297651,
74,70448640,18819160,
75,73330880,19364277,
76,58957120,19760205,
77,61998880,20182591,
78,63658240,20617347,
79,66115200,21072325,
80,68490560,21546507,
81,64316800,21974209,
82,59174720,22346214,
83,60493120,22727683,
84,61086080,23111266,
85,64998400,23530137,
86,61881600,23913651,
87,59719360,24271708,
88,59249440,24621485,
89,68597440,25061244,
90,63242560,25443057,
91,65768640,25846312,
92,58144320,26169292,
93,61896640,26526565,
94,62574720,26887046,
95,58358240,27201757,
96,61113280,27540872,
97,65212320,27917586,
98,67298880,28311398,
99,61300000,28641284,
100,61288640,28967757,
101,66034560,29338425,
102,63248320,29677523,
103,61016800,29990915,
104,60104960,30292055,
105,57963520,30568769,
106,59346400,30856545,
107,61827520,31166254,
108,64284320,31497434,
109,69413600,31876595,
110,67129600,32229125,
111,63760640,32544440,
112,58235200,32801347,
113,61354240,33086875,
114,65479520,33410801,
115,61400320,33690696,
116,74149280,34095281,
117,63434880,34388676,
118,62537920,34670168,
119,58759200,34911058,
120,58920320,35151150,
121,58192640,35381564,
122,59659520,35624343,
123,65106400,35919163,
124,63691360,36196884,
125,70961600,36544531,
126,80987200,36988957,
127,89384160,37512909,
128,88947040,38027250,
129,105661440,38703591,
130,93713760,39253692,
131,110505920,39966214,
132,101283680,40579388,
133,109377600,41267370,
134,85096320,41705659,
135,84755680,42136159,
136,81906720,42533864,
137,102482880,43133354,
138,77421280,43476233,
139,94976480,43991235,
140,94460000,44495922,
141,105752320,45108485,
142,82620160,45483601,
143,82452000,45853284,
144,103349440,46428245,
145,95689280,46920855,
146,101097280,47462619,
147,77751040,47765503,
148,65651200,47944359,
149,92400800,48388923,
150,112781280,49032846,
151,111913440,49661651,
152,109354720,50258581,
153,69210880,50448103,
154,90052000,50844141,
155,72626240,51061961,
156,97161920,51522960,
157,101160480,52019335,
158,93303840,52432180,
159,83731200,52745170,
160,97881760,53196535,
161,84905280,53513622,
162,74187680,53720362,
163,99462400,54177782,
164,94285440,54578858,
165,108029920,55113368,
166,88856000,55450794,
167,93078080,55827066,
168,88222240,56151017,
169,89668800,56486194,
170,97411840,56895450,
171,97829600,57304791,
172,113320320,57864946,
173,111416800,58400464,
174,105499840,58871457,
175,91072000,59193462,
176,84788160,59449408,
177,85604480,59710958,
178,93530560,60049154,
179,87483520,60323497,
180,91220640,60632468,
181,49123040,60517373,
182,0,59912199,
183,0,59313077,
184,0,58719946,
185,0,58132746,
186,0,57551418,
