t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,8312176,2493652,
6,30543264,10908535,
7,29976416,16628899,
8,31807456,21182466,
9,32784768,24663156,
10,31668928,26764887,
11,31670080,28236444,
12,32537952,29526896,
13,31661568,30167297,
14,32201472,30777549,
15,32095872,31173045,
16,31104032,31152341,
17,31759872,31334600,
18,31148704,31278831,
19,31761696,31423690,
20,32360832,31704832,
21,31466016,31633187,
22,32201728,31803749,
23,31464896,31702093,
24,32209120,31854201,
25,31271456,31679377,
26,31793696,31713672,
27,31223776,31566703,
28,30886432,31362621,
29,31370304,31364925,
30,32381280,31669831,
31,31150272,31513963,
32,32388512,31776327,
33,31732000,31763028,
34,32410240,31957191,
35,30165696,31419742,
36,33293888,31981985,
37,31693536,31895450,
38,31847104,31880946,
39,31110688,31649868,
40,30879936,31418888,
41,30974016,31285426,
42,32023520,31506854,
43,30785600,31290477,
44,31439520,31335189,
45,31715136,31449173,
46,31415168,31438971,
47,31968864,31597938,
48,31796000,31657356,
49,31092480,31487893,
50,31993600,31639605,
51,32409728,31870641,
52,32419360,32035256,
53,31305792,31816416,
54,32354176,31977744,
55,31822560,31931188,
56,32471616,32093316,
57,31689376,31972134,
58,30944224,31663760,
59,32068608,31785214,
60,31800192,31789707,
61,31220768,31619025,
62,31588768,31609947,
63,30884128,31392201,
64,31557856,31441897,
65,39734640,33929719,
66,60036928,41761881,
67,63457568,48270587,
68,64409312,53112204,
69,55110144,53711586,
70,64076768,56821140,
71,58989024,57471505,
72,64802368,59670763,
73,61887008,60335636,
74,63843808,61388087,
75,58198560,60431228,
76,61240416,60673984,
77,61974400,61064108,
78,64686400,62150795,
79,58019904,60911527,
80,58171520,60089524,
81,61811072,60605988,
82,66029344,62232994,
83,60445184,61696651,
84,66762720,63216471,
85,60590720,62428745,
86,63976608,62893103,
87,67746976,64349264,
88,58220384,62510600,
89,67858944,64115103,
90,61973984,63472767,
91,66533504,64390988,
92,63108096,64006120,
93,63310208,63797346,
94,62629024,63446849,
95,64835168,63863344,
96,64115136,63938881,
97,60136896,62798285,
98,68872288,64620485,
99,56896384,62303254,
100,66113024,63446185,
101,64961280,63900713,
102,65688896,64437167,
103,60060768,63124247,
104,67126432,64324902,
105,63350944,64032714,
106,63866496,63982848,
107,61222656,63154790,
108,56049024,61023060,
109,65279936,62300122,
110,63238848,62581739,
111,61432992,62237114,
112,60423744,61693103,
113,65464288,62824458,
114,62578880,62750784,
115,62224928,62593027,
116,66043264,63628098,
117,66151040,64384980,
118,66104864,64900945,
119,61724320,63947957,
120,67512672,65017371,
121,65172064,65063778,
122,58815136,63189185,
123,58501856,61782986,
124,62269312,61928883,
125,70981376,64644630,
126,91866176,72811093,
127,100316096,81062593,
128,85375008,82356317,
129,91087360,84975629,
130,95943488,88265986,
131,84483648,87131284,
132,92054528,88608257,
133,91027200,89333939,
134,88559424,89101584,
135,95323552,90968174,
136,93014624,91582109,
137,100368192,94217933,
138,89849120,92907289,
139,90218720,92100718,
140,91596256,91949379,
141,89304640,91155957,
142,90783200,91044129,
143,97550176,92995943,
144,84912704,90570971,
145,94748896,91824348,
146,93167104,92227174,
147,96817568,93604292,
148,97621440,94809436,
149,93479968,94410595,
150,84583200,91462376,
151,95875296,92786252,
152,95661376,93648789,
153,97184288,94709438,
154,88968064,92987025,
155,96931776,94170450,
156,100028800,95927955,
157,95009312,95652362,
158,96122304,95793344,
159,94757728,95482659,
160,91082208,94162523,
161,86855392,91970383,
162,94283008,92664170,
163,97998912,94264592,
164,90866720,93245230,
165,93032224,93181328,
166,98034304,94637220,
167,83136800,91187094,
168,85694784,89539401,
169,93047264,90591759,
170,90579648,90588125,
171,97517472,92666929,
172,97275840,94049602,
173,92564192,93603979,
174,94511936,93876366,
175,96351744,94618979,
176,94898976,94702978,
177,94546592,94656062,
178,92428448,93987777,
179,96763072,94820365,
180,90125376,93411868,
181,40363232,77497277,
182,0,54248093,
183,0,37973665,
184,0,26581565,
185,0,18607095,
186,0,13024966,
