t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10114240,3034272,
6,23799360,9263798,
7,27480960,14728946,
8,32178560,19963830,
9,30299520,23064537,
10,34635520,26535831,
11,29829760,27524009,
12,30161280,28315190,
13,28185600,28276313,
14,33352960,29799307,
15,30076160,29882362,
16,29468160,29758101,
17,26884160,28895918,
18,30311040,29320454,
19,29811840,29467869,
20,42289920,33314484,
21,28751680,31945642,
22,33387520,32378205,
23,32436480,32395687,
24,31004160,31978228,
25,31805440,31926391,
26,29937920,31329849,
27,30769280,31161678,
28,33546240,31877046,
29,31335680,31714636,
30,33118080,32135669,
31,34762240,32923640,
32,31027200,32354708,
33,30866560,31908263,
34,37111040,33469096,
35,27343360,31631375,
36,30654080,31338186,
37,28197120,30395866,
38,29703040,30188018,
39,30299520,30221468,
40,32883200,31019987,
41,24993920,29212166,
42,33599360,30528324,
43,32148480,31014370,
44,30064640,30729451,
45,35466880,32150679,
46,30631040,31694787,
47,29125120,30923886,
48,26638080,29638144,
49,27022720,28853516,
50,34389120,30514197,
51,31443520,30792993,
52,29594880,30433559,
53,35701760,32014019,
54,30492800,31557653,
55,31731840,31609909,
56,33214720,32091352,
57,35713280,33177930,
58,34165760,33474279,
59,38405120,34953531,
60,32648320,34261967,
61,31708800,33496016,
62,37442560,34679979,
63,32413440,34000017,
64,32051840,33415563,
65,45470720,37032110,
66,73706880,48034541,
67,55208320,50186674,
68,90772800,62362511,
69,35340800,54255997,
70,96826880,67027261,
71,54878720,63382698,
72,68692480,64975632,
73,56503040,62433854,
74,86212480,69567441,
75,77149120,71841944,
76,61646720,68783376,
77,39802240,60089035,
78,72215360,63726932,
79,36290240,55495924,
80,64229760,58116074,
81,54589120,57057987,
82,67410560,60163758,
83,57514880,59369094,
84,40164480,53607709,
85,91156480,64872340,
86,37784320,56745934,
87,67198720,59881769,
88,62489600,60664118,
89,73390080,64481906,
90,47278080,59320758,
91,98852800,71180370,
92,62115520,68460915,
93,51064960,63242128,
94,81322240,68666161,
95,54834560,64516680,
96,93837440,73312908,
97,51908480,66891579,
98,76805760,69865833,
99,77384640,72121475,
100,63278400,69468552,
101,56701760,65638514,
102,68149760,66391887,
103,64454400,65810640,
104,42398080,58786872,
105,79624320,65038106,
106,38531840,57086226,
107,98288640,69446950,
108,81250880,72988129,
109,60484480,69237034,
110,58954880,66152387,
111,72131200,67946030,
112,53064000,63481421,
113,56715200,61451554,
114,58508160,60568535,
115,62115840,61032726,
116,37230080,53891932,
117,60001600,55724832,
118,77619200,62293142,
119,55924480,60382543,
120,56724800,59285220,
121,61732480,60019398,
122,72067840,63633930,
123,47041920,58656327,
124,63045120,59972964,
125,61192960,60338962,
126,92080000,69861273,
127,94148480,77147435,
128,84653440,79399236,
129,95811200,84322825,
130,98409280,88548761,
131,108839040,94635844,
132,75055680,88761794,
133,119156800,97880295,
134,85724800,94233646,
135,137855680,107320256,
136,154923520,121601235,
137,91897920,112690240,
138,99486080,108728992,
139,123616960,113195382,
140,97678720,108540383,
141,107116800,108113308,
142,112476800,109422355,
143,105057600,108112928,
144,118680960,111283337,
145,113086080,111824159,
146,86074240,104099183,
147,73722240,94986100,
148,102966720,97380286,
149,96558720,97133816,
150,80660480,92191815,
151,85839360,90286078,
152,108645440,95793886,
153,76787200,90091880,
154,122384000,99779516,
155,105912320,101619357,
156,90741440,98355981,
157,68640320,89441282,
158,58508160,80161345,
159,112765440,89942573,
160,97714560,92274169,
161,75728000,87310318,
162,121776000,97650022,
163,87729920,94673991,
164,71138560,87613361,
165,88158080,87776776,
166,120921600,97720223,
167,95469440,97044988,
168,83267200,92911651,
169,94862080,93496779,
170,100895040,95716257,
171,83983360,92196387,
172,87663360,90836478,
173,74084160,85810782,
174,58828160,77715995,
175,130882560,93665964,
176,89832000,92515774,
177,144559680,108128945,
178,161940160,124272309,
179,120698240,123200088,
180,116278720,121123677,
181,52967680,100676877,
182,0,70473813,
183,0,49331669,
184,0,34532168,
185,0,24172517,
186,0,16920761,
