t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10124160,3037248,
6,28314560,10620441,
7,27384640,15649700,
8,38147200,22398950,
9,32355840,25386017,
10,27898880,26139875,
11,32777280,28131096,
12,30416960,28816855,
13,30792320,29409494,
14,29974560,29579013,
15,33407040,30727421,
16,32868160,31369642,
17,31004160,31259997,
18,32350080,31587021,
19,30401760,31231442,
20,27646720,30156025,
21,30865760,30368945,
22,33711040,31371573,
23,31404800,31381541,
24,32888960,31833766,
25,34464000,32622836,
26,27059520,30953841,
27,29857280,30624872,
28,33518720,31493026,
29,34870400,32506238,
30,33876800,32917406,
31,31693760,32550312,
32,30187840,31841570,
33,33834240,32439371,
34,33705280,32819143,
35,28287840,31459752,
36,30284320,31107122,
37,33759200,31902745,
38,30305280,31423505,
39,30422720,31123269,
40,31009920,31089264,
41,30651840,30958036,
42,29130880,30409889,
43,29691520,30194378,
44,32404000,30857264,
45,32799200,31439844,
46,31004160,31309138,
47,32190080,31573420,
48,29456480,30938338,
49,33653440,31752868,
50,33048960,32141695,
51,32061120,32117522,
52,31175680,31834969,
53,31874560,31846846,
54,31356480,31699736,
55,28010560,30592983,
56,30167200,30465248,
57,31539520,30787529,
58,33647680,31645574,
59,33054560,32068269,
60,34111680,32681292,
61,32040320,32489000,
62,32301760,32432828,
63,29184960,31458467,
64,31949440,31605758,
65,39712480,34037774,
66,52713440,39640473,
67,42759680,40576235,
68,49236160,43174212,
69,69044800,50935388,
70,68822240,56301443,
71,56224800,56278450,
72,41458560,51832483,
73,79515520,60137394,
74,70145120,63139711,
75,86303840,70088949,
76,50415520,64186920,
77,59742400,62853564,
78,47863200,58356454,
79,56831840,57899069,
80,84799520,65969204,
81,61833600,64728522,
82,72520640,67066157,
83,54376160,63259157,
84,58481600,61825889,
85,60926560,61556090,
86,56041920,59901839,
87,53672960,58033175,
88,76257120,63500358,
89,68186080,64906074,
90,51065760,60753979,
91,57322240,59724457,
92,59655840,59703871,
93,57611520,59076165,
94,47607360,55635523,
95,70097440,59974098,
96,65046560,61495836,
97,66425280,62974669,
98,64111200,63315628,
99,54018240,60526411,
100,44500480,55718631,
101,86197920,64862417,
102,67410560,65626859,
103,77922240,69315473,
104,66290720,68408047,
105,61337120,66286768,
106,53196000,62359537,
107,61716160,62166523,
108,56809920,60559542,
109,63589440,61468511,
110,92534080,70788181,
111,62836160,68402574,
112,62243200,66554761,
113,82496480,71337276,
114,71293920,71324269,
115,74330240,72226060,
116,80394880,74676706,
117,49827200,67221854,
118,50811040,62298609,
119,73957920,65796402,
120,72827360,67905689,
121,49064640,62253374,
122,67972480,63969105,
123,61171840,63129925,
124,77148800,67335587,
125,74934080,69615134,
126,85000480,74230737,
127,91956320,79548411,
128,90749280,82908671,
129,84460160,83374117,
130,116448640,93296473,
131,123971040,102498843,
132,111964960,105338678,
133,68764480,94366418,
134,100196960,96115580,
135,84519520,92636762,
136,86925120,90923269,
137,79060320,87364384,
138,124066560,98375036,
139,105738080,100583949,
140,81923360,94985772,
141,81204800,90851480,
142,105127840,95134388,
143,72856160,88450919,
144,106997600,94014923,
145,85751040,91535758,
146,118128320,99513526,
147,82566880,94429532,
148,87320000,92296672,
149,84953440,90093702,
150,99380640,92879783,
151,78638720,88607464,
152,105818240,93770696,
153,99750880,95564751,
154,92058080,94512749,
155,109327520,98957180,
156,92752480,97095770,
157,97100480,97097183,
158,104054400,99184348,
159,108182080,101883667,
160,87642400,97611286,
161,91086880,95653964,
162,73675200,89060334,
163,89941280,89324617,
164,113976640,96720223,
165,101331680,98103660,
166,81110400,93005682,
167,110032160,98113625,
168,138863680,110338641,
169,104807040,108679160,
170,88359840,102583364,
171,88386880,98324418,
172,92653920,96623268,
173,105557920,99303663,
174,109498720,102362180,
175,83666880,96753590,
176,75178720,90281129,
177,114991680,97694294,
178,77010080,91489029,
179,102293760,94730448,
180,127450560,104546481,
181,42536320,85943432,
182,0,60160402,
183,0,42112281,
184,0,29478596,
185,0,20635017,
186,0,14444511,
