t,data,a0.01,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,5784640,57846,
6,35143360,408701,
7,26517120,669785,
8,31293120,976018,
9,30049600,1266753,
10,29772160,1551807,
11,31009920,1846388,
12,31955200,2147476,
13,31533760,2441338,
14,30994720,2726871,
15,34993600,3049538,
16,29013440,3309177,
17,32633280,3602418,
18,29173440,3858128,
19,30070400,4120250,
20,31169920,4390746,
21,32355840,4670396,
22,31822720,4941919,
23,28784320,5180343,
24,31169760,5440237,
25,33449600,5720330,
26,32900480,5992131,
27,32648320,6258692,
28,31479680,6510901,
29,31287360,6758665,
30,29365760,6984735,
31,30940640,7224294,
32,30780800,7459859,
33,32467520,7709935,
34,34506400,7977899,
35,33352960,8231649,
36,30299520,8452327,
37,31175680,8679560,
38,28592000,8878684,
39,29296640,9082863,
40,31479680,9306831,
41,31229600,9526058,
42,31154880,9742346,
43,32238400,9967306,
44,28886560,10156498,
45,31608640,10371019,
46,33283840,10600147,
47,34458240,10838727,
48,28778560,11018125,
49,31004160,11217985,
50,30892480,11414729,
51,29360000,11594181,
52,33952640,11817765,
53,35804000,12057627,
54,31708800,12254138,
55,30904000,12440636,
56,29109920,12607328,
57,29835520,12779609,
58,29958720,12951400,
59,32461760,13146503,
60,29835520,13313393,
61,29947200,13479731,
62,30338400,13648317,
63,30236160,13814195,
64,31100800,13987061,
65,40304480,14250235,
66,68603520,14793767,
67,61995360,15265782,
68,65425600,15767380,
69,60893760,16218643,
70,63600640,16692462,
71,63769920,17163236,
72,65811200,17649715,
73,65175680,18124974,
74,61950720,18563231,
75,61598400,18993582,
76,66296000,19466606,
77,60269760,19874637,
78,62634400,20302234,
79,65164160,20750853,
80,62383680,21167181,
81,63600640,21591515,
82,59005280,21965652,
83,60728960,22353285,
84,62559360,22755345,
85,66765760,23195449,
86,62218560,23585680,
87,64615040,23995973,
88,61130880,24367322,
89,61544320,24739091,
90,61188480,25103584,
91,66034560,25512893,
92,60535680,25863120,
93,59869760,26203186,
94,64118720,26582341,
95,61282720,26929344,
96,62047360,27280524,
97,66147520,27669193,
98,63296480,28025465,
99,71671680,28461927,
100,61956480,28796872,
101,64631040,29155213,
102,61893120,29482592,
103,65398880,29841754,
104,64636800,30189704,
105,61598400,30503790,
106,62634560,30825097,
107,58919040,31106036,
108,61471680,31409692,
109,66184320,31757438,
110,66323360,32103097,
111,59954240,32381608,
112,59297760,32650769,
113,64838400,32972645,
114,60803840,33250956,
115,62399520,33542441,
116,60824640,33815262,
117,65277760,34129886,
118,60354720,34392134,
119,64663200,34694844,
120,62110240,34968997,
121,64239680,35261703,
122,67054560,35579631,
123,62062400,35844458,
124,65393280,36139946,
125,68420320,36462749,
126,87093120,36969052,
127,92048000,37519841,
128,92527520,38069917,
129,88958400,38578801,
130,91418720,39107200,
131,88323680,39599364,
132,101560960,40218979,
133,111356960,40930358,
134,92042880,41441483,
135,92394880,41951016,
136,94888000,42480385,
137,87948320,42935064,
138,89832320,43404036,
139,84131680,43811312,
140,96441280,44337611,
141,102632960,44920564,
142,86911360,45340471,
143,96986880,45856935,
144,91915200,46317517,
145,96418240,46818524,
146,100226880,47352607,
147,102510080,47904181,
148,95812480,48383263,
149,98342240,48882852,
150,94060160,49334625,
151,95827520,49799553,
152,96248960,50264047,
153,97866400,50740070,
154,86726880,51099938,
155,94002560,51528964,
156,100513600,52018810,
157,99008480,52488706,
158,84212320,52805942,
159,93135680,53209239,
160,97184800,53648994,
161,96281920,54075323,
162,95671840,54491288,
163,93051520,54876890,
164,100488320,55333004,
165,91599680,55695670,
166,101097280,56149686,
167,94246560,56530654,
168,83863680,56803984,
169,108176800,57317712,
170,98450080,57729035,
171,87248640,58024231,
172,92042880,58364417,
173,96703520,58747808,
174,91801920,59078349,
175,92214400,59409709,
176,94120000,59756811,
177,97695040,60136193,
178,91103360,60445864,
179,86778880,60709194,
180,90699040,61009092,
181,45460800,60853609,
182,0,60245072,
183,0,59642621,
184,0,59046194,
185,0,58455732,
186,0,57871174,
