t,data,a0.2,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,11095680,2219136,
6,31651200,8105548,
7,33882560,13260950,
8,32696640,17148088,
9,25484480,18815366,
10,31591360,21370564,
11,31693600,23435171,
12,31293120,25006760,
13,31235520,26252512,
14,36460480,28294105,
15,19949600,26625204,
16,29847040,27269571,
17,39038400,29623336,
18,38414400,31381548,
19,32040320,31513302,
20,37343840,32679409,
21,22596800,30662887,
22,29125120,30355333,
23,34409920,31166250,
24,28778560,30688712,
25,26237440,29798457,
26,31527840,30144333,
27,37463360,31608138,
28,26372160,30560942,
29,26237440,29696241,
30,26360480,29029088,
31,26008320,28424934,
32,34229280,29585803,
33,23963520,28461346,
34,28122080,28393492,
35,29654720,28645737,
36,30122560,28941101,
37,44233280,31999536,
38,29654720,31530572,
39,25965760,30417609,
40,30532480,30440583,
41,29224960,30197458,
42,32847040,30727374,
43,32814080,31144715,
44,32596480,31435068,
45,31837760,31515606,
46,31148960,31442276,
47,30823360,31318492,
48,32232640,31501321,
49,30802240,31361504,
50,33451840,31779571,
51,28826720,31189000,
52,28890240,30729248,
53,32238400,31031078,
54,32771520,31379166,
55,29350720,30973476,
56,30428480,30864476,
57,29537280,30599036,
58,33177920,31114812,
59,28351360,30562121,
60,27721600,29994016,
61,30940640,30183340,
62,31410560,30428784,
63,31928480,30728723,
64,29383040,30459586,
65,37637680,31895204,
66,57344480,36985059,
67,50936800,39775407,
68,57568640,43334053,
69,66690880,48005418,
70,80244320,54453198,
71,67327840,57028126,
72,54440000,56510500,
73,71373120,59483024,
74,56943200,58975059,
75,63995520,59979151,
76,62772480,60537816,
77,65853440,61600940,
78,95911840,68463120,
79,69479360,68666368,
80,76609920,70255078,
81,72105440,70625150,
82,48658720,66231864,
83,72680320,67521555,
84,62650080,66547260,
85,56442880,64526384,
86,69882560,65597619,
87,68819840,66242063,
88,53371360,63667922,
89,54850240,61904385,
90,74532640,64430036,
91,81610720,67866172,
92,62116160,66716169,
93,66184640,66609863,
94,63103840,65908658,
95,64359360,65598798,
96,72105280,66900094,
97,54835200,64487115,
98,57307840,63051260,
99,78576000,66156208,
100,52955360,63516038,
101,54680640,61748958,
102,55769280,60553022,
103,57280000,59898417,
104,72746560,62468045,
105,57663040,61507044,
106,63989760,62003587,
107,49364320,59475733,
108,80015520,63583690,
109,59415200,62749992,
110,50552800,60310553,
111,55720320,59392506,
112,69755840,61465172,
113,87830240,66738185,
114,60818720,65554292,
115,74405440,67324521,
116,72797920,68419200,
117,51429440,65021248,
118,83111360,68639270,
119,53822080,65675832,
120,55368800,63614425,
121,54118880,61715316,
122,60888320,61549916,
123,59591520,61158236,
124,95036960,67933980,
125,53875760,65122336,
126,100549600,72207788,
127,111904480,80147126,
128,94977120,83113124,
129,107077280,87905955,
130,110036960,92332156,
131,93194880,92504700,
132,104885440,94980848,
133,89964640,93977606,
134,74281760,90038436,
135,110965600,94223868,
136,96110240,94601142,
137,101608640,96002641,
138,106855520,98173216,
139,99916640,98521900,
140,93244160,97466352,
141,96495200,97272121,
142,104202400,98658176,
143,123261920,103578924,
144,90632160,100989571,
145,72450560,95281768,
146,81479680,92521350,
147,109609280,95938936,
148,97888000,96328748,
149,74916800,92046358,
150,82673600,90171806,
151,101602880,92458020,
152,79834400,89933296,
153,88086400,89563916,
154,93244000,90299932,
155,96953120,91630569,
156,35317760,80368007,
157,92261440,82746693,
158,99633920,86124138,
159,81195680,85138446,
160,93515200,86813796,
161,87751840,87001404,
162,96374080,88875939,
163,86233120,88347375,
164,88082880,88294476,
165,71066880,84848956,
166,88491840,85577532,
167,89533920,86368809,
168,68975360,82890119,
169,68993600,80110815,
170,91580480,82404748,
171,89455360,83814870,
172,55202560,78092408,
173,87899840,80053894,
174,71202720,78283659,
175,91750400,80977007,
176,100930400,84967685,
177,89340160,85842180,
178,98877120,88449168,
179,98282560,90415846,
180,102873120,92907300,
181,50906240,84507088,
182,0,67605670,
183,0,54084536,
184,0,43267628,
185,0,34614102,
186,0,27691281,
