t,data,a0.2,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10124160,2024832,
6,28314560,7282777,
7,27384640,11303149,
8,38147200,16671959,
9,32355840,19808735,
10,27898880,21426764,
11,32777280,23696867,
12,30416960,25040885,
13,30792320,26191172,
14,29974560,26947849,
15,33407040,28239687,
16,32868160,29165381,
17,31004160,29533136,
18,32350080,30096524,
19,30401760,30157571,
20,27646720,29655400,
21,30865760,29897472,
22,33711040,30660185,
23,31404800,30809108,
24,32888960,31225078,
25,34464000,31872862,
26,27059520,30910193,
27,29857280,30699610,
28,33518720,31263432,
29,34870400,31984825,
30,33876800,32363220,
31,31693760,32229328,
32,30187840,31821030,
33,33834240,32223672,
34,33705280,32519993,
35,28287840,31673562,
36,30284320,31395713,
37,33759200,31868410,
38,30305280,31555784,
39,30422720,31329171,
40,31009920,31265320,
41,30651840,31142624,
42,29130880,30740275,
43,29691520,30530524,
44,32404000,30905219,
45,32799200,31284015,
46,31004160,31228044,
47,32190080,31420451,
48,29456480,31027656,
49,33653440,31552812,
50,33048960,31852041,
51,32061120,31893856,
52,31175680,31750220,
53,31874560,31775088,
54,31356480,31691366,
55,28010560,30955204,
56,30167200,30797603,
57,31539520,30945986,
58,33647680,31486324,
59,33054560,31799971,
60,34111680,32262312,
61,32040320,32217913,
62,32301760,32234682,
63,29184960,31624737,
64,31949440,31689677,
65,39712480,33294237,
66,52713440,37178077,
67,42759680,38294397,
68,49236160,40482749,
69,69044800,46195159,
70,68822240,50720575,
71,56224800,51821420,
72,41458560,49748848,
73,79515520,55702182,
74,70145120,58590769,
75,86303840,64133383,
76,50415520,61389810,
77,59742400,61060328,
78,47863200,58420902,
79,56831840,58103089,
80,84799520,63442375,
81,61833600,63120620,
82,72520640,65000624,
83,54376160,62875731,
84,58481600,61996904,
85,60926560,61782835,
86,56041920,60634652,
87,53672960,59242313,
88,76257120,62645274,
89,68186080,63753435,
90,51065760,61215900,
91,57322240,60437168,
92,59655840,60280902,
93,57611520,59747025,
94,47607360,57319092,
95,70097440,59874761,
96,65046560,60909120,
97,66425280,62012352,
98,64111200,62432121,
99,54018240,60749344,
100,44500480,57499571,
101,86197920,63239240,
102,67410560,64073504,
103,77922240,66843251,
104,66290720,66732744,
105,61337120,65653619,
106,53196000,63162095,
107,61716160,62872908,
108,56809920,61660310,
109,63589440,62046136,
110,92534080,68143724,
111,62836160,67082211,
112,62243200,66114408,
113,82496480,69390822,
114,71293920,69771441,
115,74330240,70683200,
116,80394880,72625536,
117,49827200,68065868,
118,50811040,64614902,
119,73957920,66483505,
120,72827360,67752276,
121,49064640,64014748,
122,67972480,64806294,
123,61171840,64079403,
124,77148800,66693282,
125,74934080,68341441,
126,85000480,71673248,
127,91956320,75729862,
128,90749280,78733745,
129,84460160,79879028,
130,116448640,87192950,
131,123971040,94548568,
132,111964960,98031846,
133,68764480,92178372,
134,100196960,93782089,
135,84519520,91929575,
136,86925120,90928684,
137,79060320,88555011,
138,124066560,95657320,
139,105738080,97673472,
140,81923360,94523449,
141,81204800,91859719,
142,105127840,94513343,
143,72856160,90181906,
144,106997600,93545044,
145,85751040,91986243,
146,118128320,97214658,
147,82566880,94285102,
148,87320000,92892081,
149,84953440,91304352,
150,99380640,92919609,
151,78638720,90063431,
152,105818240,93214392,
153,99750880,94521689,
154,92058080,94028967,
155,109327520,97088677,
156,92752480,96221437,
157,97100480,96397245,
158,104054400,97928676,
159,108182080,99979356,
160,87642400,97511964,
161,91086880,96226947,
162,73675200,91716597,
163,89941280,91361533,
164,113976640,95884554,
165,101331680,96973979,
166,81110400,93801263,
167,110032160,97047442,
168,138863680,105410689,
169,104807040,105289959,
170,88359840,101903935,
171,88386880,99200524,
172,92653920,97891203,
173,105557920,99424546,
174,109498720,101439380,
175,83666880,97884880,
176,75178720,93343648,
177,114991680,97673254,
178,77010080,93540619,
179,102293760,95291247,
180,127450560,101723109,
181,42536320,89885751,
182,0,71908600,
183,0,57526880,
184,0,46021504,
185,0,36817203,
186,0,29453762,
