t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,8220800,2466240,
6,24662400,9125088,
7,27105600,14519241,
8,38755200,21790028,
9,35715200,25967579,
10,29360000,26985305,
11,30534400,28050033,
12,38755200,31261583,
13,24720000,29299108,
14,25627200,28197535,
15,35232000,30307874,
16,36406400,32137431,
17,15267200,27076361,
18,31708800,28466092,
19,42278400,32609784,
20,38755200,34453408,
21,27068800,32238025,
22,20022400,28573337,
23,31708800,29513975,
24,31708800,30172422,
25,31708800,30633335,
26,35232000,32012934,
27,36464000,33348253,
28,48691200,37951137,
29,21139200,32907555,
30,29360000,31843288,
31,32883200,32155261,
32,23488000,29555082,
33,31500800,30138797,
34,27011200,29200517,
35,20448000,26574761,
36,28185600,27058012,
37,25836800,26691648,
38,32190400,28341273,
39,32883200,29703851,
40,32940800,30674935,
41,30534400,30632774,
42,30534400,30603261,
43,31708800,30934922,
44,21139200,27996205,
45,37580800,30871583,
46,22313600,28304188,
47,28185600,28268611,
48,29360000,28596027,
49,41104000,32348418,
50,41104000,34975092,
51,29360000,33290564,
52,35232000,33872994,
53,27011200,31814455,
54,28185600,30725798,
55,42336000,34208858,
56,43452800,36982040,
57,31766400,35417348,
58,39987200,36788303,
59,41104000,38083012,
60,22313600,33352188,
61,37638400,34638051,
62,28185600,32702315,
63,29360000,31699620,
64,24662400,29588454,
65,43452800,33747757,
66,54022400,39830149,
67,62243200,46554064,
68,41643200,45080804,
69,42278400,44240082,
70,46976000,45060857,
71,82208000,56204999,
72,37580800,50617739,
73,32883200,45297377,
74,38755200,43334723,
75,62243200,49007266,
76,63417600,53330366,
77,24662400,44729976,
78,38755200,42937543,
79,106870400,62117400,
80,45859200,57239940,
81,109276800,72850998,
82,75219200,73561458,
83,37580800,62767260,
84,86963200,70026042,
85,43452800,62054069,
86,45801600,57178328,
87,38755200,51651389,
88,82208000,60818372,
89,45801600,56313340,
90,120963200,75708298,
91,30534400,62156128,
92,89254400,70285609,
93,51673600,64702006,
94,117240000,80463404,
95,37580800,67598622,
96,44627200,60707195,
97,65766400,62224956,
98,70521600,64713949,
99,55196800,61858804,
100,50556800,58468202,
101,115579200,75601501,
102,47033600,67031130,
103,31020800,56228031,
104,30534400,48519941,
105,100364800,64073398,
106,100998400,75150898,
107,38755200,64232188,
108,32940800,54844771,
109,88080000,64815339,
110,91603200,72851697,
111,32883200,60861147,
112,36406400,53524722,
113,86905600,63538985,
114,117980800,79871529,
115,34540800,66272310,
116,89739200,73312377,
117,37580800,62592903,
118,38755200,55441592,
119,39929600,50787994,
120,68115200,55986155,
121,58777600,56823588,
122,41104000,52107711,
123,55196800,53034437,
124,51673600,52626185,
125,63622400,55925049,
126,48256000,53624334,
127,137404800,78758473,
128,126835200,93181491,
129,77510400,88480163,
130,43452800,74971954,
131,40428800,64609007,
132,285379200,130840064,
133,81515200,116042604,
134,103347200,112233982,
135,77568000,101834187,
136,44627200,84672090,
137,44627200,72658623,
138,78684800,74466476,
139,91603200,79607493,
140,34057600,65942525,
141,58777600,63793047,
142,36406400,55577052,
143,99881600,68868416,
144,97532800,77467731,
145,54022400,70434131,
146,99824000,79251091,
147,60376000,73588563,
148,35289600,62098874,
149,160950400,91754331,
150,96300800,93118271,
151,36406400,76104709,
152,38755200,64899856,
153,88561600,71998379,
154,54080000,66622865,
155,110451200,79771365,
156,146800000,99879955,
157,51000000,85215968,
158,58720000,77267177,
159,92835200,81937583,
160,32883200,67221268,
161,55196800,63613927,
162,28185600,52985428,
163,92777600,64923079,
164,27011200,53549515,
165,51673600,52986740,
166,161374400,85503038,
167,197299200,119041886,
168,37580800,94603560,
169,86905600,92294172,
170,83440000,89637920,
171,84614400,88130864,
172,43452800,74727444,
173,117440000,87541210,
174,49793600,76216927,
175,140928000,95630248,
176,31003200,76242133,
177,50499200,68519253,
178,91660800,75461717,
179,43952000,66008801,
180,174985600,98701840,
181,14092800,73319128,
182,0,51323389,
183,0,35926372,
184,0,25148460,
185,0,17603922,
186,0,12322745,
