t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10044000,3013200,
6,28185600,10564920,
7,23488000,14441844,
8,27011200,18212650,
9,25836800,20499895,
10,29947200,23334086,
11,22900800,23204100,
12,45801600,29983350,
13,24104000,28219545,
14,31950400,29338801,
15,27627200,28825320,
16,28772800,28809564,
17,25249600,27741574,
18,46388800,33335741,
19,27011200,31438378,
20,24075200,29229424,
21,50152800,35506436,
22,22958400,31742025,
23,27011200,30322777,
24,23729600,28344823,
25,21139200,26183136,
26,33470400,28369315,
27,20552000,26024120,
28,27040000,26328884,
29,25836800,26181258,
30,24110400,25560000,
31,18203200,23352960,
32,18203200,21808032,
33,22900800,22135862,
34,22342400,22197823,
35,29947200,24522636,
36,26452800,25101685,
37,31708800,27083819,
38,24075200,26181233,
39,27068800,26447503,
40,24075200,25735812,
41,26424000,25942268,
42,28185600,26615267,
43,31950400,28215806,
44,34885600,30216744,
45,28772800,29783560,
46,35232000,31418092,
47,30776000,31225464,
48,31708800,31370464,
49,36406400,32881244,
50,21968000,29607270,
51,27598400,29004609,
52,36406400,31225146,
53,32296000,31546402,
54,29360000,30890481,
55,28772800,30255176,
56,33124800,31116063,
57,38168000,33231644,
58,30534400,32422470,
59,32296000,32384529,
60,36993600,33767250,
61,27011200,31740435,
62,28185600,30673984,
63,31708800,30984428,
64,41691200,34196459,
65,37822400,35284241,
66,48737600,39320248,
67,48788800,42160813,
68,86318400,55408089,
69,82448800,63520302,
70,58132800,61904051,
71,42278400,56016355,
72,50499200,54361208,
73,145549600,81717725,
74,46976000,71295207,
75,63101600,68837124,
76,41104000,60517186,
77,96540800,71324270,
78,53435200,65957549,
79,58404800,63691724,
80,34296800,54873246,
81,84209600,63674152,
82,32536000,54332706,
83,38168000,49483294,
84,73400000,56658305,
85,83382400,64675533,
86,51673600,60774953,
87,31360800,51950707,
88,56958400,53453014,
89,89283200,64202069,
90,31737600,54462728,
91,64707200,57536069,
92,82106400,64907168,
93,40197600,57494297,
94,53675200,56348567,
95,122724800,76261436,
96,73324800,75380445,
97,63073600,71688391,
98,60481600,68326353,
99,45801600,61568927,
100,73400000,65118248,
101,36648000,56577173,
102,101854400,70160341,
103,89841600,76064718,
104,36993600,64343382,
105,33499200,55090127,
106,30534400,47723408,
107,35848000,44160785,
108,38168000,42362949,
109,63073600,48576144,
110,64592000,53380900,
111,53435200,53397190,
112,59952000,55363633,
113,46388800,52671183,
114,44308800,50162468,
115,38755200,46740287,
116,52289600,48405080,
117,35232000,44453156,
118,37022400,42223929,
119,57574400,46829070,
120,65766400,52510269,
121,36088000,47583588,
122,52289600,48995391,
123,67556800,54563813,
124,31950400,47779789,
125,105008000,64948252,
126,81062400,69782496,
127,94568000,77218147,
128,61726400,72570622,
129,74225600,73067115,
130,62300800,69837220,
131,144508800,92238694,
132,52998400,80466605,
133,72935200,78207183,
134,56504800,71696468,
135,81133600,74527607,
136,42278400,64852844,
137,108959200,78084750,
138,108130400,87098445,
139,103000000,91868911,
140,105696000,96017037,
141,107341600,99414405,
142,105137600,101131363,
143,58132800,88231794,
144,123200000,98722255,
145,147655200,113402138,
146,121550400,115846616,
147,110980800,114386871,
148,120433600,116200889,
149,154912000,127814222,
150,123208800,126432595,
151,66969600,108593696,
152,136127200,116853747,
153,59307200,99589782,
154,64033600,88922927,
155,66940800,82328288,
156,120056800,93646841,
157,77990400,88949908,
158,120616800,98449975,
159,99475200,98757542,
160,100709600,99343159,
161,105108800,101072851,
162,84244000,96024195,
163,105348000,98821336,
164,37820000,80520935,
165,35876800,67127694,
166,142342400,89692105,
167,137992000,104182073,
168,104521600,104283931,
169,43140800,85940991,
170,188143200,116601653,
171,50499200,96770917,
172,31121600,77076121,
173,59307200,71745444,
174,99481600,80066290,
175,75988800,78843043,
176,129456000,94026930,
177,109219200,98584611,
178,89528000,95867627,
179,109248000,99881738,
180,122999200,106816976,
181,83656000,99868683,
182,0,69908078,
183,0,48935654,
184,0,34254957,
185,0,23978469,
186,0,16784928,
