t,data,a0.2,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10817920,2163584,
6,29203840,7571635,
7,37066400,13470588,
8,30983360,16973142,
9,31949440,19968401,
10,31356480,22246016,
11,32584960,24313804,
12,34186560,26288355,
13,30877440,27206172,
14,29242560,27613449,
15,32232640,28537287,
16,31009920,29031813,
17,30817760,29389002,
18,33358720,30182945,
19,30353600,30217076,
20,30534400,30280540,
21,33386240,30901680,
22,31009920,30923328,
23,33177920,31374246,
24,31293120,31358020,
25,28426240,30771664,
26,33033920,31224115,
27,28486080,30676508,
28,34186560,31378518,
29,31293120,31361438,
30,30118720,31112894,
31,31458880,31182091,
32,29494720,30844616,
33,30823360,30840364,
34,29179200,30508131,
35,32413440,30889192,
36,31708800,31053113,
37,32066880,31255866,
38,31639680,31332628,
39,26002560,30266614,
40,32627520,30738795,
41,30775040,30746044,
42,31943680,30985571,
43,33012160,31390888,
44,34656320,32043974,
45,30396160,31714411,
46,33524480,32076424,
47,32238400,32108819,
48,32072640,32101583,
49,32009280,32083122,
50,28474400,31361377,
51,31464640,31382029,
52,32066880,31518999,
53,30886720,31392543,
54,32424960,31599026,
55,31410560,31561332,
56,29947200,31238505,
57,34063360,31803476,
58,33177920,32078364,
59,31368000,31936291,
60,31527840,31854600,
61,30754240,31634528,
62,32072640,31722150,
63,34048320,32187384,
64,29712320,31692371,
65,39616240,33277144,
66,62511360,39123987,
67,64977440,44294677,
68,61770080,47789757,
69,65837760,51399357,
70,59879360,53095357,
71,59767680,54429821,
72,61769920,55897840,
73,60936320,56905536,
74,63583200,58241068,
75,56895040,57971862,
76,61589120,58695313,
77,61188320,59193914,
78,60658880,59486907,
79,59596160,59508757,
80,59527040,59512413,
81,60065760,59623082,
82,67636160,61225697,
83,61411680,61262893,
84,62351200,61480554,
85,63248320,61834107,
86,58866240,61240533,
87,61309440,61254314,
88,64166880,61836827,
89,60077440,61484949,
90,60610560,61310071,
91,65537280,62155512,
92,56516160,61027641,
93,59478720,60717856,
94,59538560,60481996,
95,58054080,59996412,
96,70448800,62086889,
97,66607040,62990919,
98,64742400,63341215,
99,63754720,63423916,
100,63941440,63527420,
101,63754880,63572912,
102,65777920,64013913,
103,62666880,63744506,
104,65100640,64015732,
105,64038080,64020201,
106,57696320,62755424,
107,61225440,62449427,
108,60295040,62018549,
109,62740640,62162967,
110,61721600,62074693,
111,63462400,62352234,
112,62303040,62342395,
113,66392320,63152380,
114,63588960,63239696,
115,63546560,63301068,
116,65825920,63806038,
117,64694240,63983678,
118,66003520,64387646,
119,59773280,63464772,
120,56253760,62022569,
121,58539200,61325895,
122,64097600,61880236,
123,70294720,63563132,
124,63857120,63621929,
125,64178240,63733191,
126,104095200,71805592,
127,86679680,74780409,
128,105780160,80980359,
129,93729920,83530271,
130,87197920,84263800,
131,111040640,89619168,
132,91952000,90085734,
133,85910560,89250699,
134,102633280,91927215,
135,98337120,93209196,
136,87271040,92021564,
137,89647040,91546659,
138,102283840,93694095,
139,103801920,95715660,
140,97456320,96063792,
141,92099840,95271001,
142,87206080,93658016,
143,85641120,92054636,
144,83911680,90426044,
145,108863360,94113507,
146,109685280,97227861,
147,83249760,94432240,
148,100264000,95598592,
149,106390080,97756889,
150,121007520,102407015,
151,96586240,101242860,
152,111094560,103213200,
153,97419040,102054368,
154,95806880,100804870,
155,84347200,97513336,
156,97432320,97497132,
157,85531680,95104041,
158,99918880,96067008,
159,98401920,96533990,
160,89998080,95226808,
161,109085600,97998566,
162,97224640,97843780,
163,81488160,94572656,
164,80955200,91849164,
165,76902720,88859875,
166,84793760,88046652,
167,83553920,87148105,
168,96580320,89034548,
169,86902080,88608054,
170,83582880,87603019,
171,98630720,89808559,
172,90795680,90005983,
173,90015520,90007890,
174,88302240,89666760,
175,96782080,91089824,
176,106054560,94082771,
177,101218080,95509832,
178,103400000,97087865,
179,77043040,93078900,
180,103245760,95112272,
181,55292160,87148249,
182,0,69718599,
183,0,55774879,
184,0,44619903,
185,0,35695922,
186,0,28556737,
