t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9008960,2702688,
6,30721920,11108457,
7,31283040,17160831,
8,30423200,21139541,
9,29646080,23691502,
10,29673200,25486011,
11,31261280,27218591,
12,32841120,28905349,
13,31506720,29685760,
14,32184320,30435328,
15,30270720,30385945,
16,32133520,30910217,
17,32988400,31533671,
18,33562320,32142265,
19,32932640,32379377,
20,32941920,32548139,
21,30548160,31948145,
22,31618320,31849197,
23,33617760,32379765,
24,31840080,32217859,
25,31776160,32085349,
26,30070400,31480864,
27,30094800,31065044,
28,31386160,31161378,
29,31528080,31271388,
30,32168160,31540419,
31,30321840,31174845,
32,30889600,31089271,
33,29670880,30663753,
34,31244800,30838067,
35,31287280,30972830,
36,31629280,31169765,
37,31896480,31387779,
38,30484320,31116741,
39,33054640,31698110,
40,31880320,31752773,
41,31162320,31575637,
42,32470240,31844017,
43,31418080,31716235,
44,32245920,31875140,
45,32643680,32105702,
46,32288480,32160535,
47,31562560,31981142,
48,31680000,31890799,
49,30377760,31436887,
50,31990160,31602868,
51,33962560,32310775,
52,31168080,31967966,
53,31770400,31908696,
54,32553200,32102047,
55,33084640,32396824,
56,32088160,32304224,
57,32187200,32269116,
58,30297760,31677709,
59,33614880,32258860,
60,30145840,31624954,
61,31290240,31524539,
62,32093920,31695353,
63,32996000,32085547,
64,32232640,32129674,
65,44649920,35885747,
66,69601520,46000478,
67,72451040,53935646,
68,65706960,57467040,
69,64695680,59635632,
70,64306000,61036742,
71,63152160,61671367,
72,67799040,63509668,
73,67237760,64628095,
74,58994960,62938154,
75,65530560,63715875,
76,62855200,63457672,
77,60783280,62655354,
78,65291040,63446059,
79,63226080,63380065,
80,58554080,61932269,
81,62307680,62044892,
82,62787680,62267728,
83,67007360,63689617,
84,57855920,61939507,
85,61984960,61953142,
86,58814400,61011519,
87,67717360,63023271,
88,62150880,62761553,
89,61894800,62501527,
90,62844480,62604412,
91,64385200,63138648,
92,63838880,63348717,
93,68121440,64780533,
94,65788800,65083013,
95,64582720,64932925,
96,65055200,64969607,
97,60695600,63687404,
98,61563760,63050310,
99,63684000,63240417,
100,61051920,62583867,
101,74899360,66278514,
102,63346720,65398975,
103,64873760,65241410,
104,65244080,65242211,
105,65511680,65323051,
106,68204880,66187599,
107,66034480,66141663,
108,67639040,66590876,
109,63750160,65738661,
110,63823920,65164238,
111,73670880,67716230,
112,69576720,68274377,
113,61301920,66182639,
114,65578080,66001271,
115,62233840,64871041,
116,58812480,63053472,
117,62517040,62892542,
118,67107600,64157059,
119,68375280,65422525,
120,62425600,64523447,
121,56076880,61989476,
122,59377840,61205985,
123,61119280,61179973,
124,64463520,62165037,
125,72569280,65286309,
126,87370640,71911608,
127,108117440,82773357,
128,93603760,86022477,
129,85112960,85749621,
130,83961920,85213310,
131,89238160,86420765,
132,101814160,91038783,
133,98040800,93139388,
134,105702800,96908411,
135,85278960,93419575,
136,89056320,92110598,
137,88822160,91124066,
138,88164400,90236166,
139,92412240,90888988,
140,80175040,87674803,
141,103694720,92480778,
142,101587200,95212704,
143,97084560,95774260,
144,104306080,98333806,
145,91986240,96429536,
146,95281760,96085203,
147,93267680,95239946,
148,75187120,89224098,
149,78438800,85988508,
150,98574160,89764203,
151,86433360,88764950,
152,90305360,89227073,
153,91685200,89964511,
154,130109760,102008085,
155,106213680,103269763,
156,87689760,98595762,
157,90674080,96219257,
158,94490080,95700503,
159,96526240,95948224,
160,97391200,96381116,
161,87584960,93742269,
162,82322000,90316188,
163,104673600,94623411,
164,103886000,97402187,
165,87391440,94398962,
166,80244320,90152569,
167,85643680,88799902,
168,90171600,89211411,
169,94119920,90683963,
170,96797680,92518078,
171,106141120,96604990,
172,90708320,94835989,
173,117876800,101748232,
174,104923760,102700890,
175,92734560,99710991,
176,95005520,98299349,
177,90163520,95858600,
178,86672720,93102836,
179,101815600,95716665,
180,78104320,90432961,
181,43382160,76317720,
182,0,53422404,
183,0,37395682,
184,0,26176977,
185,0,18323883,
186,0,12826718,
