t,data,a0.02,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9515816,190316,
6,31644128,819392,
7,31342032,1429844,
8,31529104,2031829,
9,31527984,2621752,
10,31527968,3199876,
11,31492752,3765733,
12,31504480,4320507,
13,31539728,4864891,
14,31516240,5397917,
15,31492736,5919813,
16,31504480,6431506,
17,31504496,6932965,
18,31527984,7424865,
19,31516224,7906692,
20,31492736,8378412,
21,31516240,8841168,
22,31516224,9294669,
23,31492752,9738630,
24,31504480,10173947,
25,31527984,10601027,
26,31504496,11019096,
27,31492736,11428568,
28,31528352,11830563,
29,31504496,12224041,
30,31527968,12610119,
31,31527984,12988476,
32,31481008,13358326,
33,31516224,13721483,
34,31504496,14077143,
35,31516224,14425924,
36,31527984,14767965,
37,31504496,15102695,
38,31504480,15430730,
39,31527984,15752675,
40,31504496,16067711,
41,31504480,16376446,
42,31527968,16679476,
43,31492752,16975741,
44,31516224,17266550,
45,31492752,17551074,
46,31516224,17830377,
47,31516240,18104094,
48,31527968,18372571,
49,31481008,18634739,
50,31539728,18892838,
51,31504848,19145078,
52,31492752,19392031,
53,31539728,19634984,
54,31492736,19872139,
55,31539728,20105490,
56,31504480,20333469,
57,31504496,20556889,
58,31480992,20775371,
59,31527984,20990423,
60,31527984,21201174,
61,31480992,21406770,
62,31551472,21609664,
63,31492736,21807325,
64,31504496,22001268,
65,39925544,22359753,
66,60296224,23118482,
67,60850224,23873116,
68,61423808,24624129,
69,61282048,25357287,
70,61340816,26076957,
71,61150320,26778424,
72,61559168,27474038,
73,61136416,28147285,
74,61315200,28810643,
75,60988528,29454200,
76,61068096,30086477,
77,61188144,30708510,
78,61155088,31317441,
79,61047264,31912037,
80,61300784,32499811,
81,61949376,33088802,
82,62985488,33686735,
83,62950240,34272005,
84,62144176,34829448,
85,61420880,35361276,
86,61808400,35890218,
87,61594336,36404300,
88,61649184,36909197,
89,61521808,37401449,
90,61677104,37886962,
91,61883712,38366897,
92,61585248,38831264,
93,62024640,39295131,
94,61697920,39743186,
95,61526480,40178851,
96,61439536,40604064,
97,62008096,41032144,
98,61603968,41443580,
99,61761456,41849937,
100,61791920,42248776,
101,62170368,42647207,
102,61317344,43020609,
103,62111648,43402429,
104,61479632,43763973,
105,60288688,44094467,
106,60965024,44431878,
107,61853344,44780307,
108,62054976,45125800,
109,61604000,45455364,
110,61042848,45767113,
111,61719344,46086157,
112,61714800,46398729,
113,61404288,46698840,
114,61425696,46993377,
115,61601872,47285546,
116,61672208,47573279,
117,61902320,47859859,
118,61295936,48128580,
119,62457008,48415148,
120,61317200,48673189,
121,61606160,48931848,
122,61996352,49193138,
123,61709680,49443468,
124,61404336,49682685,
125,62554864,49940128,
126,67593808,50293201,
127,67642768,50640192,
128,68244608,50992280,
129,69116096,51354756,
130,69559056,51718842,
131,68846816,52061401,
132,69518576,52410544,
133,69947376,52761280,
134,68985344,53085761,
135,69219936,53408444,
136,68856640,53717407,
137,69311088,54029280,
138,70044096,54349576,
139,68388192,54630348,
140,70003744,54937815,
141,73401536,55307089,
142,72714304,55655233,
143,69226608,55926660,
144,68404080,56176208,
145,69006048,56432804,
146,68839920,56680946,
147,70606560,56959458,
148,68038640,57181041,
149,68580544,57409031,
150,68806864,57636987,
151,69917920,57882605,
152,68200736,58088967,
153,68345696,58294101,
154,69038256,58508984,
155,68867856,58716161,
156,68973296,58921303,
157,68290912,59108695,
158,67272128,59271963,
159,67982944,59446182,
160,67520864,59607675,
161,69131344,59798148,
162,68336432,59968913,
163,67569104,60120916,
164,68025296,60279003,
165,73886480,60551152,
166,69309568,60726320,
167,69321888,60898231,
168,70982688,61099920,
169,80045776,61478837,
170,71444880,61678157,
171,79919664,62042987,
172,70990304,62221933,
173,67224992,62321994,
174,66382960,62403213,
175,66544976,62486048,
176,66674736,62569821,
177,66556992,62649564,
178,65786560,62712303,
179,66498096,62788018,
180,66358256,62859422,
181,33340416,62269041,
182,0,61023660,
183,0,59803186,
184,0,58607122,
185,0,57434979,
186,0,56286279,
