t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,7197440,2159232,
6,28882960,10176350,
7,33465360,17163053,
8,32029440,21622969,
9,30353520,24242134,
10,28682400,25574213,
11,31327680,27300253,
12,32550400,28875297,
13,29269600,28993587,
14,30992000,29593110,
15,30409360,29837985,
16,30561440,30055021,
17,29977120,30031650,
18,29008720,29724771,
19,34519840,31163291,
20,30121600,30850783,
21,31859040,31153260,
22,31098800,31136922,
23,30479600,30939725,
24,31914800,31232247,
25,30900400,31132692,
26,30868880,31053548,
27,33577440,31810715,
28,32309520,31960356,
29,30540640,31534441,
30,32550400,31839228,
31,32325920,31985235,
32,30137120,31430800,
33,31490560,31448728,
34,31327760,31412437,
35,31669520,31489561,
36,30615520,31227348,
37,29587360,30735351,
38,31586720,30990761,
39,31576240,31166404,
40,31082320,31141178,
41,30794560,31037192,
42,32115200,31360594,
43,31559600,31420295,
44,32518560,31749774,
45,30353600,31330921,
46,29827920,30880020,
47,29266720,30396030,
48,31303520,30668277,
49,29307520,30260049,
50,32888960,31048722,
51,32387440,31450337,
52,29275360,30797843,
53,32763920,31387666,
54,31907040,31543478,
55,30469440,31221266,
56,31669520,31355742,
57,30108320,30981515,
58,31079440,31010892,
59,29915520,30682280,
60,30294880,30566060,
61,33465760,31435970,
62,33113440,31939211,
63,31669600,31858327,
64,28620720,30887044,
65,46048000,35435330,
66,64009600,44007611,
67,58943040,48488239,
68,62299840,52631719,
69,60866560,55102171,
70,64497200,57920679,
71,61537200,59005635,
72,58458720,58841560,
73,59775520,59121748,
74,69446240,62219095,
75,66408880,63476030,
76,64110880,63666485,
77,66531680,64526043,
78,64167360,64418438,
79,64138880,64334570,
80,66372960,64946087,
81,66671600,65463740,
82,62881520,64689074,
83,58117600,62717631,
84,66675760,63905069,
85,61804320,63274844,
86,65657760,63989718,
87,65294960,64381290,
88,61649440,63561735,
89,61759040,63020926,
90,60666800,62314688,
91,62896480,62489225,
92,62855680,62599161,
93,63888400,62985932,
94,64521040,63446464,
95,62447600,63146804,
96,62776400,63035682,
97,65300560,63715145,
98,65225760,64168329,
99,64430720,64247046,
100,62756640,63799924,
101,65175840,64212698,
102,61890080,63515912,
103,65057040,63978250,
104,65959120,64572511,
105,64472800,64542597,
106,62503360,63930825,
107,61129200,63090337,
108,64617680,63548539,
109,65714880,64198441,
110,63095600,63867588,
111,63912640,63881103,
112,60976640,63009764,
113,62199120,62766570,
114,64574000,63308799,
115,64942560,63798927,
116,63674800,63761688,
117,63772800,63765021,
118,63656400,63732434,
119,63798000,63752103,
120,62038160,63237920,
121,62079040,62890256,
122,64912000,63496779,
123,64307520,63740001,
124,58502960,62168888,
125,71716360,65033129,
126,92325040,73220702,
127,88171760,77706019,
128,86901840,80464765,
129,88628160,82913783,
130,99441360,87872056,
131,87545440,87774071,
132,103712560,92555617,
133,86634720,90779347,
134,108583040,96120454,
135,93046720,95198333,
136,94842960,95091721,
137,94058640,94781796,
138,95065280,94866841,
139,114417600,100732068,
140,97983600,99907527,
141,84697680,95344572,
142,88372640,93252992,
143,94288560,93563662,
144,92590320,93271659,
145,97632240,94579833,
146,94289920,94492859,
147,102847840,96999353,
148,105347680,99503851,
149,95347360,98256903,
150,98106960,98211920,
151,86323680,94645448,
152,94508560,94604381,
153,90027200,93231226,
154,94923040,93738770,
155,98644320,95210435,
156,90449200,93782064,
157,96276400,94530364,
158,99012240,95874926,
159,89612480,93996192,
160,91941360,93379742,
161,99116080,95100643,
162,101055520,96887106,
163,98323760,97318102,
164,90766640,95352663,
165,86085600,92572544,
166,94912400,93274500,
167,95850240,94047222,
168,96073120,94654991,
169,104410480,97581637,
170,90582800,95481985,
171,100101840,96867941,
172,97796880,97146622,
173,88599120,94582371,
174,90787840,93444011,
175,99921520,95387263,
176,112357520,100478340,
177,107603680,102615942,
178,97777200,101164319,
179,84993920,96313199,
180,98980000,97113239,
181,54856480,84436211,
182,0,59105347,
183,0,41373742,
184,0,28961619,
185,0,20273133,
186,0,14191193,
