t,data,a0.01,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,10817920,108179,
6,29203840,399135,
7,37066400,765807,
8,30983360,1067982,
9,31949440,1376796,
10,31356480,1676592,
11,32584960,1985675,
12,34186560,2307683,
13,30877440,2593380,
14,29242560,2859871,
15,32232640,3153598,
16,31009920,3432161,
17,30817760,3706016,
18,33358720,4002543,
19,30353600,4266053,
20,30534400,4528736,
21,33386240,4817311,
22,31009920,5079237,
23,33177920,5360223,
24,31293120,5619551,
25,28426240,5847617,
26,33033920,6119480,
27,28486080,6343146,
28,34186560,6621580,
29,31293120,6868295,
30,30118720,7100799,
31,31458880,7344379,
32,29494720,7565882,
33,30823360,7798456,
34,29179200,8012263,
35,32413440,8256274,
36,31708800,8490799,
37,32066880,8726559,
38,31639680,8955690,
39,26002560,9126158,
40,32627520,9361171,
41,30775040,9575309,
42,31943680,9798992,
43,33012160,10031123,
44,34656320,10277374,
45,30396160,10478561,
46,33524480,10709020,
47,32238400,10924313,
48,32072640,11135796,
49,32009280,11344530,
50,28474400,11515828,
51,31464640,11715316,
52,32066880,11918831,
53,30886720,12108509,
54,32424960,12311673,
55,31410560,12502661,
56,29947200,12677106,
57,34063360,12890968,
58,33177920,13093837,
59,31368000,13276578,
60,31527840,13459090,
61,30754240,13632041,
62,32072640,13816446,
63,34048320,14018764,
64,29712320,14175699,
65,39616240,14430104,
66,62511360,14910916,
67,64977440,15411581,
68,61770080,15875165,
69,65837760,16374790,
70,59879360,16809835,
71,59767680,17239413,
72,61769920,17684718,
73,60936320,18117234,
74,63583200,18571893,
75,56895040,18955124,
76,61589120,19381463,
77,61188320,19799531,
78,60658880,20208124,
79,59596160,20602004,
80,59527040,20991254,
81,60065760,21381999,
82,67636160,21844540,
83,61411680,22240211,
84,62351200,22641320,
85,63248320,23047390,
86,58866240,23405578,
87,61309440,23784616,
88,64166880,24188438,
89,60077440,24547328,
90,60610560,24907960,
91,65537280,25314253,
92,56516160,25626272,
93,59478720,25964796,
94,59538560,26300533,
95,58054080,26618068,
96,70448800,27056375,
97,66607040,27451881,
98,64742400,27824786,
99,63754720,28184085,
100,63941440,28541658,
101,63754880,28893790,
102,65777920,29262631,
103,62666880,29596673,
104,65100640,29951712,
105,64038080,30292575,
106,57696320,30566612,
107,61225440,30873200,
108,60295040,31167418,
109,62740640,31483150,
110,61721600,31785534,
111,63462400,32102302,
112,62303040,32404309,
113,66392320,32744189,
114,63588960,33052636,
115,63546560,33357575,
116,65825920,33682258,
117,64694240,33992377,
118,66003520,34312488,
119,59773280,34567095,
120,56253760,34783961,
121,58539200,35021513,
122,64097600,35312273,
123,70294720,35662097,
124,63857120,35944047,
125,64178240,36226388,
126,104095200,36905076,
127,86679680,37402822,
128,105780160,38086595,
129,93729920,38643028,
130,87197920,39128576,
131,111040640,39847696,
132,91952000,40368739,
133,85910560,40824157,
134,102633280,41442248,
135,98337120,42011196,
136,87271040,42463794,
137,89647040,42935626,
138,102283840,43529108,
139,103801920,44131836,
140,97456320,44665080,
141,92099840,45139427,
142,87206080,45560093,
143,85641120,45960903,
144,83911680,46340410,
145,108863360,46965639,
146,109685280,47592835,
147,83249760,47949404,
148,100264000,48472549,
149,106390080,49051724,
150,121007520,49771281,
151,96586240,50239430,
152,111094560,50847981,
153,97419040,51313691,
154,95806880,51758622,
155,84347200,52084507,
156,97432320,52537985,
157,85531680,52867921,
158,99918880,53338430,
159,98401920,53789064,
160,89998080,54151154,
161,109085600,54700498,
162,97224640,55125739,
163,81488160,55389363,
164,80955200,55645021,
165,76902720,55857597,
166,84793760,56146958,
167,83553920,56421027,
168,96580320,56822619,
169,86902080,57123413,
170,83582880,57388007,
171,98630720,57800434,
172,90795680,58130386,
173,90015520,58449237,
174,88302240,58747767,
175,96782080,59128110,
176,106054560,59597374,
177,101218080,60013581,
178,103400000,60447445,
179,77043040,60613400,
180,103245760,61039723,
181,55292160,60982247,
182,0,60372424,
183,0,59768699,
184,0,59171012,
185,0,58579301,
186,0,57993507,
