t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9292320,2787696,
6,27016960,10056475,
7,32654080,16835756,
8,33048640,21699621,
9,34976320,25682630,
10,27812480,26321585,
11,30401920,27545685,
12,28869280,27942763,
13,28907520,28232190,
14,31009920,29065509,
15,30465280,29485440,
16,30588320,29816304,
17,30070400,29892532,
18,32888960,30791460,
19,34464000,31893222,
20,31316160,31720103,
21,32461760,31942600,
22,30230400,31428940,
23,34469760,32341186,
24,30685120,31844366,
25,33054560,32207424,
26,29995520,31543852,
27,30775040,31313208,
28,30754240,31145517,
29,31527840,31260213,
30,31485440,31327781,
31,30182080,30984070,
32,30817600,30934129,
33,34111520,31887346,
34,29829760,31270070,
35,32665600,31688729,
36,31639680,31674014,
37,32329280,31870593,
38,29594880,31187879,
39,31287360,31217723,
40,29952960,30838294,
41,28282240,30071477,
42,30359200,30157793,
43,30588480,30286999,
44,32654080,30997123,
45,29468000,30538386,
46,31144640,30720262,
47,30434240,30634455,
48,31175680,30796822,
49,33135360,31498383,
50,31587840,31525220,
51,34939360,32549462,
52,33358720,32792239,
53,29296640,31743559,
54,29269920,31001467,
55,27598400,29980546,
56,31928640,30564974,
57,33226080,31363305,
58,31218080,31319737,
59,31757120,31450951,
60,29648960,30910353,
61,30748320,30861743,
62,33364480,31612564,
63,29483200,30973754,
64,26137280,29522811,
65,35180320,31220063,
66,73111200,43787404,
67,67348160,50855630,
68,57184320,52754237,
69,66654560,56924333,
70,65084800,59372473,
71,70070080,62581755,
72,63131200,62746588,
73,72771040,65753923,
74,65820160,65773794,
75,86054080,71857879,
76,63959040,69488227,
77,54622400,65028478,
78,96462560,74458702,
79,81932960,76700979,
80,67711360,74004093,
81,69973440,72794897,
82,75339200,73558187,
83,65163520,71039786,
84,79672960,73629738,
85,53277760,67524144,
86,63771360,66398308,
87,77074080,69601039,
88,69424960,69548215,
89,72975200,70576310,
90,55560640,66071609,
91,52925440,62127758,
92,69339840,64291382,
93,69866560,65963935,
94,74805760,68616482,
95,70225600,69099217,
96,72638080,70160875,
97,66310720,69005828,
98,70113120,69338015,
99,59816160,66481458,
100,79311360,70330428,
101,51424320,64658595,
102,67154880,65407480,
103,81728960,70303924,
104,72327840,70911098,
105,69503680,70488872,
106,78947520,73026466,
107,63401760,70139054,
108,55762880,65826201,
109,41317920,58473716,
110,51423040,56358513,
111,52108320,55083455,
112,56211840,55421970,
113,60536000,56956179,
114,64018400,59074845,
115,61652480,59848135,
116,75734400,64614014,
117,44249760,58504737,
118,74848000,63407715,
119,66691520,64392856,
120,70277760,66158327,
121,57017920,63416204,
122,50387520,59507598,
123,69355520,62461974,
124,77287040,66909493,
125,70756320,68063541,
126,99232960,77414366,
127,79163040,77938968,
128,96809600,83600157,
129,81612480,83003853,
130,99240640,87874889,
131,108218560,93977990,
132,55334240,82384865,
133,122464960,94408893,
134,73465280,88125809,
135,103855840,92844818,
136,74496000,87340172,
137,94476480,89481064,
138,88687040,89242856,
139,111206560,95831967,
140,83111200,92015736,
141,86026400,90218935,
142,83607360,88235462,
143,74994240,84263095,
144,110765280,92213750,
145,87564960,90819113,
146,75516640,86228371,
147,101100160,90689907,
148,90461120,90621270,
149,103535520,94495545,
150,106984960,98242369,
151,104911680,100243162,
152,87478080,96413637,
153,106785120,99525081,
154,91831520,97217012,
155,109049600,100766788,
156,95208960,99099439,
157,67365120,89579143,
158,110848640,95959992,
159,124221920,104438570,
160,82828800,97955639,
161,82573120,93340883,
162,84470720,90679834,
163,107296320,95664779,
164,70253280,88041329,
165,80374400,85741250,
166,85925760,85796603,
167,98049920,89472598,
168,101223840,92997970,
169,114553440,99464611,
170,97542880,98888091,
171,104048480,100436207,
172,63236320,89276240,
173,85867360,88253576,
174,72504320,83528799,
175,79800800,82410399,
176,88145120,84130815,
177,95562080,87560194,
178,70018720,82297751,
179,98981760,87302953,
180,93761280,89240451,
181,70999040,83768027,
182,0,58637618,
183,0,41046332,
184,0,28732432,
185,0,20112702,
186,0,14078891,
