t,data,a0.5,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,3671680,1835840,
6,22841280,12338560,
7,25101120,18719840,
8,31127360,24923600,
9,32157600,28540600,
10,34059840,31300220,
11,33807520,32553870,
12,29835520,31194695,
13,28875200,30034947,
14,32841600,31438273,
15,30723200,31080736,
16,28432000,29756368,
17,31832000,30794184,
18,31714560,31254372,
19,32654080,31954226,
20,34587200,33270713,
21,31886080,32578396,
22,31058240,31818318,
23,29591200,30704759,
24,32696640,31700699,
25,30775040,31237869,
26,34123200,32680534,
27,33283840,32982187,
28,30359360,31670773,
29,28826880,30248826,
30,34810560,32529693,
31,31587840,32058766,
32,28068160,30063463,
33,29152640,29608051,
34,33235520,31421785,
35,32232640,31827212,
36,30359360,31093286,
37,32046080,31569683,
38,33925120,32747401,
39,29290880,31019140,
40,34223360,32621250,
41,33407040,33014145,
42,34048320,33531232,
43,34346560,33938896,
44,34069120,34004008,
45,28703680,31353844,
46,30396000,30874922,
47,31816320,31345621,
48,30865760,31105690,
49,31298880,31202285,
50,31170080,31186182,
51,32404160,31795171,
52,33364480,32579825,
53,33599360,33089592,
54,32473600,32781596,
55,31591360,32186478,
56,29579840,30883159,
57,32862560,31872859,
58,27552320,29712589,
59,31528000,30620294,
60,32232640,31426467,
61,33822720,32624593,
62,31710880,32167736,
63,31832000,31999868,
64,30296000,31147934,
65,41650800,36399367,
66,54288000,45343683,
67,68464000,56903841,
68,59228800,58066320,
69,62932800,60499560,
70,59307200,59903380,
71,65468160,62685770,
72,65708800,64197285,
73,62185600,63191442,
74,64001120,63596281,
75,63425600,63510940,
76,59906720,61708830,
77,65052480,63380655,
78,61391040,62385847,
79,58945600,60665723,
80,67252800,63959261,
81,64955840,64457550,
82,61303680,62880615,
83,63760480,63320547,
84,64028480,63674513,
85,62260480,62967496,
86,62393760,62680628,
87,58433280,60556954,
88,66067840,63312397,
89,67166240,65239318,
90,65937920,65588619,
91,63654720,64621669,
92,60962880,62792274,
93,62405280,62598777,
94,62657920,62628348,
95,65459200,64043774,
96,61914720,62979247,
97,62884480,62931863,
98,63339200,63135531,
99,66504320,64819925,
100,66509600,65664762,
101,62360640,64012701,
102,61719360,62866030,
103,59725120,61295575,
104,64507840,62901707,
105,60418240,61659973,
106,67278080,64469026,
107,63007520,63738273,
108,62457280,63097776,
109,65831840,64464808,
110,61523520,62994164,
111,63926400,63460282,
112,62019840,62740061,
113,60824640,61782350,
114,62308800,62045575,
115,69644160,65844867,
116,57840320,61842593,
117,64176320,63009456,
118,64252800,63631128,
119,65997760,64814444,
120,67278080,66046262,
121,68234720,67140491,
122,62053120,64596805,
123,66484800,65540802,
124,64576800,65058801,
125,69927040,67492920,
126,95279680,81386300,
127,108742880,95064590,
128,99572480,97318535,
129,81555200,89436867,
130,95459840,92448353,
131,108149440,100298896,
132,99287360,99793128,
133,93804800,96798964,
134,96411200,96605082,
135,81786560,89195821,
136,105132800,97164310,
137,105111200,101137755,
138,88540160,94838957,
139,95560480,95199718,
140,100055360,97627539,
141,88705920,93166729,
142,80725920,86946324,
143,82006240,84476282,
144,87164480,85820381,
145,86079840,85950110,
146,99433600,92691855,
147,87730720,90211287,
148,117078400,103644843,
149,81408960,92526901,
150,98402560,95464730,
151,119770080,107617405,
152,94189120,100903262,
153,93047680,96975471,
154,98757760,97866615,
155,80406080,89136347,
156,90479680,89808013,
157,97664160,93736086,
158,95203360,94469723,
159,91689920,93079821,
160,91582560,92331190,
161,91897920,92114555,
162,94655360,93384957,
163,109835520,101610238,
164,85137120,93373679,
165,117335840,105354759,
166,92352320,98853539,
167,104780000,101816769,
168,83342240,92579504,
169,88185120,90382312,
170,82497920,86440116,
171,92618400,89529258,
172,100084320,94806789,
173,91605600,93206194,
174,92768480,92987337,
175,91184640,92085988,
176,86861120,89473554,
177,95165600,92319577,
178,79815360,86067468,
179,101247040,93657254,
180,84014400,88835827,
181,48204480,68520153,
182,0,34260076,
183,0,17130038,
184,0,8565019,
185,0,4282509,
186,0,2141254,
