t,data,a0.1,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,11095680,1109568,
6,31651200,4163731,
7,33882560,7135613,
8,32696640,9691715,
9,25484480,11270991,
10,31591360,13303027,
11,31693600,15142084,
12,31293120,16757187,
13,31235520,18205020,
14,36460480,20030566,
15,19949600,20022469,
16,29847040,21004926,
17,39038400,22808273,
18,38414400,24368885,
19,32040320,25136028,
20,37343840,26356809,
21,22596800,25980808,
22,29125120,26295239,
23,34409920,27106707,
24,28778560,27273892,
25,26237440,27170246,
26,31527840,27606005,
27,37463360,28591740,
28,26372160,28369782,
29,26237440,28156547,
30,26360480,27976940,
31,26008320,27780078,
32,34229280,28424998,
33,23963520,27978850,
34,28122080,27993173,
35,29654720,28159327,
36,30122560,28355650,
37,44233280,29943413,
38,29654720,29914543,
39,25965760,29519664,
40,30532480,29620945,
41,29224960,29581346,
42,32847040,29907915,
43,32814080,30198531,
44,32596480,30438325,
45,31837760,30578268,
46,31148960,30635337,
47,30823360,30654139,
48,32232640,30811989,
49,30802240,30811014,
50,33451840,31075096,
51,28826720,30850258,
52,28890240,30654256,
53,32238400,30812670,
54,32771520,31008555,
55,29350720,30842771,
56,30428480,30801341,
57,29537280,30674934,
58,33177920,30925232,
59,28351360,30667844,
60,27721600,30373219,
61,30940640,30429961,
62,31410560,30528020,
63,31928480,30668066,
64,29383040,30539563,
65,37637680,31249374,
66,57344480,33858884,
67,50936800,35566675,
68,57568640,37766871,
69,66690880,40659271,
70,80244320,44617775,
71,67327840,46888781,
72,54440000,47643902,
73,71373120,50016823,
74,56943200,50709460,
75,63995520,52038066,
76,62772480,53111507,
77,65853440,54385700,
78,95911840,58538314,
79,69479360,59632418,
80,76609920,61330168,
81,72105440,62407695,
82,48658720,61032797,
83,72680320,62197549,
84,62650080,62242802,
85,56442880,61662809,
86,69882560,62484784,
87,68819840,63118289,
88,53371360,62143596,
89,54850240,61414260,
90,74532640,62726098,
91,81610720,64614560,
92,62116160,64364720,
93,66184640,64546712,
94,63103840,64402424,
95,64359360,64398117,
96,72105280,65168833,
97,54835200,64135469,
98,57307840,63452706,
99,78576000,64965035,
100,52955360,63764067,
101,54680640,62855724,
102,55769280,62147079,
103,57280000,61660371,
104,72746560,62768989,
105,57663040,62258394,
106,63989760,62431530,
107,49364320,61124809,
108,80015520,63013880,
109,59415200,62654012,
110,50552800,61443890,
111,55720320,60871533,
112,69755840,61759963,
113,87830240,64366990,
114,60818720,64012163,
115,74405440,65051490,
116,72797920,65826133,
117,51429440,64386463,
118,83111360,66258952,
119,53822080,65015264,
120,55368800,64050617,
121,54118880,63057443,
122,60888320,62840530,
123,59591520,62515629,
124,95036960,65767762,
125,53875760,64578561,
126,100549600,68175664,
127,111904480,72548545,
128,94977120,74791402,
129,107077280,78019989,
130,110036960,81221686,
131,93194880,82419005,
132,104885440,84665648,
133,89964640,85195547,
134,74281760,84104168,
135,110965600,86790311,
136,96110240,87722303,
137,101608640,89110936,
138,106855520,90885394,
139,99916640,91788518,
140,93244160,91934082,
141,96495200,92390193,
142,104202400,93571413,
143,123261920,96540463,
144,90632160,95949632,
145,72450560,93599724,
146,81479680,92387719,
147,109609280,94109875,
148,97888000,94487687,
149,74916800,92530598,
150,82673600,91544898,
151,101602880,92550696,
152,79834400,91279066,
153,88086400,90959799,
154,93244000,91188219,
155,96953120,91764709,
156,35317760,86120014,
157,92261440,86734156,
158,99633920,88024132,
159,81195680,87341286,
160,93515200,87958677,
161,87751840,87937993,
162,96374080,88781601,
163,86233120,88526752,
164,88082880,88482364,
165,71066880,86740815,
166,88491840,86915917,
167,89533920,87177717,
168,68975360,85357481,
169,68993600,83721092,
170,91580480,84507030,
171,89455360,85001863,
172,55202560,82021932,
173,87899840,82609722,
174,71202720,81469021,
175,91750400,82497158,
176,100930400,84340482,
177,89340160,84840449,
178,98877120,86244116,
179,98282560,87447960,
180,102873120,88990476,
181,50906240,85182052,
182,0,76663846,
183,0,68997461,
184,0,62097714,
185,0,55887942,
186,0,50299147,
