t,data,a0.02,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9500328,190006,
6,31646688,819139,
7,31537152,1433499,
8,31383264,2032494,
9,31504496,2621934,
10,31504480,3199584,
11,31492752,3765447,
12,31539712,4320932,
13,31492752,4864368,
14,31516224,5397405,
15,31516240,5919781,
16,31527984,6431945,
17,31469248,6932691,
18,31551472,7425066,
19,31469264,7905949,
20,31516224,8378154,
21,31516240,8840915,
22,31516240,9294421,
23,31539728,9739327,
24,31492736,10174395,
25,31527984,10601466,
26,31492736,11019291,
27,31516240,11429229,
28,31504496,11830734,
29,31516592,12224451,
30,31504480,12610051,
31,31527984,12988409,
32,31527984,13359200,
33,31492736,13721870,
34,31492752,14077287,
35,31539728,14426535,
36,31492736,14767859,
37,31492752,15102356,
38,31527968,15430868,
39,31527984,15752810,
40,31492736,16067608,
41,31516240,16376580,
42,31492752,16678903,
43,31527952,16975883,
44,31528000,17266925,
45,31504464,17551675,
46,31481024,17830261,
47,31516224,18103980,
48,31527984,18372460,
49,31492752,18634865,
50,31527968,18892727,
51,31539712,19145666,
52,31481008,19392372,
53,31516608,19634856,
54,31516224,19872483,
55,31481008,20104653,
56,31551456,20333589,
57,31481008,20556537,
58,31527984,20775965,
59,31516224,20990770,
60,31516240,21201279,
61,31504480,21407343,
62,31504496,21609286,
63,31516240,21807425,
64,31516224,22001600,
65,39721960,22356007,
66,60053792,23109962,
67,60879472,23865352,
68,60812976,24604304,
69,61761344,25347444,
70,61961328,26079721,
71,61902368,26796173,
72,60713888,27474527,
73,61390448,28152845,
74,61098912,28811766,
75,61458352,29464697,
76,61211680,30099636,
77,61357296,30724789,
78,60612912,31322551,
79,61348000,31923059,
80,61265824,32509914,
81,61012064,33079957,
82,61634464,33651047,
83,59649712,34171020,
84,61235168,34712302,
85,61768112,35253418,
86,60713728,35762624,
87,60812592,36263623,
88,61082592,36760002,
89,61329536,37251392,
90,61733376,37741031,
91,61852848,38223267,
92,62459248,38707986,
93,61315168,39160129,
94,61428032,39605487,
95,61399760,40041372,
96,61752080,40475586,
97,60939264,40884859,
98,60993152,41287024,
99,60443248,41670148,
100,61164464,42060034,
101,61082272,42440478,
102,61080208,42813272,
103,60913040,43175267,
104,60880592,43529373,
105,61345488,43885695,
106,60850112,44224983,
107,61575808,44571999,
108,61491376,44910386,
109,61298736,45238153,
110,61568944,45564768,
111,61319712,45879866,
112,61430368,46190876,
113,61540544,46497869,
114,61848544,46804882,
115,62473248,47118249,
116,62275936,47421402,
117,62243120,47717836,
118,61178752,47987054,
119,58804192,48203396,
120,59551088,48430349,
121,58700848,48635758,
122,59292768,48848898,
123,59074368,49053407,
124,58280320,49237945,
125,59268096,49438548,
126,62719936,49704175,
127,62759600,49965283,
128,65765328,50281283,
129,67199296,50619643,
130,67493008,50957110,
131,68052432,51299016,
132,70008464,51673204,
133,67161936,51982978,
134,67994224,52303202,
135,67121104,52599560,
136,67732016,52902209,
137,68100624,53206177,
138,69721232,53536478,
139,72369104,53913130,
140,68110608,54197079,
141,69075664,54494650,
142,66580528,54736367,
143,65675840,54955156,
144,72484784,55305748,
145,70919216,55618017,
146,68303904,55871734,
147,66610592,56086511,
148,65705104,56278882,
149,67018832,56493681,
150,66822448,56700256,
151,67200800,56910266,
152,66755200,57107164,
153,66139664,57287814,
154,66675104,57475559,
155,66907248,57664192,
156,67053552,57851979,
157,67297616,58040891,
158,66759360,58215260,
159,65733936,58365633,
160,67702160,58552363,
161,67332672,58727969,
162,65069424,58854798,
163,66500128,59007704,
164,65376352,59135076,
165,65907504,59270524,
166,66946336,59424040,
167,66647392,59568507,
168,66764240,59712421,
169,67474736,59867667,
170,67261456,60015542,
171,66781376,60150858,
172,67114928,60290139,
173,66815264,60420641,
174,67049904,60553226,
175,66601888,60674199,
176,66893296,60798580,
177,66569920,60914006,
178,66363904,61023003,
179,66730304,61137149,
180,67250736,61259420,
181,33774304,60709717,
182,0,59495522,
183,0,58305611,
184,0,57139498,
185,0,55996708,
186,0,54876773,
