t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,5784640,1735392,
6,35143360,11757782,
7,26517120,16185583,
8,31293120,20717844,
9,30049600,23517370,
10,29772160,25393807,
11,31009920,27078640,
12,31955200,28541608,
13,31533760,29439253,
14,30994720,29905893,
15,34993600,31432205,
16,29013440,30706575,
17,32633280,31284586,
18,29173440,30651242,
19,30070400,30476989,
20,31169920,30684868,
21,32355840,31186159,
22,31822720,31377127,
23,28784320,30599284,
24,31169760,30770426,
25,33449600,31574178,
26,32900480,31972068,
27,32648320,32174943,
28,31479680,31966364,
29,31287360,31762662,
30,29365760,31043591,
31,30940640,31012705,
32,30780800,30943133,
33,32467520,31400449,
34,34506400,32332234,
35,33352960,32638451,
36,30299520,31936771,
37,31175680,31708443,
38,28592000,30773510,
39,29296640,30330449,
40,31479680,30675218,
41,31229600,30841532,
42,31154880,30935536,
43,32238400,31326395,
44,28886560,30594444,
45,31608640,30898702,
46,33283840,31614243,
47,34458240,32467442,
48,28778560,31360777,
49,31004160,31253791,
50,30892480,31145397,
51,29360000,30609777,
52,33952640,31612635,
53,35804000,32870044,
54,31708800,32521670,
55,30904000,32036369,
56,29109920,31158434,
57,29835520,30761559,
58,29958720,30520707,
59,32461760,31103022,
60,29835520,30722771,
61,29947200,30490099,
62,30338400,30444589,
63,30236160,30382060,
64,31100800,30597682,
65,40304480,33509721,
66,68603520,44037860,
67,61995360,49425110,
68,65425600,54225257,
69,60893760,56225807,
70,63600640,58438256,
71,63769920,60037755,
72,65811200,61769788,
73,65175680,62791555,
74,61950720,62539304,
75,61598400,62257032,
76,66296000,63468722,
77,60269760,62509033,
78,62634400,62546643,
79,65164160,63331898,
80,62383680,63047432,
81,63600640,63213394,
82,59005280,61950959,
83,60728960,61584359,
84,62559360,61876859,
85,66765760,63343529,
86,62218560,63006038,
87,64615040,63488738,
88,61130880,62781380,
89,61544320,62410262,
90,61188480,62043727,
91,66034560,63240976,
92,60535680,62429387,
93,59869760,61661498,
94,64118720,62398664,
95,61282720,62063880,
96,62047360,62058924,
97,66147520,63285502,
98,63296480,63288795,
99,71671680,65803660,
100,61956480,64649506,
101,64631040,64643966,
102,61893120,63818712,
103,65398880,64292762,
104,64636800,64395973,
105,61598400,63556701,
106,62634560,63280058,
107,58919040,61971752,
108,61471680,61821730,
109,66184320,63130507,
110,66323360,64088362,
111,59954240,62848125,
112,59297760,61783015,
113,64838400,62699630,
114,60803840,62130893,
115,62399520,62211481,
116,60824640,61795428,
117,65277760,62840127,
118,60354720,62094504,
119,64663200,62865112,
120,62110240,62638650,
121,64239680,63118959,
122,67054560,64299639,
123,62062400,63628467,
124,65393280,64157910,
125,68420320,65436633,
126,87093120,71933579,
127,92048000,77967905,
128,92527520,82335789,
129,88958400,84322572,
130,91418720,86451416,
131,88323680,87013095,
132,101560960,91377454,
133,111356960,97371305,
134,92042880,95772777,
135,92394880,94759407,
136,94888000,94797984,
137,87948320,92743084,
138,89832320,91869854,
139,84131680,89548401,
140,96441280,91616264,
141,102632960,94921272,
142,86911360,92518298,
143,96986880,93858872,
144,91915200,93275770,
145,96418240,94218511,
146,100226880,96021021,
147,102510080,97967738,
148,95812480,97321160,
149,98342240,97627484,
150,94060160,96557286,
151,95827520,96338356,
152,96248960,96311537,
153,97866400,96777995,
154,86726880,93762660,
155,94002560,93834630,
156,100513600,95838321,
157,99008480,96789368,
158,84212320,93016253,
159,93135680,93052081,
160,97184800,94291896,
161,96281920,94888903,
162,95671840,95123784,
163,93051520,94502104,
164,100488320,96297968,
165,91599680,94888481,
166,101097280,96751120,
167,94246560,95999752,
168,83863680,92358930,
169,108176800,97104291,
170,98450080,97508027,
171,87248640,94430210,
172,92042880,93714011,
173,96703520,94610863,
174,91801920,93768180,
175,92214400,93302046,
176,94120000,93547432,
177,97695040,94791714,
178,91103360,93685207,
179,86778880,91613308,
180,90699040,91339027,
181,45460800,77575558,
182,0,54302890,
183,0,38012023,
184,0,26608416,
185,0,18625891,
186,0,13038123,
