t,data,a0.4,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,13172320,5268928,
6,29278720,14872844,
7,30217600,21010746,
8,29462240,24391343,
9,29408320,26398133,
10,30070400,27867039,
11,33054560,29942047,
12,27887360,29120172,
13,30817600,29799143,
14,34340800,31615805,
15,33684320,32443211,
16,31064000,31891526,
17,29254080,30836547,
18,29419840,30269864,
19,31404800,30723838,
20,35114560,32480126,
21,32307520,32411083,
22,30657600,31709689,
23,31373760,31575317,
24,32771520,32053798,
25,33518240,32639574,
26,30118720,31631232,
27,31528000,31589939,
28,30892480,31310955,
29,31645440,31444749,
30,31880320,31618977,
31,30534400,31185146,
32,31031680,31123759,
33,31714560,31360079,
34,32078400,31647407,
35,32461760,31973148,
36,31992000,31980688,
37,29932160,31161276,
38,29766240,30603261,
39,28586240,29796452,
40,31757120,30580719,
41,33123840,31597967,
42,30001280,30959292,
43,34415680,32341847,
44,31762880,32110260,
45,30001440,31266732,
46,32888960,31915623,
47,31997760,31948477,
48,29947200,31147966,
49,30886720,31043467,
50,32867840,31773216,
51,31416160,31630393,
52,33295360,32296379,
53,33759360,32881571,
54,33241280,33025454,
55,31058240,32238568,
56,33012160,32548004,
57,31528160,32140066,
58,32066880,32110791,
59,31880320,32018602,
60,28778560,30722585,
61,32344320,31371279,
62,29932160,30795631,
63,30182080,30550210,
64,34976480,32320718,
65,41599920,36032398,
66,65735520,47913646,
67,51024960,49158171,
68,49903040,49456118,
69,65943520,56051078,
70,63889120,59186294,
71,63911520,61076384,
72,54045440,58264006,
73,59699520,58838211,
74,50547680,55521998,
75,53190880,54589550,
76,62192320,57630658,
77,50895520,54936602,
78,59373120,56711209,
79,60409280,58190437,
80,64257440,60617238,
81,43859520,53914150,
82,68196480,59627082,
83,75814720,66102137,
84,70300160,67781346,
85,44184480,58342599,
86,55630720,57257847,
87,53345600,55692948,
88,47954240,52597464,
89,62053440,56379854,
90,54136640,55482568,
91,58721440,56778116,
92,65971840,60455605,
93,65613120,62518611,
94,54990720,59507454,
95,80021280,67712984,
96,69910240,68591886,
97,70074720,69185019,
98,62752480,66612003,
99,54322880,61696353,
100,69360960,64762195,
101,73572000,68286117,
102,67940640,68147926,
103,56223520,63378163,
104,52112800,58872017,
105,76498560,65922634,
106,59602080,63394412,
107,61230880,62528999,
108,61417760,62084503,
109,73144800,66508621,
110,55774560,62214996,
111,63669280,62796709,
112,56650240,60338121,
113,56136320,58657400,
114,59510880,58998792,
115,63401920,60760043,
116,42787040,53570841,
117,54904000,54104104,
118,76380320,63014590,
119,60342560,61945778,
120,57521600,60176106,
121,66663840,62771199,
122,67759360,64766463,
123,64978560,64851301,
124,63729920,64402748,
125,58548240,62060944,
126,114768960,83144150,
127,112629760,94938394,
128,107987040,100157852,
129,91744160,96792375,
130,92759040,95179041,
131,85862720,91452512,
132,125958400,105254867,
133,94301120,100873368,
134,75616480,90770612,
135,96323840,92991903,
136,109802720,99716229,
137,100878880,100181289,
138,87324320,95038501,
139,92414880,93989052,
140,99862400,96338391,
141,109396480,101561626,
142,113402720,106298063,
143,112664800,108844757,
144,102258720,106210342,
145,126883040,114479421,
146,79178080,100358884,
147,94066080,97841762,
148,84685760,92579361,
149,100387680,95702688,
150,92860320,94565740,
151,97592640,95776500,
152,113844320,103003628,
153,84015520,95408384,
154,106866560,99991654,
155,103941120,101571440,
156,90292320,97059792,
157,70577920,86467043,
158,86837600,86615265,
159,89159680,87633031,
160,127042400,103396778,
161,141473600,118627506,
162,82846720,104315191,
163,75771840,92897850,
164,73076160,84969174,
165,119336000,98715904,
166,96415360,97795686,
167,77660640,89741667,
168,80690240,86121096,
169,69666560,79539281,
170,100147040,87782384,
171,73447840,82048566,
172,95253120,87330387,
173,117344320,99335960,
174,118209440,106885352,
175,88465600,99517451,
176,122266560,108617094,
177,80068480,97197648,
178,96706880,97001340,
179,79042880,89817956,
180,112337760,98825877,
181,48499360,78695270,
182,0,47217162,
183,0,28330297,
184,0,16998178,
185,0,10198906,
186,0,6119343,
