t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9822672,2946801,
6,30673632,11264850,
7,30402816,17006239,
8,31443264,21337346,
9,31099008,24265844,
10,31942240,26568762,
11,30042752,27610959,
12,30840192,28579728,
13,31789824,29542756,
14,30777536,29913190,
15,31735200,30459793,
16,32559584,31089730,
17,31211808,31126353,
18,32347008,31492549,
19,31155200,31391344,
20,31648448,31468475,
21,31059360,31345740,
22,31674240,31444290,
23,32521120,31767339,
24,31744832,31760586,
25,31325088,31629936,
26,31189632,31497844,
27,32214176,31712743,
28,32254240,31875192,
29,32083360,31937642,
30,32254240,32032621,
31,31409408,31845657,
32,31463552,31731025,
33,31443680,31644821,
34,30645088,31344901,
35,32181312,31595824,
36,30330112,31216110,
37,31311936,31244857,
38,31958112,31458833,
39,31559552,31489048,
40,29979808,31036276,
41,31820640,31271585,
42,31290048,31277123,
43,30765536,31123646,
44,31043264,31099531,
45,32025408,31377294,
46,30377088,31077232,
47,30860640,31012254,
48,31751328,31233976,
49,30704704,31075194,
50,32242304,31425326,
51,31000448,31297862,
52,31229984,31277498,
53,32045856,31508005,
54,32912896,31929472,
55,30378240,31464102,
56,31623776,31512004,
57,32287936,31744783,
58,31786368,31757258,
59,30960832,31518330,
60,31730880,31582095,
61,31139488,31449312,
62,32138656,31656115,
63,30939648,31441174,
64,31922656,31585618,
65,38825904,33757703,
66,62170592,42281569,
67,64942208,49079760,
68,62155008,53002334,
69,64444928,56435112,
70,63774816,58637023,
71,63688032,60152325,
72,63164896,61056096,
73,61844928,61292745,
74,62669408,61705743,
75,62764384,62023335,
76,62454016,62152539,
77,63095328,62435375,
78,63197248,62663936,
79,61526944,62322838,
80,62704352,62437292,
81,63333568,62706174,
82,63388704,62910933,
83,63096000,62966453,
84,64841056,63528833,
85,62587232,63246352,
86,62746464,63096385,
87,63168096,63117898,
88,63110496,63115677,
89,62083296,62805962,
90,60810048,62207187,
91,62825888,62392797,
92,63749024,62799665,
93,64441024,63292072,
94,62869184,63165205,
95,62754464,63041982,
96,62607648,62911681,
97,62253056,62714093,
98,62592224,62677532,
99,63402528,62895030,
100,64865632,63486210,
101,63739424,63562174,
102,63042816,63406366,
103,61627808,62872798,
104,62756992,62838056,
105,63669696,63087548,
106,62539168,62923033,
107,62916992,62921220,
108,62426880,62772918,
109,62952384,62826757,
110,62103520,62609785,
111,61514112,62281083,
112,62963136,62485698,
113,63271552,62721454,
114,64264640,63184409,
115,61724512,62746439,
116,62466432,62662436,
117,62057728,62481023,
118,63533088,62796642,
119,62648160,62752097,
120,62693248,62734442,
121,63266688,62894115,
122,63116800,62960920,
123,63830144,63221687,
124,62528384,63013696,
125,72702752,65920412,
126,96498464,75093827,
127,98446912,82099752,
128,96252928,86345704,
129,92673792,88244130,
130,105349216,93375655,
131,89555584,92229633,
132,92722016,92377347,
133,96819584,93710018,
134,94037024,93808119,
135,99807904,95608054,
136,98768960,96556325,
137,91568448,95059961,
138,91923616,94119057,
139,90402272,93004021,
140,93074240,93025086,
141,86196416,90976485,
142,92402944,91404422,
143,93337920,91984471,
144,99310400,94182249,
145,91023872,93234735,
146,90186944,92320397,
147,89254016,91400482,
148,93109856,91913294,
149,91954432,91925635,
150,90416576,91472917,
151,101770080,94562065,
152,99919488,96169291,
153,94482720,95663319,
154,104750816,98389568,
155,95343392,97475715,
156,96456544,97169963,
157,93195808,95977716,
158,98460608,96722583,
159,100646976,97899900,
160,94995776,97028662,
161,98311168,97413413,
162,90788864,95426048,
163,98411360,96321641,
164,88152096,93870777,
165,91321440,93105975,
166,103992960,96372070,
167,97963520,96849505,
168,93021152,95700999,
169,97767456,96320936,
170,93898432,95594184,
171,97683232,96220898,
172,92183808,95009771,
173,91805696,94048548,
174,96047488,94648230,
175,95150560,94798929,
176,94377504,94672501,
177,96686144,95276593,
178,93163072,94642536,
179,87829792,92598712,
180,92456192,92555956,
181,41574624,77261556,
182,0,54083089,
183,0,37858162,
184,0,26500713,
185,0,18550499,
186,0,12985349,
