t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,8287720,2486316,
6,27709680,10053325,
7,32721600,16853807,
8,32824480,21645008,
9,32350080,24856529,
10,34787520,27835826,
11,30446880,28619142,
12,31797520,29572655,
13,32069760,30321786,
14,32301760,30915778,
15,30105360,30672652,
16,32516080,31225680,
17,30190720,30915192,
18,31562560,31109402,
19,30826160,31024429,
20,32494480,31465444,
21,31060960,31344098,
22,31079440,31264700,
23,30422720,31012106,
24,31762880,31237338,
25,32967280,31756320,
26,33166320,32179320,
27,32046000,32139324,
28,30468000,31637926,
29,29692160,31054196,
30,32077680,31361241,
31,31915120,31527404,
32,33074160,31991430,
33,31552160,31859649,
34,31423840,31728906,
35,33057600,32127514,
36,31487680,31935563,
37,31925600,31932574,
38,31295920,31741577,
39,32609120,32001839,
40,31608000,31883687,
41,30081280,31342964,
42,32806400,31781994,
43,32702400,32058115,
44,32029440,32049512,
45,32381680,32149162,
46,31493280,31952397,
47,32205600,32028357,
48,32774400,32252169,
49,30796320,31815414,
50,29032960,30980677,
51,29957680,30673777,
52,33372560,31483411,
53,29854000,30994587,
54,32085280,31321794,
55,29773920,30857431,
56,30264960,30679689,
57,31568320,30946278,
58,30775440,30895026,
59,32408800,31349158,
60,32587760,31720738,
61,33537760,32265844,
62,31172800,31937930,
63,31527920,31814927,
64,31741600,31792928,
65,38685920,33860825,
66,60224560,41769945,
67,61414160,47663209,
68,63950080,52549270,
69,68348240,57288961,
70,62378320,58815768,
71,60037120,59182173,
72,63007920,60329897,
73,61684080,60736151,
74,64313360,61809313,
75,68209520,63729375,
76,63170400,63561682,
77,62393440,63211209,
78,64043840,63460998,
79,60859120,62680434,
80,63688640,62982895,
81,65701200,63798386,
82,67956880,65045934,
83,61110160,63865201,
84,58224320,62172936,
85,60781440,61755487,
86,62228080,61897264,
87,58902960,60998972,
88,62017280,61304464,
89,63878320,62076620,
90,63736400,62574554,
91,65927520,63580443,
92,66787200,64542470,
93,60427040,63307841,
94,64774400,63747808,
95,60746480,62847409,
96,65004160,63494434,
97,65474400,64088423,
98,62337600,63563176,
99,73172000,66445823,
100,69002320,67212772,
101,64297440,66338172,
102,63504480,65488064,
103,62051840,64457196,
104,61666240,63619909,
105,61454160,62970184,
106,66567600,64049408,
107,62487040,63580697,
108,63340640,63508679,
109,60933280,62736059,
110,62172160,62566889,
111,57050880,60912086,
112,60717600,60853740,
113,64435200,61928178,
114,59606560,61231692,
115,61145280,61205768,
116,63120480,61780181,
117,60619520,61431982,
118,61526080,61460211,
119,58718080,60637571,
120,65207520,62008555,
121,60499360,61555796,
122,59088560,60815625,
123,60220720,60637153,
124,58185360,59901615,
125,72958240,63818602,
126,93204240,72634293,
127,100932400,81123725,
128,80941440,81069039,
129,93797200,84887487,
130,98854240,89077512,
131,98033360,91764266,
132,98093280,93662970,
133,91589120,93040815,
134,91418720,92554186,
135,89622480,91674674,
136,91150640,91517463,
137,104113040,95296136,
138,94368480,95017839,
139,101330560,96911655,
140,97610160,97121206,
141,86691280,93992228,
142,86721280,91810943,
143,88741920,90890236,
144,94766000,92052965,
145,100071840,94458627,
146,102847600,96975318,
147,96037120,96693858,
148,88943600,94368780,
149,96941520,95140602,
150,95540160,95260469,
151,88412160,93205976,
152,91220960,92610471,
153,84657360,90224537,
154,91947280,90741359,
155,113056800,97435991,
156,103466240,99245065,
157,91146480,96815489,
158,91479360,95214650,
159,93427840,94678607,
160,100841680,96527528,
161,98062640,96988061,
162,102442080,98624266,
163,90545360,96200594,
164,96566640,96310407,
165,85966240,93207156,
166,96201440,94105441,
167,106690800,97881048,
168,77343520,91719789,
169,84279120,89487588,
170,87596240,88920183,
171,95480960,90888416,
172,84494400,88970211,
173,100792240,92516819,
174,81141760,89104301,
175,103362000,93381610,
176,97322560,94563895,
177,93323840,94191878,
178,93254480,93910658,
179,97480640,94981652,
180,84940080,91969180,
181,43101520,77308882,
182,0,54116217,
183,0,37881351,
184,0,26516945,
185,0,18561861,
186,0,12993302,
