t,data,a0.4,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9587384,3834953,
6,31593728,14938463,
7,31342480,21500069,
8,31516992,25506838,
9,31492752,27901203,
10,31516208,29347205,
11,31516256,30214825,
12,31516224,30735384,
13,31516240,31047726,
14,31527968,31239822,
15,31492752,31340994,
16,31527984,31415790,
17,31480992,31441870,
18,31527984,31476315,
19,31527968,31496976,
20,31504496,31499984,
21,31480992,31492387,
22,31516240,31501928,
23,31539712,31517041,
24,31528016,31521431,
25,31481008,31505261,
26,31516192,31509633,
27,31527984,31516973,
28,31492736,31507278,
29,31504480,31506158,
30,31504512,31505499,
31,31492736,31500393,
32,31539712,31516120,
33,31492752,31506772,
34,31516240,31510559,
35,31504480,31508127,
36,31551472,31525465,
37,31481008,31507682,
38,31527968,31515796,
39,31504496,31511276,
40,31492736,31503860,
41,31551472,31522904,
42,31480992,31506139,
43,31527984,31514877,
44,31493120,31506174,
45,31504480,31505496,
46,31516240,31509793,
47,31539712,31521760,
48,31481008,31505459,
49,31516224,31509765,
50,31516240,31512355,
51,31504496,31509211,
52,31516224,31512016,
53,31527984,31518403,
54,31492736,31508136,
55,31527984,31516075,
56,31504480,31511437,
57,31527984,31518055,
58,31481008,31503236,
59,31527968,31513128,
60,31481008,31500280,
61,31527936,31511342,
62,31504528,31508616,
63,31527968,31516356,
64,31469232,31497506,
65,39635656,34752766,
66,58877808,44402782,
67,58687808,50116792,
68,56119952,52518056,
69,57425056,54480856,
70,59412592,56453550,
71,59738656,57767592,
72,60385248,58814654,
73,60720960,59577176,
74,60732752,60039406,
75,60032928,60036814,
76,60441216,60198574,
77,59798048,60038363,
78,60215984,60109411,
79,60627024,60316456,
80,60119296,60237592,
81,60044640,60160411,
82,59449840,59876182,
83,59121728,59574400,
84,60225648,59834899,
85,58872336,59449873,
86,58345984,59008317,
87,58834400,58938750,
88,59934112,59336894,
89,59063008,59227339,
90,59292384,59253357,
91,60079920,59583982,
92,58503440,59151765,
93,58670608,58959302,
94,59020176,58983651,
95,58994640,58988046,
96,59006368,58995374,
97,59058160,59020488,
98,59067136,59039147,
99,58550416,58843654,
100,58670608,58774435,
101,58665792,58730977,
102,59680608,59110829,
103,58127648,58717556,
104,58496560,58629157,
105,59022912,58786659,
106,59088592,58907432,
107,58952464,58925444,
108,59774560,59265090,
109,58496560,58957678,
110,59053328,58995938,
111,59511344,59202100,
112,59302032,59242072,
113,59111392,59189800,
114,59266800,59220600,
115,59475472,59322548,
116,61451200,60174008,
117,59324848,59834344,
118,60358976,60044196,
119,58620896,59474876,
120,60093712,59722410,
121,60932368,60206393,
122,57803632,59245288,
123,54655600,57409412,
124,55430704,56617928,
125,54985792,55965073,
126,59592464,57416029,
127,62080832,59281950,
128,64860784,61513483,
129,65513632,63113542,
130,64971360,63856669,
131,67099056,65153623,
132,65000976,65092564,
133,64329328,64787269,
134,64694240,64750057,
135,66871792,65598751,
136,65090896,65395609,
137,66110432,65681538,
138,65023104,65418164,
139,65805072,65572927,
140,65427264,65514661,
141,64212640,64993852,
142,64891120,64952759,
143,64866288,64918170,
144,65924624,65320751,
145,64165824,64858780,
146,64062800,64540388,
147,65809840,65048168,
148,64736464,64923486,
149,65036880,64968843,
150,64176432,64651878,
151,65271136,64899581,
152,65285536,65053963,
153,64108384,64675731,
154,64475168,64595505,
155,63906016,64319709,
156,67446576,65570455,
157,64165824,65008602,
158,67054144,65826818,
159,63825264,65026196,
160,64060000,64639717,
161,64555376,64605980,
162,64345952,64501968,
163,63484608,64095024,
164,64310160,64181078,
165,64418512,64276051,
166,64561552,64390251,
167,63493648,64031609,
168,63690592,63895202,
169,64572016,64165927,
170,63486800,63894276,
171,62103680,63178037,
172,64966464,63893407,
173,64621648,64184703,
174,65487920,64705989,
175,65152336,64884527,
176,63747968,64429903,
177,63639424,64113711,
178,73950640,68048482,
179,64207872,66512238,
180,63440416,65283509,
181,32945008,52348108,
182,0,31408864,
183,0,18845318,
184,0,11307190,
185,0,6784314,
186,0,4070588,
