t,data,a0.05,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,5784640,289232,
6,35143360,2031938,
7,26517120,3256197,
8,31293120,4658043,
9,30049600,5927620,
10,29772160,7119847,
11,31009920,8314350,
12,31955200,9496392,
13,31533760,10598260,
14,30994720,11618083,
15,34993600,12786858,
16,29013440,13598187,
17,32633280,14549941,
18,29173440,15281115,
19,30070400,16020579,
20,31169920,16778046,
21,32355840,17556935,
22,31822720,18270224,
23,28784320,18795928,
24,31169760,19414619,
25,33449600,20116368,
26,32900480,20755573,
27,32648320,21350210,
28,31479680,21856683,
29,31287360,22328216,
30,29365760,22680093,
31,30940640,23093120,
32,30780800,23477504,
33,32467520,23927004,
34,34506400,24455973,
35,33352960,24900822,
36,30299520,25170756,
37,31175680,25471002,
38,28592000,25627051,
39,29296640,25810530,
40,31479680,26093987,
41,31229600,26350767,
42,31154880,26590972,
43,32238400,26873343,
44,28886560,26974003,
45,31608640,27205734,
46,33283840,27509639,
47,34458240,27857069,
48,28778560,27903143,
49,31004160,28058193,
50,30892480,28199907,
51,29360000,28257911,
52,33952640,28542647,
53,35804000,28905714,
54,31708800,29045868,
55,30904000,29138774,
56,29109920,29137331,
57,29835520,29172240,
58,29958720,29211564,
59,32461760,29374073,
60,29835520,29397145,
61,29947200,29424647,
62,30338400,29470334,
63,30236160,29508625,
64,31100800,29588233,
65,40304480,30124045,
66,68603520,32048018,
67,61995360,33545385,
68,65425600,35139395,
69,60893760,36427113,
70,63600640,37785789,
71,63769920,39084995,
72,65811200,40421305,
73,65175680,41659023,
74,61950720,42673607,
75,61598400,43619846,
76,66296000,44753653,
77,60269760,45529458,
78,62634400,46384705,
79,65164160,47323677,
80,62383680,48076677,
81,63600640,48852875,
82,59005280,49360495,
83,60728960,49928918,
84,62559360,50560440,
85,66765760,51370706,
86,62218560,51913098,
87,64615040,52548195,
88,61130880,52977329,
89,61544320,53405678,
90,61188480,53794818,
91,66034560,54406805,
92,60535680,54713248,
93,59869760,54971073,
94,64118720,55428455,
95,61282720,55721168,
96,62047360,56037477,
97,66147520,56542979,
98,63296480,56880654,
99,71671680,57620205,
100,61956480,57837018,
101,64631040,58176719,
102,61893120,58362539,
103,65398880,58714356,
104,64636800,59010478,
105,61598400,59139874,
106,62634560,59314608,
107,58919040,59294829,
108,61471680,59403671,
109,66184320,59742703,
110,66323360,60071735,
111,59954240,60065860,
112,59297760,60027455,
113,64838400,60268002,
114,60803840,60294793,
115,62399520,60400029,
116,60824640,60421259,
117,65277760,60664084,
118,60354720,60648615,
119,64663200,60849344,
120,62110240,60912388,
121,64239680,61078752,
122,67054560,61377542,
123,62062400,61411784,
124,65393280,61610858,
125,68420320,61951331,
126,87093120,63208420,
127,92048000,64650399,
128,92527520,66044255,
129,88958400,67189962,
130,91418720,68401399,
131,88323680,69397513,
132,101560960,71005685,
133,111356960,73023248,
134,92042880,73974229,
135,92394880,74895261,
136,94888000,75894897,
137,87948320,76497568,
138,89832320,77164305,
139,84131680,77512673,
140,96441280,78459103,
141,102632960,79667795,
142,86911360,80029973,
143,96986880,80877818,
144,91915200,81429687,
145,96418240,82179114,
146,100226880,83081502,
147,102510080,84052930,
148,95812480,84640907,
149,98342240,85325973,
150,94060160,85762682,
151,95827520,86265923,
152,96248960,86765074,
153,97866400,87320140,
154,86726880,87290477,
155,94002560,87626081,
156,100513600,88270456,
157,99008480,88807357,
158,84212320,88577605,
159,93135680,88805508,
160,97184800,89224472,
161,96281920,89577344,
162,95671840,89882068,
163,93051520,90040540,
164,100488320,90562929,
165,91599680,90614766,
166,101097280,91138891,
167,94246560,91294274,
168,83863680,90922744,
169,108176800,91785446,
170,98450080,92118677,
171,87248640,91875175,
172,92042880,91883560,
173,96703520,92124558,
174,91801920,92108426,
175,92214400,92113724,
176,94120000,92214037,
177,97695040,92488087,
178,91103360,92418850,
179,86778880,92136851,
180,90699040,92064960,
181,45460800,89734752,
182,0,85248014,
183,0,80985613,
184,0,76936332,
185,0,73089515,
186,0,69435039,
