t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,12306624,3691987,
6,30737536,11805651,
7,31166816,17614000,
8,32173600,21981880,
9,31487552,24833581,
10,30850272,26638588,
11,30823328,27894010,
12,31455648,28962501,
13,32096032,29902560,
14,31156320,30278688,
15,30884160,30460329,
16,30220000,30388230,
17,31341184,30674116,
18,33087840,31398233,
19,30873344,31240766,
20,31554496,31334885,
21,32593440,31712451,
22,30916128,31473554,
23,32024224,31638754,
24,30176064,31199946,
25,30925792,31117699,
26,31887520,31348645,
27,31673088,31445977,
28,31443648,31445278,
29,30588480,31188238,
30,30669728,31032685,
31,30790208,30959941,
32,32167648,31322253,
33,30690912,31132850,
34,31236448,31163929,
35,31517184,31269905,
36,32240256,31561010,
37,31184000,31447907,
38,30526912,31171608,
39,31048576,31134698,
40,31974240,31386560,
41,31486304,31416483,
42,30732384,31211253,
43,31144992,31191374,
44,31345536,31237622,
45,30909664,31139234,
46,31729024,31316170,
47,31211808,31284861,
48,31355072,31305924,
49,30708960,31126834,
50,31402752,31209609,
51,31574944,31319209,
52,31724224,31440713,
53,31749024,31533206,
54,30512480,31226988,
55,31917632,31434181,
56,31679680,31507830,
57,30650592,31250658,
58,31714976,31389953,
59,31352736,31378787,
60,32230304,31634242,
61,31118944,31479652,
62,31267328,31415954,
63,31419744,31417090,
64,31304608,31383345,
65,41781424,34502768,
66,62069728,42772856,
67,61047968,48255389,
68,65538144,53440215,
69,61925888,55985916,
70,64583936,58565322,
71,64611488,60379171,
72,63685760,61371147,
73,62805728,61801521,
74,61034432,61571394,
75,63839552,62251841,
76,64542208,62938951,
77,68341696,64559774,
78,62613952,63976027,
79,64956064,64270038,
80,65711712,64702540,
81,62816928,64136856,
82,64096736,64124820,
83,63674624,63989761,
84,64875840,64255584,
85,67302304,65169600,
86,63414272,64643001,
87,58879008,62913803,
88,64088032,63266071,
89,60450432,62421379,
90,65823616,63442050,
91,66000640,64209627,
92,64591872,64324300,
93,61451744,63462533,
94,63996672,63622774,
95,65742016,64258546,
96,62418912,63706655,
97,71874208,66156920,
98,64853344,65765847,
99,62835328,64886691,
100,69657952,66318069,
101,66496064,66371467,
102,69504864,67311486,
103,64042240,66330712,
104,66853312,66487492,
105,64317728,65836562,
106,60664576,64284966,
107,60851296,63254865,
108,70033152,65288351,
109,62438912,64433519,
110,59118272,62838944,
111,64280832,63271510,
112,60987872,62586418,
113,58444640,61343884,
114,63656384,62037634,
115,55783200,60161303,
116,63976288,61305798,
117,61675616,61416743,
118,64494368,62340030,
119,64333984,62938216,
120,65191168,63614101,
121,70163072,65578792,
122,68419968,66431144,
123,62787008,65337903,
124,60241408,63808954,
125,78139392,68108085,
126,99744224,77598926,
127,100083104,84344179,
128,94599584,87420800,
129,97058656,90312156,
130,90038976,90230202,
131,94518848,91516795,
132,96271360,92943164,
133,98618944,94645898,
134,91316480,93647072,
135,93501696,93603459,
136,90428480,92650965,
137,91954656,92442072,
138,93979232,92903220,
139,93606784,93114289,
140,104646272,96573883,
141,94926912,96079791,
142,93176096,95208682,
143,107275200,98828637,
144,88926720,95858061,
145,92011904,94704213,
146,97614080,95577173,
147,97015712,96008734,
148,86831040,93255425,
149,95002720,93779613,
150,97627968,94934119,
151,94469472,94794724,
152,92244384,94029622,
153,96338784,94722370,
154,84018944,91511342,
155,92409760,91780867,
156,87148448,90391141,
157,101144384,93617113,
158,98873984,95194174,
159,93537792,94697259,
160,94801664,94728580,
161,88879072,92973727,
162,101938656,95663205,
163,95820992,95710541,
164,92317600,94692658,
165,96882560,95349628,
166,89627392,93632957,
167,95067776,94063402,
168,96541536,94806842,
169,87738432,92686319,
170,93189664,92837322,
171,101598976,95465818,
172,89799520,93765928,
173,104127872,96874511,
174,89911904,94785728,
175,84392000,91667609,
176,99705408,94078948,
177,90389408,92972086,
178,89929376,92059273,
179,102974848,95333945,
180,92594816,94512206,
181,48471040,80699856,
182,0,56489899,
183,0,39542929,
184,0,27680050,
185,0,19376035,
186,0,13563224,
