t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9586568,2875970,
6,31572720,11484995,
7,31534976,17499989,
8,31359744,21657915,
9,31516240,24615412,
10,31516224,26685655,
11,31516240,28134830,
12,31469248,29135155,
13,31539728,29856526,
14,31480992,30343865,
15,31527984,30699100,
16,31527984,30947765,
17,31492736,31111256,
18,31504496,31229228,
19,31504480,31311803,
20,31527984,31376657,
21,31527968,31422050,
22,31516256,31450311,
23,31504496,31466566,
24,31492720,31474412,
25,31492752,31479914,
26,31551456,31501376,
27,31504496,31502312,
28,31480992,31495916,
29,31551472,31512582,
30,31481008,31503109,
31,31539696,31514085,
32,31469264,31500638,
33,31516240,31505318,
34,31551472,31519164,
35,31480992,31507712,
36,31504864,31506857,
37,31504496,31506148,
38,31527968,31512694,
39,31492736,31506706,
40,31551472,31520135,
41,31516240,31518966,
42,31492736,31511097,
43,31504496,31509116,
44,31516224,31511248,
45,31492752,31505699,
46,31527984,31512384,
47,31516224,31513535,
48,31504480,31510818,
49,31527984,31515967,
50,31504496,31512525,
51,31481008,31503069,
52,31516224,31507015,
53,31527984,31513305,
54,31492736,31507134,
55,31539712,31516907,
56,31516240,31516706,
57,31493120,31509630,
58,31527984,31515136,
59,31504480,31511939,
60,31528016,31516762,
61,31504448,31513067,
62,31481008,31503449,
63,31539728,31514332,
64,31504480,31511376,
65,41466984,34498058,
66,62708880,42961304,
67,62667760,48873240,
68,62071664,52832767,
69,61615776,55467669,
70,61164688,57176774,
71,61716672,58538743,
72,61869344,59537923,
73,61841472,60228987,
74,61803664,60701390,
75,62130336,61130073,
76,61874096,61353279,
77,61735344,61467898,
78,62238192,61698986,
79,62085504,61814941,
80,62123376,61907471,
81,62200752,61995455,
82,61693072,61904740,
83,62055024,61949825,
84,62402608,62085659,
85,62268640,62140553,
86,61726624,62016374,
87,62066832,62031511,
88,62470928,62163336,
89,60042080,61526959,
90,61223440,61435903,
91,62393504,61723183,
92,60805360,61447836,
93,61927984,61591880,
94,61956352,61701221,
95,62043360,61803862,
96,62212544,61926466,
97,61702672,61859327,
98,62325040,61999040,
99,61279520,61783184,
100,61350416,61653353,
101,61566640,61627339,
102,61531376,61598550,
103,61644016,61612189,
104,62083344,61753535,
105,61697888,61736840,
106,62207680,61878092,
107,61926208,61892526,
108,61746944,61848851,
109,61599248,61773970,
110,61221248,61608153,
111,61561840,61594259,
112,62219472,61781822,
113,61634480,61737619,
114,61965840,61806085,
115,62106736,61896280,
116,61996288,61926282,
117,61507920,61800773,
118,61989408,61857363,
119,61742784,61822989,
120,61937648,61857386,
121,61179040,61653882,
122,61329120,61556453,
123,61925888,61667283,
124,62247760,61841426,
125,68034112,63699231,
126,69978496,65583010,
127,65118848,65443761,
128,64741872,65233194,
129,64731344,65082639,
130,65581744,65232370,
131,64390768,64979889,
132,64851456,64941359,
133,65066976,64979044,
134,65764864,65214790,
135,66157200,65497513,
136,65407616,65470543,
137,64641472,65221821,
138,66248384,65529789,
139,65102464,65401591,
140,64738128,65202552,
141,64989648,65138680,
142,67355168,65803626,
143,64569440,65433370,
144,66709168,65816109,
145,64129792,65310213,
146,65130944,65256432,
147,64320240,64975574,
148,64251984,64758497,
149,66786640,65366939,
150,64294144,65045100,
151,65135472,65072211,
152,63023600,64457627,
153,63444352,64153644,
154,63801504,64048002,
155,63570816,63904846,
156,63730320,63852488,
157,63695216,63805306,
158,63744960,63787202,
159,63422992,63677939,
160,63540400,63636677,
161,64087600,63771953,
162,63305616,63632051,
163,63771024,63673742,
164,63474704,63614030,
165,64162816,63778665,
166,63094176,63573318,
167,64247552,63775588,
168,63909120,63815647,
169,63436864,63702012,
170,63723456,63708445,
171,62718784,63411546,
172,63583168,63463032,
173,63521680,63480626,
174,64757008,63863540,
175,63855280,63861062,
176,61066944,63022826,
177,60731200,62335338,
178,58819808,61280678,
179,58788912,60533148,
180,63148544,61317766,
181,34089264,53149215,
182,0,37204450,
183,0,26043115,
184,0,18230180,
185,0,12761126,
186,0,8932788,
