t,data,a0.4,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9561560,3824624,
6,31587664,14929840,
7,31571680,21586576,
8,31335904,25486307,
9,31492752,27888885,
10,31504480,29335123,
11,31539728,30216965,
12,31504480,30731971,
13,31516240,31045678,
14,31480992,31219803,
15,31527984,31343075,
16,31492752,31402945,
17,31551472,31462355,
18,31492736,31474507,
19,31492736,31481798,
20,31539728,31504970,
21,31481008,31495385,
22,31516224,31503720,
23,31527968,31513419,
24,31527984,31519245,
25,31492752,31508647,
26,31516224,31511677,
27,31492752,31504107,
28,31504480,31504256,
29,31539728,31518444,
30,31492752,31508167,
31,31539712,31520785,
32,31492752,31509571,
33,31527968,31516929,
34,31504496,31511955,
35,31481008,31499576,
36,31527968,31510932,
37,31539728,31522450,
38,31504496,31515268,
39,31480992,31501557,
40,31504480,31502726,
41,31516240,31508131,
42,31539712,31520763,
43,31516240,31518953,
44,31480992,31503768,
45,31527984,31513454,
46,31527968,31519259,
47,31469264,31499261,
48,31551840,31520292,
49,31469248,31499874,
50,31527984,31511118,
51,31527984,31517864,
52,31480992,31503115,
53,31516240,31508365,
54,31539712,31520903,
55,31481008,31504945,
56,31516240,31509463,
57,31527968,31516865,
58,31481008,31502522,
59,31551456,31522095,
60,31481008,31505660,
61,31516224,31509885,
62,31539728,31521822,
63,31504480,31514885,
64,31516240,31515427,
65,40116856,34955998,
66,60265456,45079781,
67,59333056,50781091,
68,61891216,55225141,
69,59280848,56847423,
70,60770112,58416498,
71,61954128,59831550,
72,61653632,60560382,
73,61756672,61038898,
74,61761456,61327921,
75,61463040,61381968,
76,61707552,61512201,
77,62130320,61759448,
78,60709296,61339387,
79,61630144,61455689,
80,61883712,61626898,
81,61376016,61526545,
82,61968032,61703139,
83,61519648,61629742,
84,61399552,61537666,
85,61705424,61604769,
86,62189056,61838483,
87,62997200,62301969,
88,63022848,62590320,
89,62943296,62731510,
90,61174624,62108755,
91,58207328,60548184,
92,57643584,59386344,
93,57587072,58666635,
94,60032448,59212960,
95,61507888,60130931,
96,61369072,60626187,
97,60730192,60667789,
98,60962880,60785825,
99,60718400,60758855,
100,60760528,60759524,
101,61150176,60915784,
102,60286016,60663876,
103,61018976,60805916,
104,60210752,60567850,
105,61211648,60825369,
106,61411328,61059752,
107,61843680,61373323,
108,61136304,61278515,
109,61298032,61286321,
110,61319920,61299760,
111,61247248,61278755,
112,61481744,61359950,
113,61014192,61221646,
114,61221264,61221493,
115,61890624,61489145,
116,61777968,61604674,
117,61838864,61698350,
118,61691008,61695413,
119,61543136,61634502,
120,62024624,61790550,
121,61531408,61686893,
122,61756496,61714734,
123,61677088,61699675,
124,62506144,62022262,
125,62851632,62354010,
126,66077232,63843298,
127,64987968,64301166,
128,64940448,64556878,
129,64696640,64612782,
130,65953184,65148942,
131,64304368,64811112,
132,63681840,64359403,
133,65555952,64838022,
134,66296000,65421213,
135,68489856,66648670,
136,68061600,67213842,
137,67702608,67409348,
138,69361024,68190018,
139,63230800,66206330,
140,64196224,65402287,
141,64954432,65223145,
142,66194624,65611736,
143,63556928,64789812,
144,63225984,64164280,
145,63679264,63970273,
146,64678352,64253504,
147,63514832,63958035,
148,64583456,64208203,
149,63707984,64008115,
150,63831792,63937585,
151,64416400,64129111,
152,64367296,64224385,
153,65133296,64587949,
154,67533392,65766126,
155,68990176,67055746,
156,67026304,67043969,
157,67118560,67073805,
158,64120496,65892481,
159,66188080,66010720,
160,65812288,65931347,
161,64947536,65537822,
162,68625568,66772920,
163,70190112,68139796,
164,65619152,67131538,
165,65762608,66583966,
166,63496032,65348792,
167,63740016,64705281,
168,65579424,65054938,
169,64008032,64636175,
170,67439456,65757487,
171,62984672,64648361,
172,63956272,64371525,
173,62915872,63789263,
174,63956192,63856034,
175,63867088,63860455,
176,64346560,64054897,
177,63951456,64013520,
178,64108816,64051638,
179,63507888,63834138,
180,60585648,62534742,
181,29276336,49231379,
182,0,29538827,
183,0,17723296,
184,0,10633977,
185,0,6380386,
186,0,3828231,
