t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9598888,2879666,
6,31584912,11491239,
7,31560848,17512121,
8,31290352,21645590,
9,31527968,24610303,
10,31516240,26682084,
11,31516240,28132330,
12,31492720,29140447,
13,31528000,29856712,
14,31492736,30347519,
15,31539728,30705181,
16,31492736,30941447,
17,31504496,31110361,
18,31492736,31225073,
19,31539728,31319469,
20,31516240,31378500,
21,31492736,31412770,
22,31504496,31440287,
23,31504480,31459544,
24,31516240,31476552,
25,31516240,31488458,
26,31516224,31496787,
27,31539728,31509669,
28,31504496,31508117,
29,31492736,31503502,
30,31504480,31503795,
31,31504512,31504010,
32,31504480,31504151,
33,31539728,31514824,
34,31492736,31508197,
35,31539728,31517656,
36,31480992,31506656,
37,31527984,31513054,
38,31527968,31517528,
39,31516240,31517141,
40,31492752,31509824,
41,31516224,31511743,
42,31516224,31513087,
43,31481008,31503463,
44,31539728,31514342,
45,31516224,31514906,
46,31492752,31508259,
47,31516224,31510648,
48,31516240,31512325,
49,31527968,31517017,
50,31504496,31513260,
51,31480992,31503579,
52,31516240,31507377,
53,31528352,31513669,
54,31516240,31514440,
55,31492736,31507928,
56,31539712,31517463,
57,31481008,31506526,
58,31516240,31509440,
59,31556320,31523504,
60,31476144,31509295,
61,31492752,31504332,
62,31527984,31511427,
63,31527968,31516389,
64,31492736,31509293,
65,31527984,31514900,
66,31480992,31504727,
67,31539728,31515227,
68,31492752,31508484,
69,31492736,31503759,
70,31504480,31503975,
71,31551472,31518224,
72,31469248,31503531,
73,31539728,31514390,
74,31504480,31511417,
75,31492752,31505817,
76,31551472,31519513,
77,31492736,31511479,
78,31480992,31502332,
79,31551472,31517074,
80,37916200,33436811,
81,63063856,42324924,
82,62943968,48510637,
83,63010640,52860637,
84,63008992,55905143,
85,63032480,58043344,
86,63044192,59543598,
87,63008992,60583216,
88,63020720,61314467,
89,63032480,61829870,
90,63008976,62183601,
91,63055952,62445306,
92,62997232,62610883,
93,63032464,62737357,
94,63032464,62825889,
95,63032464,62887861,
96,62985472,62917144,
97,63032496,62951749,
98,63020704,62972435,
99,63020736,62986925,
100,63008944,62993530,
101,63032496,63005219,
102,63020704,63009864,
103,63044224,63020172,
104,63020720,63020336,
105,63020720,63020451,
106,63008992,63017013,
107,63044208,63025171,
108,63009008,63020322,
109,63032448,63023959,
110,63032480,63026515,
111,63055984,63035355,
112,62973696,63016857,
113,62997232,63010969,
114,63020704,63013889,
115,63008992,63012419,
116,63055968,63025483,
117,63020704,63024049,
118,63032480,63026578,
119,62997248,63017778,
120,63044192,63025702,
121,63032464,63027730,
122,62985488,63015057,
123,63067696,63030848,
124,62985488,63017239,
125,71854720,65668483,
126,93130576,73907110,
127,93501104,79785308,
128,93954544,84036078,
129,93726608,86943237,
130,93681728,88964784,
131,92885248,90140923,
132,92878336,90962146,
133,93359872,91681463,
134,93061584,92095499,
135,93167120,92416985,
136,93108528,92624447,
137,92812144,92680756,
138,92741776,92699062,
139,92962800,92778183,
140,92913568,92818798,
141,93230672,92942360,
142,94149376,93304464,
143,93681776,93417657,
144,93542976,93455252,
145,93408928,93441354,
146,93143648,93352042,
147,93277792,93329767,
148,93460672,93369038,
149,92781840,93192878,
150,93012352,93138720,
151,93014576,93101476,
152,92960048,93059047,
153,93016624,93046320,
154,93707376,93244636,
155,92779616,93105130,
156,92997792,93072928,
157,92720928,92967328,
158,93031008,92986432,
159,92546912,92854576,
160,93122320,92934899,
161,93392384,93072144,
162,93585696,93226209,
163,93282496,93243095,
164,93942816,93453011,
165,94074128,93639346,
166,93542880,93610406,
167,93153264,93473263,
168,92328592,93129861,
169,93601776,93271435,
170,91927104,92868135,
171,93134016,92947899,
172,93187984,93019924,
173,93846240,93267818,
174,93489072,93334194,
175,92843120,93186871,
176,93817984,93376204,
177,93453792,93399480,
178,92723568,93196706,
179,93268112,93218127,
180,93350304,93257780,
181,49876864,80243505,
182,0,56170453,
183,0,39319317,
184,0,27523521,
185,0,19266464,
186,0,13486524,
