t,data,a0.5,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,11095680,5547840,
6,31651200,18599520,
7,33882560,26241040,
8,32696640,29468840,
9,25484480,27476660,
10,31591360,29534010,
11,31693600,30613805,
12,31293120,30953462,
13,31235520,31094491,
14,36460480,33777485,
15,19949600,26863542,
16,29847040,28355291,
17,39038400,33696845,
18,38414400,36055622,
19,32040320,34047971,
20,37343840,35695905,
21,22596800,29146352,
22,29125120,29135736,
23,34409920,31772828,
24,28778560,30275694,
25,26237440,28256567,
26,31527840,29892203,
27,37463360,33677781,
28,26372160,30024970,
29,26237440,28131205,
30,26360480,27245842,
31,26008320,26627081,
32,34229280,30428180,
33,23963520,27195850,
34,28122080,27658965,
35,29654720,28656842,
36,30122560,29389701,
37,44233280,36811490,
38,29654720,33233105,
39,25965760,29599432,
40,30532480,30065956,
41,29224960,29645458,
42,32847040,31246249,
43,32814080,32030164,
44,32596480,32313322,
45,31837760,32075541,
46,31148960,31612250,
47,30823360,31217805,
48,32232640,31725222,
49,30802240,31263731,
50,33451840,32357785,
51,28826720,30592252,
52,28890240,29741246,
53,32238400,30989823,
54,32771520,31880671,
55,29350720,30615695,
56,30428480,30522087,
57,29537280,30029683,
58,33177920,31603801,
59,28351360,29977580,
60,27721600,28849590,
61,30940640,29895115,
62,31410560,30652837,
63,31928480,31290658,
64,29383040,30336849,
65,37637680,33987264,
66,57344480,45665872,
67,50936800,48301336,
68,57568640,52934988,
69,66690880,59812934,
70,80244320,70028627,
71,67327840,68678233,
72,54440000,61559116,
73,71373120,66466118,
74,56943200,61704659,
75,63995520,62850089,
76,62772480,62811284,
77,65853440,64332362,
78,95911840,80122101,
79,69479360,74800730,
80,76609920,75705325,
81,72105440,73905382,
82,48658720,61282051,
83,72680320,66981185,
84,62650080,64815632,
85,56442880,60629256,
86,69882560,65255908,
87,68819840,67037874,
88,53371360,60204617,
89,54850240,57527428,
90,74532640,66030034,
91,81610720,73820377,
92,62116160,67968268,
93,66184640,67076454,
94,63103840,65090147,
95,64359360,64724753,
96,72105280,68415016,
97,54835200,61625108,
98,57307840,59466474,
99,78576000,69021237,
100,52955360,60988298,
101,54680640,57834469,
102,55769280,56801874,
103,57280000,57040937,
104,72746560,64893748,
105,57663040,61278394,
106,63989760,62634077,
107,49364320,55999198,
108,80015520,68007359,
109,59415200,63711279,
110,50552800,57132039,
111,55720320,56426179,
112,69755840,63091009,
113,87830240,75460624,
114,60818720,68139672,
115,74405440,71272556,
116,72797920,72035238,
117,51429440,61732339,
118,83111360,72421849,
119,53822080,63121964,
120,55368800,59245382,
121,54118880,56682131,
122,60888320,58785225,
123,59591520,59188372,
124,95036960,77112666,
125,53875760,65494213,
126,100549600,83021906,
127,111904480,97463193,
128,94977120,96220156,
129,107077280,101648718,
130,110036960,105842839,
131,93194880,99518859,
132,104885440,102202149,
133,89964640,96083394,
134,74281760,85182577,
135,110965600,98074088,
136,96110240,97092164,
137,101608640,99350402,
138,106855520,103102961,
139,99916640,101509800,
140,93244160,97376980,
141,96495200,96936090,
142,104202400,100569245,
143,123261920,111915582,
144,90632160,101273871,
145,72450560,86862215,
146,81479680,84170947,
147,109609280,96890113,
148,97888000,97389056,
149,74916800,86152928,
150,82673600,84413264,
151,101602880,93008072,
152,79834400,86421236,
153,88086400,87253818,
154,93244000,90248909,
155,96953120,93601014,
156,35317760,64459387,
157,92261440,78360413,
158,99633920,88997166,
159,81195680,85096423,
160,93515200,89305811,
161,87751840,88528825,
162,96374080,92451452,
163,86233120,89342286,
164,88082880,88712583,
165,71066880,79889731,
166,88491840,84190785,
167,89533920,86862352,
168,68975360,77918856,
169,68993600,73456228,
170,91580480,82518354,
171,89455360,85986857,
172,55202560,70594708,
173,87899840,79247274,
174,71202720,75224997,
175,91750400,83487698,
176,100930400,92209049,
177,89340160,90774604,
178,98877120,94825862,
179,98282560,96554211,
180,102873120,99713665,
181,50906240,75309952,
182,0,37654976,
183,0,18827488,
184,0,9413744,
185,0,4706872,
186,0,2353436,
