t,data,a0.02,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9598888,191977,
6,31584912,819835,
7,31560848,1434655,
8,31290352,2031768,
9,31527968,2621692,
10,31516240,3199582,
11,31516240,3765915,
12,31492720,4320451,
13,31528000,4864601,
14,31492736,5397163,
15,31539728,5920014,
16,31492736,6431468,
17,31504496,6932928,
18,31492736,7424124,
19,31539728,7906436,
20,31516240,8378632,
21,31492736,8840914,
22,31504496,9294185,
23,31504480,9738390,
24,31516240,10173947,
25,31516240,10600792,
26,31516224,11019100,
27,31539728,11429512,
28,31504496,11831011,
29,31492736,12224245,
30,31504480,12609849,
31,31504512,12987742,
32,31504480,13358076,
33,31539728,13721709,
34,31492736,14077129,
35,31539728,14426380,
36,31480992,14767472,
37,31527984,15102682,
38,31527968,15431187,
39,31516240,15752888,
40,31492752,16067685,
41,31516224,16376655,
42,31516224,16679446,
43,31481008,16975477,
44,31539728,17266762,
45,31516224,17551751,
46,31492752,17830571,
47,31516224,18104284,
48,31516240,18372523,
49,31527968,18635631,
50,31504496,18893008,
51,31480992,19144767,
52,31516240,19392196,
53,31528352,19634919,
54,31516240,19872545,
55,31492736,20104948,
56,31539712,20333643,
57,31481008,20556590,
58,31516240,20775783,
59,31556320,20991393,
60,31476144,21201088,
61,31492752,21406921,
62,31527984,21609342,
63,31527968,21807714,
64,31492736,22001414,
65,31527984,22191945,
66,31480992,22377725,
67,31539728,22560965,
68,31492752,22739600,
69,31492736,22914662,
70,31504480,23086458,
71,31551472,23255758,
72,31469248,23420027,
73,31539728,23582421,
74,31504480,23740862,
75,31492752,23895899,
76,31551472,24049010,
77,31492736,24197884,
78,31480992,24343546,
79,31551472,24487704,
80,37916200,24756273,
81,63063856,25522424,
82,62943968,26270854,
83,63010640,27005649,
84,63008992,27725715,
85,63032480,28431850,
86,63044192,29124096,
87,63008992,29801793,
88,63020720,30466171,
89,63032480,31117497,
90,63008976,31755326,
91,63055952,32381338,
92,62997232,32993655,
93,63032464,33594431,
94,63032464,34183191,
95,63032464,34760176,
96,62985472,35324681,
97,63032496,35878837,
98,63020704,36421674,
99,63020736,36953655,
100,63008944,37474760,
101,63032496,37985914,
102,63020704,38486609,
103,63044224,38977761,
104,63020720,39458620,
105,63020720,39929862,
106,63008992,40391444,
107,63044208,40844499,
108,63009008,41287789,
109,63032448,41722682,
110,63032480,42148877,
111,63055984,42567019,
112,62973696,42975152,
113,62997232,43375593,
114,63020704,43768495,
115,63008992,44153304,
116,63055968,44531357,
117,63020704,44901143,
118,63032480,45263769,
119,62997248,45618438,
120,63044192,45966953,
121,63032464,46308263,
122,62985488,46641807,
123,63067696,46970324,
124,62985488,47290627,
125,71854720,47781908,
126,93130576,48688881,
127,93501104,49585125,
128,93954544,50472513,
129,93726608,51337594,
130,93681728,52184476,
131,92885248,52998491,
132,92878336,53796087,
133,93359872,54587362,
134,93061584,55356846,
135,93167120,56113051,
136,93108528,56852960,
137,92812144,57572143,
138,92741776,58275535,
139,92962800,58969280,
140,92913568,59648165,
141,93230672,60319815,
142,94149376,60996406,
143,93681776,61650113,
144,93542976,62287970,
145,93408928,62910389,
146,93143648,63515054,
147,93277792,64110308,
148,93460672,64697315,
149,92781840,65259005,
150,93012352,65814071,
151,93014576,66358081,
152,92960048,66890120,
153,93016624,67412650,
154,93707376,67938544,
155,92779616,68435365,
156,92997792,68926613,
157,92720928,69402499,
158,93031008,69875069,
159,92546912,70328505,
160,93122320,70784381,
161,93392384,71236541,
162,93585696,71683524,
163,93282496,72115503,
164,93942816,72552049,
165,94074128,72982490,
166,93542880,73393697,
167,93153264,73788888,
168,92328592,74159682,
169,93601776,74548523,
170,91927104,74896094,
171,93134016,75260852,
172,93187984,75619394,
173,93846240,75983930,
174,93489072,76334032,
175,92843120,76664213,
176,93817984,77007288,
177,93453792,77336218,
178,92723568,77643965,
179,93268112,77956447,
180,93350304,78264324,
181,49876864,77696574,
182,0,76142642,
183,0,74619789,
184,0,73127393,
185,0,71664845,
186,0,70231548,
