t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9561560,2868468,
6,31587664,11484226,
7,31571680,17510462,
8,31335904,21658094,
9,31492752,24608491,
10,31504480,26677287,
11,31539728,28136019,
12,31504480,29146557,
13,31516240,29857461,
14,31480992,30344520,
15,31527984,30699559,
16,31492752,30937516,
17,31551472,31121702,
18,31492736,31233012,
19,31492736,31310929,
20,31539728,31379568,
21,31481008,31410000,
22,31516224,31441867,
23,31527968,31467697,
24,31527984,31485783,
25,31492752,31487873,
26,31516224,31496378,
27,31492752,31495290,
28,31504480,31498047,
29,31539728,31510551,
30,31492752,31505211,
31,31539712,31515561,
32,31492752,31508718,
33,31527968,31514493,
34,31504496,31511493,
35,31481008,31502347,
36,31527968,31510033,
37,31539728,31518941,
38,31504496,31514607,
39,31480992,31504522,
40,31504480,31504509,
41,31516240,31508028,
42,31539712,31517533,
43,31516240,31517145,
44,31480992,31506299,
45,31527984,31512804,
46,31527968,31517353,
47,31469264,31502926,
48,31551840,31517600,
49,31469248,31503094,
50,31527984,31510560,
51,31527984,31515787,
52,31480992,31505348,
53,31516240,31508615,
54,31539712,31517944,
55,31481008,31506863,
56,31516240,31509676,
57,31527968,31515163,
58,31481008,31504916,
59,31551456,31518878,
60,31481008,31507517,
61,31516224,31510129,
62,31539728,31519008,
63,31504480,31514649,
64,31516240,31515126,
65,40116856,34095645,
66,60265456,41946588,
67,59333056,47162528,
68,61891216,51581134,
69,59280848,53891048,
70,60770112,55954767,
71,61954128,57754575,
72,61653632,58924292,
73,61756672,59774006,
74,61761456,60370241,
75,61463040,60698080,
76,61707552,61000921,
77,62130320,61339740,
78,60709296,61150606,
79,61630144,61294467,
80,61883712,61471240,
81,61376016,61442672,
82,61968032,61600280,
83,61519648,61576090,
84,61399552,61523128,
85,61705424,61577816,
86,62189056,61761188,
87,62997200,62131991,
88,63022848,62399248,
89,62943296,62562462,
90,61174624,62146110,
91,58207328,60964475,
92,57643584,59968207,
93,57587072,59253866,
94,60032448,59487440,
95,61507888,60093574,
96,61369072,60476223,
97,60730192,60552413,
98,60962880,60675553,
99,60718400,60688407,
100,60760528,60710043,
101,61150176,60842082,
102,60286016,60675262,
103,61018976,60778376,
104,60210752,60608088,
105,61211648,60789155,
106,61411328,60975806,
107,61843680,61236168,
108,61136304,61206208,
109,61298032,61233755,
110,61319920,61259604,
111,61247248,61255897,
112,61481744,61323651,
113,61014192,61230813,
114,61221264,61227948,
115,61890624,61426750,
116,61777968,61532115,
117,61838864,61624139,
118,61691008,61644199,
119,61543136,61613880,
120,62024624,61737103,
121,61531408,61675394,
122,61756496,61699724,
123,61677088,61692933,
124,62506144,61936896,
125,62851632,62211316,
126,66077232,63371090,
127,64987968,63856153,
128,64940448,64181441,
129,64696640,64336000,
130,65953184,64821155,
131,64304368,64666118,
132,63681840,64370834,
133,65555952,64726369,
134,66296000,65197258,
135,68489856,66185037,
136,68061600,66748005,
137,67702608,67034385,
138,69361024,67732376,
139,63230800,66381903,
140,64196224,65726199,
141,64954432,65494668,
142,66194624,65704654,
143,63556928,65060336,
144,63225984,64510030,
145,63679264,64260800,
146,64678352,64386065,
147,63514832,64124695,
148,64583456,64262323,
149,63707984,64096021,
150,63831792,64016752,
151,64416400,64136646,
152,64367296,64205841,
153,65133296,64484077,
154,67533392,65398871,
155,68990176,66476262,
156,67026304,66641274,
157,67118560,66784459,
158,64120496,65985270,
159,66188080,66046113,
160,65812288,65975965,
161,64947536,65667436,
162,68625568,66554875,
163,70190112,67645446,
164,65619152,67037557,
165,65762608,66655072,
166,63496032,65707360,
167,63740016,65117156,
168,65579424,65255836,
169,64008032,64881494,
170,67439456,65648882,
171,62984672,64849619,
172,63956272,64581614,
173,62915872,64081891,
174,63956192,64044181,
175,63867088,63991053,
176,64346560,64097705,
177,63951456,64053830,
178,64108816,64070325,
179,63507888,63901593,
180,60585648,62906809,
181,29276336,52817667,
182,0,36972366,
183,0,25880656,
184,0,18116459,
185,0,12681521,
186,0,8877064,
