t,data,a0.2,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9292320,1858464,
6,27016960,6890163,
7,32654080,12042946,
8,33048640,16244084,
9,34976320,19990531,
10,27812480,21554920,
11,30401920,23324320,
12,28869280,24433312,
13,28907520,25328153,
14,31009920,26464506,
15,30465280,27264660,
16,30588320,27929392,
17,30070400,28357593,
18,32888960,29263866,
19,34464000,30303892,
20,31316160,30506345,
21,32461760,30897428,
22,30230400,30764022,
23,34469760,31505169,
24,30685120,31341159,
25,33054560,31683839,
26,29995520,31346175,
27,30775040,31231948,
28,30754240,31136406,
29,31527840,31214692,
30,31485440,31268841,
31,30182080,31051488,
32,30817600,31004710,
33,34111520,31626072,
34,29829760,31266809,
35,32665600,31546567,
36,31639680,31565189,
37,32329280,31718007,
38,29594880,31293381,
39,31287360,31292176,
40,29952960,31024332,
41,28282240,30475913,
42,30359200,30452570,
43,30588480,30479752,
44,32654080,30914617,
45,29468000,30625293,
46,31144640,30729162,
47,30434240,30670177,
48,31175680,30771277,
49,33135360,31244093,
50,31587840,31312842,
51,34939360,32038145,
52,33358720,32302260,
53,29296640,31701136,
54,29269920,31214892,
55,27598400,30491593,
56,31928640,30779002,
57,33226080,31268417,
58,31218080,31258349,
59,31757120,31358103,
60,29648960,31016274,
61,30748320,30962683,
62,33364480,31443042,
63,29483200,31051073,
64,26137280,30068314,
65,35180320,31090715,
66,73111200,39494812,
67,67348160,45065481,
68,57184320,47489248,
69,66654560,51322310,
70,65084800,54074808,
71,70070080,57273862,
72,63131200,58445329,
73,72771040,61310471,
74,65820160,62212408,
75,86054080,66980742,
76,63959040,66376401,
77,54622400,64025600,
78,96462560,70512992,
79,81932960,72796985,
80,67711360,71779860,
81,69973440,71418576,
82,75339200,72202700,
83,65163520,70794864,
84,79672960,72570483,
85,53277760,68711938,
86,63771360,67723822,
87,77074080,69593873,
88,69424960,69560090,
89,72975200,70243112,
90,55560640,67306617,
91,52925440,64430381,
92,69339840,65412272,
93,69866560,66303129,
94,74805760,68003655,
95,70225600,68448044,
96,72638080,69286051,
97,66310720,68690984,
98,70113120,68975411,
99,59816160,67143560,
100,79311360,69577120,
101,51424320,65946560,
102,67154880,66188224,
103,81728960,69296371,
104,72327840,69902664,
105,69503680,69822867,
106,78947520,71647797,
107,63401760,69998589,
108,55762880,67151447,
109,41317920,61984741,
110,51423040,59872400,
111,52108320,58319584,
112,56211840,57898035,
113,60536000,58425628,
114,64018400,59544182,
115,61652480,59965841,
116,75734400,63119552,
117,44249760,59345593,
118,74848000,62446074,
119,66691520,63295163,
120,70277760,64691682,
121,57017920,63156929,
122,50387520,60603047,
123,69355520,62353541,
124,77287040,65340240,
125,70756320,66423456,
126,99232960,72985356,
127,79163040,74220892,
128,96809600,78738633,
129,81612480,79313402,
130,99240640,83298849,
131,108218560,88282791,
132,55334240,81693080,
133,122464960,89847456,
134,73465280,86571020,
135,103855840,90027984,
136,74496000,86921587,
137,94476480,88432565,
138,88687040,88483460,
139,111206560,93028080,
140,83111200,91044704,
141,86026400,90041043,
142,83607360,88754306,
143,74994240,86002292,
144,110765280,90954889,
145,87564960,90276903,
146,75516640,87324850,
147,101100160,90079912,
148,90461120,90156153,
149,103535520,92832026,
150,106984960,95662612,
151,104911680,97512425,
152,87478080,95505556,
153,106785120,97761468,
154,91831520,96575478,
155,109049600,99070302,
156,95208960,98298033,
157,67365120,92111450,
158,110848640,95858888,
159,124221920,101531494,
160,82828800,97790955,
161,82573120,94747388,
162,84470720,92692054,
163,107296320,95612907,
164,70253280,90540981,
165,80374400,88507664,
166,85925760,87991283,
167,98049920,90003010,
168,101223840,92247176,
169,114553440,96708428,
170,97542880,96875318,
171,104048480,98309950,
172,63236320,91295224,
173,85867360,90209651,
174,72504320,86668584,
175,79800800,85295027,
176,88145120,85865045,
177,95562080,87804452,
178,70018720,84247305,
179,98981760,87194196,
180,93761280,88507612,
181,70999040,85005897,
182,0,68004717,
183,0,54403773,
184,0,43523018,
185,0,34818414,
186,0,27854731,
