t,data,a0.05,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,9292320,464616,
6,27016960,1792233,
7,32654080,3335325,
8,33048640,4820990,
9,34976320,6328756,
10,27812480,7402942,
11,30401920,8552890,
12,28869280,9568709,
13,28907520,10535649,
14,31009920,11559362,
15,30465280,12504657,
16,30588320,13408840,
17,30070400,14241918,
18,32888960,15174270,
19,34464000,16138756,
20,31316160,16897626,
21,32461760,17675832,
22,30230400,18303560,
23,34469760,19111870,
24,30685120,19690532,
25,33054560,20358733,
26,29995520,20840572,
27,30775040,21337295,
28,30754240,21808142,
29,31527840,22294126,
30,31485440,22753691,
31,30182080,23125110,
32,30817600,23509734,
33,34111520,24039823,
34,29829760,24329319,
35,32665600,24746133,
36,31639680,25090810,
37,32329280,25452733,
38,29594880,25659840,
39,31287360,25941216,
40,29952960,26141803,
41,28282240,26248824,
42,30359200,26454342,
43,30588480,26661048,
44,32654080,26960699,
45,29468000,27086064,
46,31144640,27288992,
47,30434240,27446254,
48,31175680,27632725,
49,33135360,27907856,
50,31587840,28091855,
51,34939360,28434230,
52,33358720,28680454,
53,29296640,28711263,
54,29269920,28739195,
55,27598400,28682155,
56,31928640,28844479,
57,33226080,29063559,
58,31218080,29171285,
59,31757120,29300576,
60,29648960,29317995,
61,30748320,29389511,
62,33364480,29588259,
63,29483200,29583006,
64,26137280,29410719,
65,35180320,29699199,
66,73111200,31869799,
67,67348160,33643717,
68,57184320,34820747,
69,66654560,36412437,
70,65084800,37846055,
71,70070080,39457256,
72,63131200,40640953,
73,72771040,42247457,
74,65820160,43426092,
75,86054080,45557491,
76,63959040,46477568,
77,54622400,46884809,
78,96462560,49363696,
79,81932960,50992159,
80,67711360,51828119,
81,69973440,52735385,
82,75339200,53865575,
83,65163520,54430472,
84,79672960,55692596,
85,53277760,55571854,
86,63771360,55981829,
87,77074080,57036441,
88,69424960,57655866,
89,72975200,58421832,
90,55560640,58278772,
91,52925440,58011105,
92,69339840,58577541,
93,69866560,59141991,
94,74805760,59925179,
95,70225600,60440200,
96,72638080,61050094,
97,66310720,61313125,
98,70113120,61753124,
99,59816160,61656275,
100,79311360,62539029,
101,51424320,61983293,
102,67154880,62241872,
103,81728960,63216226,
104,72327840,63671806,
105,69503680,63963399,
106,78947520,64712605,
107,63401760,64647062,
108,55762880,64202852,
109,41317920,63058605,
110,51423040,62476826,
111,52108320,61958400,
112,56211840,61671072,
113,60536000,61614318,
114,64018400,61734522,
115,61652480,61730419,
116,75734400,62430618,
117,44249760,61521575,
118,74848000,62187896,
119,66691520,62413077,
120,70277760,62806311,
121,57017920,62516891,
122,50387520,61910422,
123,69355520,62282676,
124,77287040,63032894,
125,70756320,63419065,
126,99232960,65209759,
127,79163040,65907423,
128,96809600,67452531,
129,81612480,68160528,
130,99240640,69714533,
131,108218560,71639734,
132,55334240,70824459,
133,122464960,73406484,
134,73465280,73409423,
135,103855840,74931743,
136,74496000,74909955,
137,94476480,75888281,
138,88687040,76528218,
139,111206560,78262135,
140,83111200,78504588,
141,86026400,78880678,
142,83607360,79117012,
143,74994240,78910873,
144,110765280,80503593,
145,87564960,80856661,
146,75516640,80589659,
147,101100160,81615184,
148,90461120,82057480,
149,103535520,83131382,
150,106984960,84324060,
151,104911680,85353441,
152,87478080,85459672,
153,106785120,86525944,
154,91831520,86791222,
155,109049600,87904140,
156,95208960,88269381,
157,67365120,87224167,
158,110848640,88405390,
159,124221920,90196216,
160,82828800,89827845,
161,82573120,89465108,
162,84470720,89215388,
163,107296320,90119434,
164,70253280,89126126,
165,80374400,88688539,
166,85925760,88550400,
167,98049920,89025376,
168,101223840,89635299,
169,114553440,90881206,
170,97542880,91214289,
171,104048480,91855998,
172,63236320,90425014,
173,85867360,90197131,
174,72504320,89312490,
175,79800800,88836905,
176,88145120,88802315,
177,95562080,89140303,
178,70018720,88184223,
179,98981760,88724099,
180,93761280,88975958,
181,70999040,88077112,
182,0,83673256,
183,0,79489593,
184,0,75515113,
185,0,71739357,
186,0,68152389,
