t,data,a0.3,
0,0,0,
1,0,0,
2,0,0,
3,0,0,
4,0,0,
5,2348800,704640,
6,30592000,9670848,
7,31708800,16282233,
8,31708800,20910203,
9,16441600,19569622,
10,124486400,51044655,
11,27011200,43834618,
12,64592000,50061832,
13,29841600,43995762,
14,27011200,38900393,
15,23488000,34276675,
16,75161600,46542152,
17,35713600,43293586,
18,22313600,36999590,
19,28185600,34355393,
20,65766400,43778695,
21,35232000,41214686,
22,25836800,36601320,
23,30534400,34781244,
24,25836800,32097910,
25,25628800,30157177,
26,28185600,29565703,
27,81033600,45006072,
28,66998400,51603770,
29,36406400,47044559,
30,91603200,60412151,
31,32675200,52091065,
32,17616000,41748545,
33,29417600,38049261,
34,60376000,44747282,
35,24662400,38721817,
36,25836800,34856311,
37,23488000,31445817,
38,28185600,30467751,
39,29360000,30135425,
40,30592000,30272397,
41,31708800,30703317,
42,29360000,30300321,
43,25836800,28961264,
44,35289600,30859764,
45,25836800,29352874,
46,24662400,27945731,
47,45801600,33302491,
48,38755200,34938303,
49,32883200,34321772,
50,34057600,34242520,
51,33366400,33979684,
52,27011200,31889138,
53,28185600,30778076,
54,31708800,31057293,
55,45801600,35480585,
56,32883200,34701369,
57,40412800,36414798,
58,24662400,32889078,
59,28185600,31478034,
60,32883200,31899583,
61,24662400,29728428,
62,25836800,28560939,
63,32883200,29857617,
64,23488000,27946731,
65,31708800,29075351,
66,46032000,34162345,
67,92835200,51764201,
68,161379200,84648700,
69,35232000,69823690,
70,34057600,59093863,
71,45801600,55106184,
72,35232000,49143928,
73,97475200,63643309,
74,48150400,58995436,
75,27011200,49400165,
76,32883200,44445075,
77,121446400,67545472,
78,81091200,71609190,
79,49324800,64923873,
80,69779200,66380471,
81,103347200,77470489,
82,50499200,69379102,
83,34057600,58782651,
84,45801600,54888335,
85,114883200,72886794,
86,91660800,78518995,
87,126892800,93031136,
88,32883200,74986755,
89,68115200,72925288,
90,30534400,60208021,
91,38755200,53772174,
92,93952000,65826121,
93,93952000,74263884,
94,35232000,62554318,
95,29360000,52596022,
96,39929600,48796095,
97,90918400,61432786,
98,150323200,88099910,
99,48150400,76115057,
100,30592000,62458139,
101,36406400,54642617,
102,95126400,66787751,
103,51673600,62253505,
104,52848000,59431853,
105,32883200,51467257,
106,139120000,77763079,
107,43931200,67613515,
108,79171200,71080820,
109,90428800,76885214,
110,44627200,67207809,
111,56428800,63974106,
112,19964800,50771314,
113,47033600,49649999,
114,73987200,56951159,
115,124972800,77357651,
116,150323200,99247315,
117,46976000,83565920,
118,29360000,67304144,
119,44627200,60501060,
120,88080000,68774742,
121,42278400,60825839,
122,34057600,52795367,
123,35232000,47526356,
124,86209600,59131329,
125,51673600,56894010,
126,124486400,77171727,
127,59894400,71988528,
128,125718400,88107489,
129,83168000,86625642,
130,97958400,90025469,
131,79916800,86992868,
132,143817600,104040287,
133,61068800,91148840,
134,63417600,82829468,
135,96300800,86870867,
136,124601600,98190086,
137,124486400,106078980,
138,71753600,95781366,
139,92777600,94880236,
140,119788800,102352805,
141,66940800,91729203,
142,71638400,85701962,
143,71004800,81292813,
144,59894400,74873289,
145,166764800,102440742,
146,62243200,90381479,
147,72812800,85110875,
148,102230400,90246732,
149,180857600,117429992,
150,74585600,104576674,
151,123369600,110214551,
152,98649600,106745065,
153,65824000,94468745,
154,55312000,82721721,
155,78102400,81335924,
156,58777600,74568426,
157,141411200,94621258,
158,49382400,81049600,
159,57545600,73998400,
160,60379200,69912640,
161,79859200,72896608,
162,106870400,83088745,
163,66998400,78261641,
164,69289600,75570028,
165,129667200,91799179,
166,65824000,84006625,
167,55196800,75363677,
168,88080000,79178573,
169,56854400,72481321,
170,117440000,85968924,
171,54022400,76384966,
172,69289600,74256356,
173,85040000,77491449,
174,85731200,79963374,
175,117440000,91206361,
176,147276800,108027492,
177,52156800,91266284,
178,71424000,85313598,
179,71638400,81211038,
180,73987200,79043886,
181,49324800,70128160,
182,0,49089712,
183,0,34362798,
184,0,24053958,
185,0,16837770,
186,0,11786439,
